"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044281","small molecule metabolic process",2614,186,104.8,"1.2e-14"
"2","GO:0098655","cation transmembrane transport",745,70,29.87,"5.1e-11"
"3","GO:0015672","monovalent inorganic cation transport",487,52,19.52,"1.9e-10"
"4","GO:1901135","carbohydrate derivative metabolic proces...",1146,92,45.94,"2.6e-10"
"5","GO:0006629","lipid metabolic process",1460,109,58.53,"3.9e-10"
"6","GO:0016053","organic acid biosynthetic process",838,73,33.6,"6.0e-10"
"7","GO:0046394","carboxylic acid biosynthetic process",838,73,33.6,"6.0e-10"
"8","GO:1901137","carbohydrate derivative biosynthetic pro...",810,71,32.47,"7.9e-10"
"9","GO:0044283","small molecule biosynthetic process",1101,88,44.14,"8.0e-10"
"10","GO:0034220","ion transmembrane transport",965,80,38.69,"9.2e-10"
"11","GO:0055086","nucleobase-containing small molecule met...",840,72,33.68,"1.6e-09"
"12","GO:0006810","transport",4569,261,183.17,"1.6e-09"
"13","GO:0032787","monocarboxylic acid metabolic process",599,57,24.01,"2.0e-09"
"14","GO:0006812","cation transport",939,77,37.64,"3.1e-09"
"15","GO:0044272","sulfur compound biosynthetic process",193,28,7.74,"4.2e-09"
"16","GO:0009152","purine ribonucleotide biosynthetic proce...",382,42,15.31,"4.3e-09"
"17","GO:0006164","purine nucleotide biosynthetic process",386,42,15.47,"5.9e-09"
"18","GO:0072522","purine-containing compound biosynthetic ...",416,44,16.68,"6.1e-09"
"19","GO:0019752","carboxylic acid metabolic process",1516,108,60.78,"6.2e-09"
"20","GO:0051234","establishment of localization",4656,262,186.66,"6.2e-09"
"21","GO:0051179","localization",4726,265,189.47,"6.9e-09"
"22","GO:0098662","inorganic cation transmembrane transport",638,58,25.58,"7.7e-09"
"23","GO:0055085","transmembrane transport",2476,157,99.26,"7.8e-09"
"24","GO:0006790","sulfur compound metabolic process",318,37,12.75,"7.9e-09"
"25","GO:1902600","proton transmembrane transport",354,39,14.19,"1.4e-08"
"26","GO:0043436","oxoacid metabolic process",1560,109,62.54,"1.5e-08"
"27","GO:0006082","organic acid metabolic process",1564,109,62.7,"1.7e-08"
"28","GO:0006732","coenzyme metabolic process",483,47,19.36,"2.6e-08"
"29","GO:0009260","ribonucleotide biosynthetic process",410,42,16.44,"3.4e-08"
"30","GO:0046390","ribose phosphate biosynthetic process",412,42,16.52,"3.8e-08"
"31","GO:0019693","ribose phosphate metabolic process",587,53,23.53,"4.2e-08"
"32","GO:0098660","inorganic ion transmembrane transport",709,60,28.42,"5.7e-08"
"33","GO:0006091","generation of precursor metabolites and ...",922,71,36.96,"1.5e-07"
"34","GO:0009150","purine ribonucleotide metabolic process",513,47,20.57,"1.6e-07"
"35","GO:0072521","purine-containing compound metabolic pro...",566,50,22.69,"2.0e-07"
"36","GO:0006163","purine nucleotide metabolic process",518,47,20.77,"2.1e-07"
"37","GO:0017144","drug metabolic process",1283,90,51.44,"2.3e-07"
"38","GO:0009165","nucleotide biosynthetic process",536,48,21.49,"2.3e-07"
"39","GO:0009117","nucleotide metabolic process",725,59,29.07,"2.7e-07"
"40","GO:1901293","nucleoside phosphate biosynthetic proces...",545,48,21.85,"3.7e-07"
