"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005983","starch catabolic process",11,6,0.07,"2.3e-11"
"2","GO:0016036","cellular response to phosphate starvatio...",21,6,0.13,"2.6e-09"
"3","GO:0009267","cellular response to starvation",38,7,0.23,"3.3e-09"
"4","GO:0031669","cellular response to nutrient levels",55,7,0.34,"4.9e-08"
"5","GO:0005982","starch metabolic process",58,7,0.36,"7.1e-08"
"6","GO:0042594","response to starvation",81,7,0.5,"7.3e-07"
"7","GO:0031668","cellular response to extracellular stimu...",89,7,0.55,"1.4e-06"
"8","GO:0009251","glucan catabolic process",58,6,0.36,"1.6e-06"
"9","GO:0006469","negative regulation of protein kinase ac...",15,4,0.09,"1.8e-06"
"10","GO:0044275","cellular carbohydrate catabolic process",93,7,0.57,"1.9e-06"
"11","GO:0031667","response to nutrient levels",98,7,0.6,"2.7e-06"
"12","GO:0001933","negative regulation of protein phosphory...",17,4,0.1,"3.1e-06"
"13","GO:0071496","cellular response to external stimulus",107,7,0.66,"4.8e-06"
"14","GO:0044281","small molecule metabolic process",2614,36,16.12,"5.0e-06"
"15","GO:0033673","negative regulation of kinase activity",21,4,0.13,"7.8e-06"
"16","GO:0044247","cellular polysaccharide catabolic proces...",80,6,0.49,"1.1e-05"
"17","GO:0009991","response to extracellular stimulus",132,7,0.81,"1.9e-05"
"18","GO:0042326","negative regulation of phosphorylation",27,4,0.17,"2.2e-05"
"19","GO:0051348","negative regulation of transferase activ...",27,4,0.17,"2.2e-05"
"20","GO:0045736","negative regulation of cyclin-dependent ...",10,3,0.06,"2.7e-05"
"21","GO:0071901","negative regulation of protein serine/th...",10,3,0.06,"2.7e-05"
"22","GO:1904030","negative regulation of cyclin-dependent ...",10,3,0.06,"2.7e-05"
"23","GO:0007050","cell cycle arrest",11,3,0.07,"3.7e-05"
"24","GO:2000072","regulation of defense response to fungus...",2,2,0.01,"3.8e-05"
"25","GO:0009605","response to external stimulus",557,13,3.43,"4.8e-05"
"26","GO:0010563","negative regulation of phosphorus metabo...",72,5,0.44,"8.5e-05"
"27","GO:0045936","negative regulation of phosphate metabol...",72,5,0.44,"8.5e-05"
"28","GO:0031400","negative regulation of protein modificat...",76,5,0.47,"0.00011"
"29","GO:0032104","regulation of response to extracellular ...",3,2,0.02,"0.00011"
"30","GO:0032106","positive regulation of response to extra...",3,2,0.02,"0.00011"
"31","GO:0032107","regulation of response to nutrient level...",3,2,0.02,"0.00011"
"32","GO:0032109","positive regulation of response to nutri...",3,2,0.02,"0.00011"
"33","GO:0080040","positive regulation of cellular response...",3,2,0.02,"0.00011"
"34","GO:0140255","regulation of cellular response to phosp...",3,2,0.02,"0.00011"
"35","GO:0009228","thiamine biosynthetic process",16,3,0.1,"0.00012"
"36","GO:0042724","thiamine-containing compound biosyntheti...",16,3,0.1,"0.00012"
"37","GO:0015977","carbon fixation",43,4,0.27,"0.00014"
"38","GO:0005975","carbohydrate metabolic process",2036,27,12.55,"0.00016"
"39","GO:0019752","carboxylic acid metabolic process",1516,22,9.35,"0.00019"
"40","GO:0050821","protein stabilization",19,3,0.12,"0.00021"
