"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0015979","photosynthesis",420,12,0.88,"8.4e-11"
"2","GO:0019684","photosynthesis, light reaction",218,8,0.46,"2.0e-08"
"3","GO:0009767","photosynthetic electron transport chain",68,5,0.14,"3.4e-07"
"4","GO:0009772","photosynthetic electron transport in pho...",39,3,0.08,"7.7e-05"
"5","GO:0006091","generation of precursor metabolites and ...",922,9,1.94,"0.00014"
"6","GO:0018298","protein-chromophore linkage",156,4,0.33,"0.00034"
"7","GO:0022900","electron transport chain",506,6,1.06,"0.00070"
"8","GO:0019253","reductive pentose-phosphate cycle",19,2,0.04,"0.00073"
"9","GO:0019685","photosynthesis, dark reaction",19,2,0.04,"0.00073"
"10","GO:0008104","protein localization",1172,9,2.46,"0.00078"
"11","GO:0015985","energy coupled proton transport, down el...",110,3,0.23,"0.00164"
"12","GO:0015986","ATP synthesis coupled proton transport",110,3,0.23,"0.00164"
"13","GO:0006913","nucleocytoplasmic transport",248,4,0.52,"0.00188"
"14","GO:0051169","nuclear transport",248,4,0.52,"0.00188"
"15","GO:0015031","protein transport",1076,8,2.26,"0.00189"
"16","GO:0001172","transcription, RNA-templated",31,2,0.07,"0.00194"
"17","GO:0006606","protein import into nucleus",123,3,0.26,"0.00225"
"18","GO:0045184","establishment of protein localization",1109,8,2.33,"0.00228"
"19","GO:0034504","protein localization to nucleus",124,3,0.26,"0.00230"
"20","GO:0051170","import into nucleus",126,3,0.26,"0.00241"
"21","GO:0015833","peptide transport",1134,8,2.38,"0.00262"
"22","GO:0042886","amide transport",1145,8,2.4,"0.00278"
"23","GO:0033036","macromolecule localization",1430,9,3,"0.00305"
"24","GO:0015977","carbon fixation",43,2,0.09,"0.00372"
"25","GO:0006409","tRNA export from nucleus",2,1,0,"0.00419"
"26","GO:0051031","tRNA transport",2,1,0,"0.00419"
"27","GO:0071431","tRNA-containing ribonucleoprotein comple...",2,1,0,"0.00419"
"28","GO:0071528","tRNA re-export from nucleus",2,1,0,"0.00419"
"29","GO:0009853","photorespiration",49,2,0.1,"0.00480"
"30","GO:0006274","DNA replication termination",3,1,0.01,"0.00628"
"31","GO:0009450","gamma-aminobutyric acid catabolic proces...",3,1,0.01,"0.00628"
"32","GO:1902294","cell cycle DNA replication termination",3,1,0.01,"0.00628"
"33","GO:1902317","nuclear DNA replication termination",3,1,0.01,"0.00628"
"34","GO:1902979","mitotic DNA replication termination",3,1,0.01,"0.00628"
"35","GO:0071705","nitrogen compound transport",1367,8,2.87,"0.00794"
"36","GO:0019693","ribose phosphate metabolic process",587,5,1.23,"0.00794"
"37","GO:0009448","gamma-aminobutyric acid metabolic proces...",4,1,0.01,"0.00837"
"38","GO:0009152","purine ribonucleotide biosynthetic proce...",382,4,0.8,"0.00864"
"39","GO:0006164","purine nucleotide biosynthetic process",386,4,0.81,"0.00895"
"40","GO:0009260","ribonucleotide biosynthetic process",410,4,0.86,"0.01099"
