"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005985","sucrose metabolic process",51,7,0.09,"4.6e-12"
"2","GO:0005984","disaccharide metabolic process",121,7,0.22,"2.3e-09"
"3","GO:0009311","oligosaccharide metabolic process",139,7,0.25,"5.9e-09"
"4","GO:0044262","cellular carbohydrate metabolic process",648,11,1.16,"2.0e-08"
"5","GO:0005975","carbohydrate metabolic process",2036,16,3.63,"4.3e-07"
"6","GO:0006421","asparaginyl-tRNA aminoacylation",14,2,0.02,"0.00028"
"7","GO:0046466","membrane lipid catabolic process",14,2,0.02,"0.00028"
"8","GO:0005978","glycogen biosynthetic process",19,2,0.03,"0.00053"
"9","GO:0010088","phloem development",22,2,0.04,"0.00071"
"10","GO:0005977","glycogen metabolic process",29,2,0.05,"0.00123"
"11","GO:0006112","energy reserve metabolic process",29,2,0.05,"0.00123"
"12","GO:0005976","polysaccharide metabolic process",761,6,1.36,"0.00238"
"13","GO:0046470","phosphatidylcholine metabolic process",46,2,0.08,"0.00309"
"14","GO:0010087","phloem or xylem histogenesis",52,2,0.09,"0.00393"
"15","GO:0006073","cellular glucan metabolic process",367,4,0.65,"0.00424"
"16","GO:0044042","glucan metabolic process",367,4,0.65,"0.00424"
"17","GO:0006091","generation of precursor metabolites and ...",922,6,1.64,"0.00605"
"18","GO:0044242","cellular lipid catabolic process",68,2,0.12,"0.00662"
"19","GO:0044264","cellular polysaccharide metabolic proces...",418,4,0.75,"0.00669"
"20","GO:0010411","xyloglucan metabolic process",76,2,0.14,"0.00821"
"21","GO:0097164","ammonium ion metabolic process",79,2,0.14,"0.00884"
"22","GO:0022900","electron transport chain",506,4,0.9,"0.01281"
"23","GO:0046621","negative regulation of organ growth",11,1,0.02,"0.01945"
"24","GO:0006643","membrane lipid metabolic process",131,2,0.23,"0.02304"
"25","GO:0010410","hemicellulose metabolic process",153,2,0.27,"0.03068"
"26","GO:0046620","regulation of organ growth",18,1,0.03,"0.03164"
"27","GO:0006418","tRNA aminoacylation for protein translat...",158,2,0.28,"0.03254"
"28","GO:0043068","positive regulation of programmed cell d...",19,1,0.03,"0.03337"
"29","GO:0048640","negative regulation of developmental gro...",20,1,0.04,"0.03509"
"30","GO:0043038","amino acid activation",167,2,0.3,"0.03600"
"31","GO:0043039","tRNA aminoacylation",167,2,0.3,"0.03600"
"32","GO:0032875","regulation of DNA endoreduplication",22,1,0.04,"0.03853"
"33","GO:0043248","proteasome assembly",22,1,0.04,"0.03853"
"34","GO:0010942","positive regulation of cell death",23,1,0.04,"0.04025"
"35","GO:0010383","cell wall polysaccharide metabolic proce...",179,2,0.32,"0.04082"
"36","GO:0045926","negative regulation of growth",24,1,0.04,"0.04196"
"37","GO:0045490","pectin catabolic process",185,2,0.33,"0.04332"
"38","GO:0042023","DNA endoreduplication",26,1,0.05,"0.04538"
"39","GO:0071555","cell wall organization",778,4,1.39,"0.05038"
"40","GO:0045229","external encapsulating structure organiz...",786,4,1.4,"0.05194"
