"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006412","translation",1578,97,64.75,"5.3e-05"
"2","GO:0043043","peptide biosynthetic process",1585,97,65.04,"6.3e-05"
"3","GO:0006518","peptide metabolic process",1636,99,67.13,"8.1e-05"
"4","GO:0043603","cellular amide metabolic process",1803,107,73.99,"9.0e-05"
"5","GO:0043604","amide biosynthetic process",1687,101,69.23,"0.00010"
"6","GO:1901566","organonitrogen compound biosynthetic pro...",3117,163,127.91,"0.00080"
"7","GO:0046173","polyol biosynthetic process",28,6,1.15,"0.00082"
"8","GO:0007017","microtubule-based process",557,39,22.86,"0.00094"
"9","GO:0034622","cellular protein-containing complex asse...",615,42,25.24,"0.00099"
"10","GO:0007010","cytoskeleton organization",522,37,21.42,"0.00100"
"11","GO:0006400","tRNA modification",133,14,5.46,"0.00117"
"12","GO:0008033","tRNA processing",212,19,8.7,"0.00126"
"13","GO:0043933","protein-containing complex subunit organ...",836,53,34.31,"0.00130"
"14","GO:0065008","regulation of biological quality",1142,68,46.86,"0.00151"
"15","GO:0006399","tRNA metabolic process",390,29,16,"0.00165"
"16","GO:0009451","RNA modification",320,25,13.13,"0.00172"
"17","GO:0097435","supramolecular fiber organization",209,18,8.58,"0.00257"
"18","GO:0007186","G protein-coupled receptor signaling pat...",47,7,1.93,"0.00289"
"19","GO:0065003","protein-containing complex assembly",711,45,29.18,"0.00296"
"20","GO:0051129","negative regulation of cellular componen...",62,8,2.54,"0.00373"
"21","GO:0051258","protein polymerization",77,9,3.16,"0.00424"
"22","GO:0000226","microtubule cytoskeleton organization",327,24,13.42,"0.00465"
"23","GO:0007165","signal transduction",1598,87,65.57,"0.00470"
"24","GO:0023052","signaling",1621,88,66.52,"0.00483"
"25","GO:0043648","dicarboxylic acid metabolic process",108,11,4.43,"0.00487"
"26","GO:0009119","ribonucleoside metabolic process",109,11,4.47,"0.00522"
"27","GO:0034660","ncRNA metabolic process",636,40,26.1,"0.00541"
"28","GO:0009116","nucleoside metabolic process",142,13,5.83,"0.00579"
"29","GO:0046128","purine ribonucleoside metabolic process",81,9,3.32,"0.00593"
"30","GO:1901700","response to oxygen-containing compound",903,53,37.05,"0.00621"
"31","GO:0042278","purine nucleoside metabolic process",82,9,3.36,"0.00642"
"32","GO:0032958","inositol phosphate biosynthetic process",10,3,0.41,"0.00666"
"33","GO:0008654","phospholipid biosynthetic process",178,15,7.3,"0.00683"
"34","GO:0031109","microtubule polymerization or depolymeri...",43,6,1.76,"0.00786"
"35","GO:0006413","translational initiation",342,24,14.03,"0.00796"
"36","GO:0018065","protein-cofactor linkage",20,4,0.82,"0.00808"
"37","GO:0010033","response to organic substance",1234,68,50.64,"0.00893"
"38","GO:0019751","polyol metabolic process",58,7,2.38,"0.00936"
"39","GO:0043970","histone H3-K9 acetylation",4,2,0.16,"0.00955"
"40","GO:0046474","glycerophospholipid biosynthetic process",119,11,4.88,"0.00993"
