"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0003824","catalytic activity",24997,1034,921.13,"6.4e-09"
"2","GO:0005215","transporter activity",2293,136,84.5,"3.5e-08"
"3","GO:0022857","transmembrane transporter activity",2227,131,82.06,"1.0e-07"
"4","GO:0048037","cofactor binding",2364,131,87.11,"2.4e-06"
"5","GO:0016668","oxidoreductase activity, acting on a sul...",23,7,0.85,"1.3e-05"
"6","GO:0050662","coenzyme binding",962,60,35.45,"6.3e-05"
"7","GO:0016209","antioxidant activity",391,31,14.41,"6.3e-05"
"8","GO:0016491","oxidoreductase activity",4563,216,168.15,"7.4e-05"
"9","GO:0036094","small molecule binding",8217,358,302.79,"0.00026"
"10","GO:0015291","secondary active transmembrane transport...",333,26,12.27,"0.00030"
"11","GO:0016740","transferase activity",9481,405,349.37,"0.00044"
"12","GO:0020037","heme binding",1016,59,37.44,"0.00046"
"13","GO:0000166","nucleotide binding",7776,335,286.54,"0.00091"
"14","GO:1901265","nucleoside phosphate binding",7776,335,286.54,"0.00091"
"15","GO:0004601","peroxidase activity",346,25,12.75,"0.00118"
"16","GO:0005516","calmodulin binding",132,13,4.86,"0.00122"
"17","GO:0016684","oxidoreductase activity, acting on perox...",348,25,12.82,"0.00128"
"18","GO:0043168","anion binding",8194,349,301.95,"0.00149"
"19","GO:0015297","antiporter activity",244,19,8.99,"0.00189"
"20","GO:0046906","tetrapyrrole binding",1151,61,42.41,"0.00321"
"21","GO:0016614","oxidoreductase activity, acting on CH-OH...",398,26,14.67,"0.00381"
"22","GO:0004550","nucleoside diphosphate kinase activity",29,5,1.07,"0.00383"
"23","GO:0030170","pyridoxal phosphate binding",242,18,8.92,"0.00399"
"24","GO:0070279","vitamin B6 binding",242,18,8.92,"0.00399"
"25","GO:0008144","drug binding",6073,261,223.79,"0.00414"
"26","GO:0015075","ion transmembrane transporter activity",1015,54,37.4,"0.00494"
"27","GO:0015293","symporter activity",20,4,0.74,"0.00555"
"28","GO:0016667","oxidoreductase activity, acting on a sul...",178,14,6.56,"0.00644"
"29","GO:0015081","sodium ion transmembrane transporter act...",21,4,0.77,"0.00666"
"30","GO:0032553","ribonucleotide binding",7236,304,266.64,"0.00667"
"31","GO:0097367","carbohydrate derivative binding",7304,306,269.15,"0.00750"
"32","GO:0022804","active transmembrane transporter activit...",747,41,27.53,"0.00800"
"33","GO:0042910","xenobiotic transmembrane transporter act...",130,11,4.79,"0.00881"
"34","GO:0032555","purine ribonucleotide binding",7160,299,263.84,"0.00966"
"35","GO:0032559","adenyl ribonucleotide binding",6568,276,242.03,"0.00969"
"36","GO:0030554","adenyl nucleotide binding",6579,276,242.43,"0.01047"
"37","GO:0017076","purine nucleotide binding",7175,299,264.4,"0.01070"
"38","GO:0016747","transferase activity, transferring acyl ...",676,37,24.91,"0.01175"
"39","GO:0099516","ion antiporter activity",38,5,1.4,"0.01234"
"40","GO:0004362","glutathione-disulfide reductase activity",5,2,0.18,"0.01260"
