"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044281","small molecule metabolic process",2614,194,129.42,"8.6e-09"
"2","GO:0019752","carboxylic acid metabolic process",1516,126,75.06,"9.5e-09"
"3","GO:0043436","oxoacid metabolic process",1560,128,77.23,"1.5e-08"
"4","GO:0006082","organic acid metabolic process",1564,128,77.43,"1.8e-08"
"5","GO:0006520","cellular amino acid metabolic process",787,75,38.96,"5.6e-08"
"6","GO:0009058","biosynthetic process",8350,500,413.4,"7.4e-07"
"7","GO:1901576","organic substance biosynthetic process",8134,482,402.71,"4.3e-06"
"8","GO:0044249","cellular biosynthetic process",7955,471,393.85,"6.3e-06"
"9","GO:1901605","alpha-amino acid metabolic process",463,46,22.92,"6.8e-06"
"10","GO:1901566","organonitrogen compound biosynthetic pro...",3117,205,154.32,"1.6e-05"
"11","GO:0006732","coenzyme metabolic process",483,46,23.91,"2.0e-05"
"12","GO:0010467","gene expression",6173,366,305.62,"8.6e-05"
"13","GO:0090407","organophosphate biosynthetic process",761,62,37.68,"9.6e-05"
"14","GO:0044271","cellular nitrogen compound biosynthetic ...",6040,358,299.04,"0.00011"
"15","GO:0009108","coenzyme biosynthetic process",376,36,18.62,"0.00014"
"16","GO:1901362","organic cyclic compound biosynthetic pro...",4672,282,231.31,"0.00021"
"17","GO:0009063","cellular amino acid catabolic process",76,12,3.76,"0.00034"
"18","GO:0016054","organic acid catabolic process",110,15,5.45,"0.00035"
"19","GO:0046395","carboxylic acid catabolic process",110,15,5.45,"0.00035"
"20","GO:0018130","heterocycle biosynthetic process",4527,272,224.13,"0.00037"
"21","GO:1901606","alpha-amino acid catabolic process",67,11,3.32,"0.00042"
"22","GO:0019637","organophosphate metabolic process",1195,85,59.16,"0.00056"
"23","GO:0043603","cellular amide metabolic process",1803,119,89.27,"0.00089"
"24","GO:0071241","cellular response to inorganic substance",42,8,2.08,"0.00093"
"25","GO:0019438","aromatic compound biosynthetic process",4509,267,223.24,"0.00099"
"26","GO:0006575","cellular modified amino acid metabolic p...",110,14,5.45,"0.00108"
"27","GO:0051186","cofactor metabolic process",885,65,43.82,"0.00109"
"28","GO:0051188","cofactor biosynthetic process",468,39,23.17,"0.00116"
"29","GO:0006473","protein acetylation",105,13,5.2,"0.00206"
"30","GO:0072525","pyridine-containing compound biosyntheti...",185,19,9.16,"0.00217"
"31","GO:0034654","nucleobase-containing compound biosynthe...",4220,248,208.93,"0.00224"
"32","GO:0044283","small molecule biosynthetic process",1101,76,54.51,"0.00235"
"33","GO:0019222","regulation of metabolic process",4004,236,198.24,"0.00249"
"34","GO:0072524","pyridine-containing compound metabolic p...",230,22,11.39,"0.00253"
"35","GO:0006475","internal protein amino acid acetylation",96,12,4.75,"0.00278"
"36","GO:0016573","histone acetylation",96,12,4.75,"0.00278"
"37","GO:0018393","internal peptidyl-lysine acetylation",96,12,4.75,"0.00278"
"38","GO:0018394","peptidyl-lysine acetylation",96,12,4.75,"0.00278"
"39","GO:0044282","small molecule catabolic process",148,16,7.33,"0.00281"
"40","GO:0009064","glutamine family amino acid metabolic pr...",149,16,7.38,"0.00300"
