"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0055114","oxidation-reduction process",4781,182,130.08,"1.5e-06"
"2","GO:0051234","establishment of localization",4656,175,126.68,"5.4e-06"
"3","GO:0044281","small molecule metabolic process",2614,109,71.12,"6.2e-06"
"4","GO:0051179","localization",4726,175,128.58,"1.3e-05"
"5","GO:0006810","transport",4569,170,124.31,"1.3e-05"
"6","GO:0055085","transmembrane transport",2476,101,67.37,"3.3e-05"
"7","GO:0019752","carboxylic acid metabolic process",1516,67,41.25,"7.9e-05"
"8","GO:0043436","oxoacid metabolic process",1560,68,42.44,"0.00010"
"9","GO:0006082","organic acid metabolic process",1564,68,42.55,"0.00011"
"10","GO:0044283","small molecule biosynthetic process",1101,51,29.96,"0.00019"
"11","GO:0008652","cellular amino acid biosynthetic process",373,23,10.15,"0.00027"
"12","GO:0017144","drug metabolic process",1283,56,34.91,"0.00040"
"13","GO:0006520","cellular amino acid metabolic process",787,38,21.41,"0.00055"
"14","GO:0016053","organic acid biosynthetic process",838,39,22.8,"0.00093"
"15","GO:0046394","carboxylic acid biosynthetic process",838,39,22.8,"0.00093"
"16","GO:1901605","alpha-amino acid metabolic process",463,25,12.6,"0.00103"
"17","GO:0098754","detoxification",412,23,11.21,"0.00104"
"18","GO:1901607","alpha-amino acid biosynthetic process",316,19,8.6,"0.00118"
"19","GO:0000096","sulfur amino acid metabolic process",99,9,2.69,"0.00154"
"20","GO:0098869","cellular oxidant detoxification",404,22,10.99,"0.00181"
"21","GO:0097237","cellular response to toxic substance",409,22,11.13,"0.00210"
"22","GO:1990748","cellular detoxification",409,22,11.13,"0.00210"
"23","GO:0009636","response to toxic substance",489,25,13.3,"0.00217"
"24","GO:0016999","antibiotic metabolic process",375,20,10.2,"0.00359"
"25","GO:1901615","organic hydroxy compound metabolic proce...",228,14,6.2,"0.00411"
"26","GO:0006221","pyrimidine nucleotide biosynthetic proce...",94,8,2.56,"0.00415"
"27","GO:0048015","phosphatidylinositol-mediated signaling",25,4,0.68,"0.00437"
"28","GO:0006457","protein folding",358,19,9.74,"0.00470"
"29","GO:0042364","water-soluble vitamin biosynthetic proce...",77,7,2.1,"0.00499"
"30","GO:0009069","serine family amino acid metabolic proce...",97,8,2.64,"0.00502"
"31","GO:0006183","GTP biosynthetic process",26,4,0.71,"0.00505"
"32","GO:0006228","UTP biosynthetic process",26,4,0.71,"0.00505"
"33","GO:0046051","UTP metabolic process",26,4,0.71,"0.00505"
"34","GO:0006656","phosphatidylcholine biosynthetic process",14,3,0.38,"0.00584"
"35","GO:0009092","homoserine metabolic process",14,3,0.38,"0.00584"
"36","GO:0019346","transsulfuration",14,3,0.38,"0.00584"
"37","GO:0050667","homocysteine metabolic process",14,3,0.38,"0.00584"
"38","GO:0009072","aromatic amino acid family metabolic pro...",121,9,3.29,"0.00593"
"39","GO:0072528","pyrimidine-containing compound biosynthe...",121,9,3.29,"0.00593"
"40","GO:0046653","tetrahydrofolate metabolic process",43,5,1.17,"0.00604"
