"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006468","protein phosphorylation",2846,25,9.33,"5.1e-06"
"2","GO:0006464","cellular protein modification process",5778,38,18.95,"1.2e-05"
"3","GO:0036211","protein modification process",5778,38,18.95,"1.2e-05"
"4","GO:0016310","phosphorylation",4106,30,13.47,"1.9e-05"
"5","GO:0043412","macromolecule modification",6140,38,20.14,"4.9e-05"
"6","GO:0016458","gene silencing",218,6,0.71,"8.7e-05"
"7","GO:0006796","phosphate-containing compound metabolic ...",5965,36,19.56,"0.00014"
"8","GO:0006793","phosphorus metabolic process",5992,36,19.65,"0.00015"
"9","GO:0018105","peptidyl-serine phosphorylation",44,3,0.14,"0.00041"
"10","GO:0018209","peptidyl-serine modification",44,3,0.14,"0.00041"
"11","GO:0016569","covalent chromatin modification",294,6,0.96,"0.00044"
"12","GO:1901564","organonitrogen compound metabolic proces...",11095,54,36.39,"0.00054"
"13","GO:0010629","negative regulation of gene expression",435,7,1.43,"0.00060"
"14","GO:0044267","cellular protein metabolic process",7729,41,25.35,"0.00069"
"15","GO:0010605","negative regulation of macromolecule met...",612,8,2.01,"0.00096"
"16","GO:0006325","chromatin organization",487,7,1.6,"0.00116"
"17","GO:0019538","protein metabolic process",9267,46,30.39,"0.00122"
"18","GO:0018193","peptidyl-amino acid modification",649,8,2.13,"0.00139"
"19","GO:0009892","negative regulation of metabolic process",658,8,2.16,"0.00152"
"20","GO:0031952","regulation of protein autophosphorylatio...",18,2,0.06,"0.00158"
"21","GO:0031047","gene silencing by RNA",159,4,0.52,"0.00191"
"22","GO:0016570","histone modification",288,5,0.94,"0.00267"
"23","GO:0046777","protein autophosphorylation",104,3,0.34,"0.00493"
"24","GO:0006538","glutamate catabolic process",2,1,0.01,"0.00655"
"25","GO:0048519","negative regulation of biological proces...",873,8,2.86,"0.00826"
"26","GO:0060968","regulation of gene silencing",42,2,0.14,"0.00843"
"27","GO:0043928","exonucleolytic nuclear-transcribed mRNA ...",3,1,0.01,"0.00981"
"28","GO:0070478","nuclear-transcribed mRNA catabolic proce...",3,1,0.01,"0.00981"
"29","GO:0046470","phosphatidylcholine metabolic process",46,2,0.15,"0.01005"
"30","GO:0034968","histone lysine methylation",140,3,0.46,"0.01112"
"31","GO:0016571","histone methylation",147,3,0.48,"0.01268"
"32","GO:0006780","uroporphyrinogen III biosynthetic proces...",4,1,0.01,"0.01305"
"33","GO:0043649","dicarboxylic acid catabolic process",4,1,0.01,"0.01305"
"34","GO:0046502","uroporphyrinogen III metabolic process",4,1,0.01,"0.01305"
"35","GO:0018205","peptidyl-lysine modification",279,4,0.92,"0.01365"
"36","GO:0005992","trehalose biosynthetic process",54,2,0.18,"0.01366"
"37","GO:0040029","regulation of gene expression, epigeneti...",156,3,0.51,"0.01486"
"38","GO:0018022","peptidyl-lysine methylation",157,3,0.51,"0.01511"
"39","GO:0016441","posttranscriptional gene silencing",57,2,0.19,"0.01514"
"40","GO:0005991","trehalose metabolic process",58,2,0.19,"0.01565"
