"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0015689","molybdate ion transport",12,4,0.23,"5.6e-05"
"2","GO:0070070","proton-transporting V-type ATPase comple...",6,3,0.11,"0.00013"
"3","GO:0070072","vacuolar proton-transporting V-type ATPa...",6,3,0.11,"0.00013"
"4","GO:0010337","regulation of salicylic acid metabolic p...",18,4,0.34,"0.00032"
"5","GO:0018126","protein hydroxylation",18,4,0.34,"0.00032"
"6","GO:0019511","peptidyl-proline hydroxylation",18,4,0.34,"0.00032"
"7","GO:0009750","response to fructose",2,2,0.04,"0.00036"
"8","GO:0071786","endoplasmic reticulum tubular network or...",3,2,0.06,"0.00106"
"9","GO:0009696","salicylic acid metabolic process",26,4,0.49,"0.00138"
"10","GO:0070071","proton-transporting two-sector ATPase co...",13,3,0.25,"0.00169"
"11","GO:0018208","peptidyl-proline modification",147,9,2.79,"0.00205"
"12","GO:0048829","root cap development",4,2,0.08,"0.00210"
"13","GO:1901136","carbohydrate derivative catabolic proces...",72,6,1.37,"0.00247"
"14","GO:0006468","protein phosphorylation",2846,75,53.99,"0.00253"
"15","GO:0032350","regulation of hormone metabolic process",32,4,0.61,"0.00303"
"16","GO:0044267","cellular protein metabolic process",7729,177,146.61,"0.00311"
"17","GO:0006026","aminoglycan catabolic process",33,4,0.63,"0.00339"
"18","GO:0006030","chitin metabolic process",33,4,0.63,"0.00339"
"19","GO:0006032","chitin catabolic process",33,4,0.63,"0.00339"
"20","GO:0018958","phenol-containing compound metabolic pro...",33,4,0.63,"0.00339"
"21","GO:0046348","amino sugar catabolic process",33,4,0.63,"0.00339"
"22","GO:1901071","glucosamine-containing compound metaboli...",33,4,0.63,"0.00339"
"23","GO:1901072","glucosamine-containing compound cataboli...",33,4,0.63,"0.00339"
"24","GO:0005992","trehalose biosynthetic process",54,5,1.02,"0.00356"
"25","GO:0006810","transport",4569,111,86.67,"0.00377"
"26","GO:0006022","aminoglycan metabolic process",34,4,0.64,"0.00379"
"27","GO:0009612","response to mechanical stimulus",17,3,0.32,"0.00379"
"28","GO:0006811","ion transport",1388,41,26.33,"0.00379"
"29","GO:0006793","phosphorus metabolic process",5992,140,113.66,"0.00463"
"30","GO:0005991","trehalose metabolic process",58,5,1.1,"0.00485"
"31","GO:0010229","inflorescence development",6,2,0.11,"0.00512"
"32","GO:0015698","inorganic anion transport",169,9,3.21,"0.00517"
"33","GO:0006796","phosphate-containing compound metabolic ...",5965,139,113.15,"0.00524"
"34","GO:0046351","disaccharide biosynthetic process",60,5,1.14,"0.00560"
"35","GO:0016999","antibiotic metabolic process",375,15,7.11,"0.00581"
"36","GO:0019725","cellular homeostasis",416,16,7.89,"0.00645"
"37","GO:0051234","establishment of localization",4656,111,88.32,"0.00666"
"38","GO:0018193","peptidyl-amino acid modification",649,22,12.31,"0.00696"
"39","GO:0006464","cellular protein modification process",5778,134,109.61,"0.00722"
"40","GO:0036211","protein modification process",5778,134,109.61,"0.00722"
