"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0010239","chloroplast mRNA processing",13,3,0.06,"2.2e-05"
"2","GO:0031425","chloroplast RNA processing",22,3,0.09,"0.00011"
"3","GO:0006396","RNA processing",1149,15,4.94,"0.00014"
"4","GO:0016070","RNA metabolic process",5068,39,21.81,"0.00019"
"5","GO:0010467","gene expression",6173,44,26.56,"0.00036"
"6","GO:0006511","ubiquitin-dependent protein catabolic pr...",421,8,1.81,"0.00051"
"7","GO:0019941","modification-dependent protein catabolic...",429,8,1.85,"0.00057"
"8","GO:0043632","modification-dependent macromolecule cat...",437,8,1.88,"0.00065"
"9","GO:0044257","cellular protein catabolic process",477,8,2.05,"0.00113"
"10","GO:0051603","proteolysis involved in cellular protein...",477,8,2.05,"0.00113"
"11","GO:0001522","pseudouridine synthesis",50,3,0.22,"0.00132"
"12","GO:0044265","cellular macromolecule catabolic process",630,9,2.71,"0.00171"
"13","GO:0043161","proteasome-mediated ubiquitin-dependent ...",214,5,0.92,"0.00241"
"14","GO:0030163","protein catabolic process",550,8,2.37,"0.00275"
"15","GO:1903046","meiotic cell cycle process",134,4,0.58,"0.00275"
"16","GO:0010498","proteasomal protein catabolic process",226,5,0.97,"0.00304"
"17","GO:0006296","nucleotide-excision repair, DNA incision...",1,1,0,"0.00430"
"18","GO:0033683","nucleotide-excision repair, DNA incision",1,1,0,"0.00430"
"19","GO:0051865","protein autoubiquitination",1,1,0,"0.00430"
"20","GO:1901255","nucleotide-excision repair involved in i...",1,1,0,"0.00430"
"21","GO:0051321","meiotic cell cycle",155,4,0.67,"0.00462"
"22","GO:0032259","methylation",1054,11,4.54,"0.00612"
"23","GO:0006644","phospholipid metabolic process",384,6,1.65,"0.00655"
"24","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",89,3,0.38,"0.00678"
"25","GO:0019222","regulation of metabolic process",4004,28,17.23,"0.00680"
"26","GO:0080090","regulation of primary metabolic process",3633,26,15.63,"0.00684"
"27","GO:0043412","macromolecule modification",6140,39,26.42,"0.00691"
"28","GO:0060255","regulation of macromolecule metabolic pr...",3847,27,16.55,"0.00752"
"29","GO:0010968","regulation of microtubule nucleation",2,1,0.01,"0.00859"
"30","GO:0031116","positive regulation of microtubule polym...",2,1,0.01,"0.00859"
"31","GO:0031119","tRNA pseudouridine synthesis",2,1,0.01,"0.00859"
"32","GO:0090063","positive regulation of microtubule nucle...",2,1,0.01,"0.00859"
"33","GO:0046854","phosphatidylinositol phosphorylation",100,3,0.43,"0.00932"
"34","GO:0006298","mismatch repair",34,2,0.15,"0.00943"
"35","GO:0090305","nucleic acid phosphodiester bond hydroly...",547,7,2.35,"0.00976"
"36","GO:0051171","regulation of nitrogen compound metaboli...",3572,25,15.37,"0.01045"
"37","GO:0010252","auxin homeostasis",36,2,0.15,"0.01053"
"38","GO:0140013","meiotic nuclear division",105,3,0.45,"0.01064"
"39","GO:0046834","lipid phosphorylation",106,3,0.46,"0.01092"
"40","GO:0050789","regulation of biological process",6129,38,26.37,"0.01133"
