"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016070","RNA metabolic process",5068,492,292.13,"< 1e-30"
"2","GO:0010467","gene expression",6173,558,355.83,"3.8e-30"
"3","GO:0006396","RNA processing",1149,169,66.23,"1.8e-29"
"4","GO:0016071","mRNA metabolic process",542,88,31.24,"1.4e-18"
"5","GO:0006397","mRNA processing",437,75,25.19,"2.1e-17"
"6","GO:0010468","regulation of gene expression",3306,302,190.57,"2.9e-16"
"7","GO:0019222","regulation of metabolic process",4004,338,230.8,"2.1e-13"
"8","GO:0060255","regulation of macromolecule metabolic pr...",3847,325,221.75,"6.2e-13"
"9","GO:0050789","regulation of biological process",6129,474,353.29,"2.1e-12"
"10","GO:0032774","RNA biosynthetic process",3368,288,194.14,"4.3e-12"
"11","GO:0006351","transcription, DNA-templated",3199,276,184.4,"4.9e-12"
"12","GO:0006355","regulation of transcription, DNA-templat...",2885,254,166.3,"5.0e-12"
"13","GO:1903506","regulation of nucleic acid-templated tra...",2930,255,168.89,"1.5e-11"
"14","GO:2001141","regulation of RNA biosynthetic process",2930,255,168.89,"1.5e-11"
"15","GO:0051252","regulation of RNA metabolic process",2961,257,170.68,"1.6e-11"
"16","GO:0097659","nucleic acid-templated transcription",3270,278,188.49,"2.0e-11"
"17","GO:2000112","regulation of cellular macromolecule bio...",3018,260,173.97,"2.6e-11"
"18","GO:0000375","RNA splicing, via transesterification re...",240,43,13.83,"3.2e-11"
"19","GO:0000377","RNA splicing, via transesterification re...",240,43,13.83,"3.2e-11"
"20","GO:0019219","regulation of nucleobase-containing comp...",3043,261,175.41,"3.7e-11"
"21","GO:0010556","regulation of macromolecule biosynthetic...",3063,261,176.56,"7.3e-11"
"22","GO:0031326","regulation of cellular biosynthetic proc...",3117,263,179.67,"1.6e-10"
"23","GO:0009889","regulation of biosynthetic process",3134,264,180.65,"1.8e-10"
"24","GO:0065007","biological regulation",7018,517,404.54,"3.5e-10"
"25","GO:0018130","heterocycle biosynthetic process",4527,355,260.95,"5.5e-10"
"26","GO:0051171","regulation of nitrogen compound metaboli...",3572,291,205.9,"6.2e-10"
"27","GO:0008380","RNA splicing",325,49,18.73,"7.6e-10"
"28","GO:0031323","regulation of cellular metabolic process",3670,297,211.55,"8.0e-10"
"29","GO:0034654","nucleobase-containing compound biosynthe...",4220,333,243.25,"1.1e-09"
"30","GO:1901362","organic cyclic compound biosynthetic pro...",4672,362,269.31,"1.5e-09"
"31","GO:0080090","regulation of primary metabolic process",3633,292,209.42,"2.3e-09"
"32","GO:0019438","aromatic compound biosynthetic process",4509,350,259.91,"2.4e-09"
"33","GO:0000398","mRNA splicing, via spliceosome",218,37,12.57,"3.5e-09"
"34","GO:0050794","regulation of cellular process",5500,411,317.04,"7.9e-09"
"35","GO:0006325","chromatin organization",487,61,28.07,"1.2e-08"
"36","GO:0010629","negative regulation of gene expression",435,53,25.07,"2.5e-07"
"37","GO:0044271","cellular nitrogen compound biosynthetic ...",6040,432,348.16,"5.2e-07"
"38","GO:0031123","RNA 3'-end processing",56,14,3.23,"2.5e-06"
"39","GO:0006787","porphyrin-containing compound catabolic ...",24,9,1.38,"4.1e-06"
"40","GO:0033015","tetrapyrrole catabolic process",24,9,1.38,"4.1e-06"
