"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005976","polysaccharide metabolic process",761,25,2.46,"2.9e-18"
"2","GO:0071554","cell wall organization or biogenesis",965,26,3.11,"6.8e-17"
"3","GO:0000271","polysaccharide biosynthetic process",295,17,0.95,"1.2e-16"
"4","GO:0005975","carbohydrate metabolic process",2036,35,6.57,"1.4e-16"
"5","GO:0046271","phenylpropanoid catabolic process",69,10,0.22,"2.4e-14"
"6","GO:0046274","lignin catabolic process",69,10,0.22,"2.4e-14"
"7","GO:0016051","carbohydrate biosynthetic process",426,17,1.37,"4.9e-14"
"8","GO:0009808","lignin metabolic process",86,10,0.28,"2.4e-13"
"9","GO:0033692","cellular polysaccharide biosynthetic pro...",244,13,0.79,"1.4e-12"
"10","GO:0045491","xylan metabolic process",77,9,0.25,"3.8e-12"
"11","GO:0044264","cellular polysaccharide metabolic proces...",418,15,1.35,"7.4e-12"
"12","GO:0009698","phenylpropanoid metabolic process",129,10,0.42,"1.5e-11"
"13","GO:0034637","cellular carbohydrate biosynthetic proce...",315,13,1.02,"3.6e-11"
"14","GO:0044262","cellular carbohydrate metabolic process",648,17,2.09,"3.8e-11"
"15","GO:0019748","secondary metabolic process",167,10,0.54,"1.9e-10"
"16","GO:0045492","xylan biosynthetic process",26,6,0.08,"2.2e-10"
"17","GO:0071555","cell wall organization",778,17,2.51,"6.2e-10"
"18","GO:0030243","cellulose metabolic process",190,10,0.61,"6.9e-10"
"19","GO:0045229","external encapsulating structure organiz...",786,17,2.54,"7.2e-10"
"20","GO:0030244","cellulose biosynthetic process",144,9,0.46,"1.1e-09"
"21","GO:0045489","pectin biosynthetic process",102,8,0.33,"1.6e-09"
"22","GO:0010410","hemicellulose metabolic process",153,9,0.49,"1.9e-09"
"23","GO:0051273","beta-glucan metabolic process",216,10,0.7,"2.4e-09"
"24","GO:0045488","pectin metabolic process",299,11,0.96,"4.1e-09"
"25","GO:0051274","beta-glucan biosynthetic process",170,9,0.55,"4.8e-09"
"26","GO:0044036","cell wall macromolecule metabolic proces...",233,10,0.75,"4.9e-09"
"27","GO:0010393","galacturonan metabolic process",305,11,0.98,"5.0e-09"
"28","GO:0010383","cell wall polysaccharide metabolic proce...",179,9,0.58,"7.5e-09"
"29","GO:0070592","cell wall polysaccharide biosynthetic pr...",52,6,0.17,"1.8e-08"
"30","GO:0044038","cell wall macromolecule biosynthetic pro...",53,6,0.17,"2.0e-08"
"31","GO:0070589","cellular component macromolecule biosynt...",53,6,0.17,"2.0e-08"
"32","GO:0009250","glucan biosynthetic process",215,9,0.69,"3.7e-08"
"33","GO:0006073","cellular glucan metabolic process",367,10,1.18,"3.5e-07"
"34","GO:0044042","glucan metabolic process",367,10,1.18,"3.5e-07"
"35","GO:0009056","catabolic process",2010,22,6.49,"4.6e-07"
"36","GO:0042546","cell wall biogenesis",217,8,0.7,"5.7e-07"
"37","GO:0071840","cellular component organization or bioge...",3994,32,12.89,"9.0e-07"
"38","GO:0019439","aromatic compound catabolic process",428,10,1.38,"1.4e-06"
"39","GO:1901361","organic cyclic compound catabolic proces...",437,10,1.41,"1.7e-06"
"40","GO:0007142","male meiosis II",8,3,0.03,"1.8e-06"
