"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:1902600","proton transmembrane transport",192,8,0.64,"2.3e-07"
"2","GO:0098662","inorganic cation transmembrane transport",303,8,1.01,"7.0e-06"
"3","GO:0098660","inorganic ion transmembrane transport",305,8,1.01,"7.3e-06"
"4","GO:0015672","monovalent inorganic cation transport",307,8,1.02,"7.6e-06"
"5","GO:0098655","cation transmembrane transport",323,8,1.07,"1.1e-05"
"6","GO:0034220","ion transmembrane transport",350,8,1.16,"2.0e-05"
"7","GO:0022900","electron transport chain",106,5,0.35,"2.7e-05"
"8","GO:0015985","energy coupled proton transport, down el...",82,4,0.27,"0.00016"
"9","GO:0015986","ATP synthesis coupled proton transport",82,4,0.27,"0.00016"
"10","GO:0015031","protein transport",419,7,1.39,"0.00046"
"11","GO:0006091","generation of precursor metabolites and ...",299,6,0.99,"0.00047"
"12","GO:0045184","establishment of protein localization",425,7,1.41,"0.00051"
"13","GO:0006754","ATP biosynthetic process",200,5,0.66,"0.00053"
"14","GO:0034622","cellular protein-containing complex asse...",201,5,0.67,"0.00054"
"15","GO:0008104","protein localization",442,7,1.47,"0.00064"
"16","GO:0006465","signal peptide processing",12,2,0.04,"0.00070"
"17","GO:0043248","proteasome assembly",12,2,0.04,"0.00070"
"18","GO:0009145","purine nucleoside triphosphate biosynthe...",216,5,0.72,"0.00075"
"19","GO:0009206","purine ribonucleoside triphosphate biosy...",216,5,0.72,"0.00075"
"20","GO:0065003","protein-containing complex assembly",219,5,0.73,"0.00080"
"21","GO:0009127","purine nucleoside monophosphate biosynth...",223,5,0.74,"0.00087"
"22","GO:0009142","nucleoside triphosphate biosynthetic pro...",223,5,0.74,"0.00087"
"23","GO:0009168","purine ribonucleoside monophosphate bios...",223,5,0.74,"0.00087"
"24","GO:0009201","ribonucleoside triphosphate biosynthetic...",223,5,0.74,"0.00087"
"25","GO:0008064","regulation of actin polymerization or de...",14,2,0.05,"0.00096"
"26","GO:0030041","actin filament polymerization",14,2,0.05,"0.00096"
"27","GO:0030832","regulation of actin filament length",14,2,0.05,"0.00096"
"28","GO:0030833","regulation of actin filament polymerizat...",14,2,0.05,"0.00096"
"29","GO:0032271","regulation of protein polymerization",14,2,0.05,"0.00096"
"30","GO:0032956","regulation of actin cytoskeleton organiz...",14,2,0.05,"0.00096"
"31","GO:0032970","regulation of actin filament-based proce...",14,2,0.05,"0.00096"
"32","GO:0043254","regulation of protein complex assembly",14,2,0.05,"0.00096"
"33","GO:0051493","regulation of cytoskeleton organization",14,2,0.05,"0.00096"
"34","GO:0110053","regulation of actin filament organizatio...",14,2,0.05,"0.00096"
"35","GO:1902903","regulation of supramolecular fiber organ...",14,2,0.05,"0.00096"
"36","GO:0015833","peptide transport",478,7,1.59,"0.00101"
"37","GO:0042886","amide transport",478,7,1.59,"0.00101"
"38","GO:0009156","ribonucleoside monophosphate biosyntheti...",231,5,0.77,"0.00102"
"39","GO:0032535","regulation of cellular component size",15,2,0.05,"0.00111"
"40","GO:0090066","regulation of anatomical structure size",15,2,0.05,"0.00111"
