"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0000160","phosphorelay signal transduction system",104,2,0.07,"0.0020"
"2","GO:0006826","iron ion transport",4,1,0,"0.0026"
"3","GO:0034755","iron ion transmembrane transport",4,1,0,"0.0026"
"4","GO:0042126","nitrate metabolic process",5,1,0,"0.0033"
"5","GO:0042128","nitrate assimilation",5,1,0,"0.0033"
"6","GO:2001057","reactive nitrogen species metabolic proc...",5,1,0,"0.0033"
"7","GO:0071941","nitrogen cycle metabolic process",7,1,0,"0.0046"
"8","GO:0035556","intracellular signal transduction",179,2,0.12,"0.0059"
"9","GO:0015696","ammonium transport",20,1,0.01,"0.0130"
"10","GO:0072488","ammonium transmembrane transport",20,1,0.01,"0.0130"
"11","GO:0098655","cation transmembrane transport",323,2,0.21,"0.0181"
"12","GO:0000041","transition metal ion transport",31,1,0.02,"0.0201"
"13","GO:0034220","ion transmembrane transport",350,2,0.23,"0.0211"
"14","GO:0007165","signal transduction",451,2,0.29,"0.0338"
"15","GO:0023052","signaling",451,2,0.29,"0.0338"
"16","GO:0009073","aromatic amino acid family biosynthetic ...",67,1,0.04,"0.0430"
"17","GO:0007154","cell communication",573,2,0.37,"0.0522"
"18","GO:0009072","aromatic amino acid family metabolic pro...",104,1,0.07,"0.0660"
"19","GO:0006812","cation transport",668,2,0.44,"0.0686"
"20","GO:0051716","cellular response to stimulus",716,2,0.47,"0.0775"
"21","GO:0055114","oxidation-reduction process",2738,4,1.79,"0.0908"
"22","GO:0006811","ion transport",894,2,0.58,"0.1133"
"23","GO:0043436","oxoacid metabolic process",986,2,0.64,"0.1334"
"24","GO:0006082","organic acid metabolic process",988,2,0.65,"0.1338"
"25","GO:0006508","proteolysis",1038,2,0.68,"0.1451"
"26","GO:0008652","cellular amino acid biosynthetic process",244,1,0.16,"0.1485"
"27","GO:0098662","inorganic cation transmembrane transport",303,1,0.2,"0.1812"
"28","GO:0098660","inorganic ion transmembrane transport",305,1,0.2,"0.1823"
"29","GO:0030001","metal ion transport",364,1,0.24,"0.2138"
"30","GO:0050896","response to stimulus",1373,2,0.9,"0.2251"
"31","GO:0044281","small molecule metabolic process",1596,2,1.04,"0.2809"
"32","GO:0016053","organic acid biosynthetic process",525,1,0.34,"0.2943"
"33","GO:0046394","carboxylic acid biosynthetic process",525,1,0.34,"0.2943"
"34","GO:0006520","cellular amino acid metabolic process",548,1,0.36,"0.3051"
"35","GO:0055085","transmembrane transport",1722,2,1.13,"0.3127"
"36","GO:0071705","nitrogen compound transport",565,1,0.37,"0.3130"
"37","GO:0044283","small molecule biosynthetic process",664,1,0.43,"0.3576"
"38","GO:0050794","regulation of cellular process",2378,2,1.56,"0.4732"
"39","GO:0019752","carboxylic acid metabolic process",981,1,0.64,"0.4830"
"40","GO:0050789","regulation of biological process",2453,2,1.6,"0.4905"
