"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006412","translation",997,293,52.71,"< 1e-30"
"2","GO:0043043","peptide biosynthetic process",1004,293,53.08,"< 1e-30"
"3","GO:0006518","peptide metabolic process",1028,295,54.35,"< 1e-30"
"4","GO:0043604","amide biosynthetic process",1047,297,55.35,"< 1e-30"
"5","GO:0043603","cellular amide metabolic process",1111,299,58.74,"< 1e-30"
"6","GO:1901566","organonitrogen compound biosynthetic pro...",1926,352,101.83,"< 1e-30"
"7","GO:0034641","cellular nitrogen compound metabolic pro...",4809,547,254.25,"< 1e-30"
"8","GO:0009987","cellular process",11364,860,600.81,"< 1e-30"
"9","GO:0009059","macromolecule biosynthetic process",3189,410,168.6,"< 1e-30"
"10","GO:0034645","cellular macromolecule biosynthetic proc...",3189,410,168.6,"< 1e-30"
"11","GO:0044249","cellular biosynthetic process",4379,475,231.52,"< 1e-30"
"12","GO:1901576","organic substance biosynthetic process",4464,477,236.01,"< 1e-30"
"13","GO:0009058","biosynthetic process",4652,481,245.95,"< 1e-30"
"14","GO:0010467","gene expression",3456,385,182.72,"< 1e-30"
"15","GO:0044271","cellular nitrogen compound biosynthetic ...",3403,380,179.92,"< 1e-30"
"16","GO:0006260","DNA replication",116,65,6.13,"< 1e-30"
"17","GO:0044267","cellular protein metabolic process",3942,405,208.41,"< 1e-30"
"18","GO:0006807","nitrogen compound metabolic process",8977,693,474.61,"< 1e-30"
"19","GO:0044260","cellular macromolecule metabolic process",6499,559,343.6,"< 1e-30"
"20","GO:0043170","macromolecule metabolic process",7921,624,418.78,"< 1e-30"
"21","GO:0044237","cellular metabolic process",9563,697,505.59,"< 1e-30"
"22","GO:0019538","protein metabolic process",4784,424,252.93,"< 1e-30"
"23","GO:1901564","organonitrogen compound metabolic proces...",5964,487,315.31,"< 1e-30"
"24","GO:0006261","DNA-dependent DNA replication",39,30,2.06,"< 1e-30"
"25","GO:0006259","DNA metabolic process",522,100,27.6,"3.8e-30"
"26","GO:0007017","microtubule-based process",219,61,11.58,"8.2e-28"
"27","GO:0006928","movement of cell or subcellular componen...",140,48,7.4,"1.4e-26"
"28","GO:0007018","microtubule-based movement",140,48,7.4,"1.4e-26"
"29","GO:0044238","primary metabolic process",10615,715,561.21,"4.0e-26"
"30","GO:0071704","organic substance metabolic process",11072,724,585.37,"5.0e-22"
"31","GO:0006270","DNA replication initiation",22,18,1.16,"5.4e-20"
"32","GO:0006457","protein folding",210,41,11.1,"2.7e-13"
"33","GO:0007049","cell cycle",77,21,4.07,"2.9e-10"
"34","GO:0006996","organelle organization",378,49,19.98,"5.9e-09"
"35","GO:0009263","deoxyribonucleotide biosynthetic process",15,9,0.79,"1.2e-08"
"36","GO:0071103","DNA conformation change",83,19,4.39,"4.7e-08"
"37","GO:0033554","cellular response to stress",262,37,13.85,"4.7e-08"
"38","GO:0009262","deoxyribonucleotide metabolic process",17,9,0.9,"5.1e-08"
"39","GO:0006974","cellular response to DNA damage stimulus",252,36,13.32,"5.3e-08"
"40","GO:0051276","chromosome organization",209,32,11.05,"5.7e-08"
