"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005984","disaccharide metabolic process",80,5,0.29,"1.0e-05"
"2","GO:0009311","oligosaccharide metabolic process",91,5,0.33,"1.9e-05"
"3","GO:0034637","cellular carbohydrate biosynthetic proce...",160,6,0.58,"2.4e-05"
"4","GO:0005992","trehalose biosynthetic process",48,4,0.17,"2.6e-05"
"5","GO:0005991","trehalose metabolic process",52,4,0.19,"3.6e-05"
"6","GO:0046351","disaccharide biosynthetic process",52,4,0.19,"3.6e-05"
"7","GO:0016051","carbohydrate biosynthetic process",183,6,0.66,"5.0e-05"
"8","GO:0044262","cellular carbohydrate metabolic process",281,7,1.01,"6.6e-05"
"9","GO:0009312","oligosaccharide biosynthetic process",63,4,0.23,"7.8e-05"
"10","GO:0005975","carbohydrate metabolic process",1299,13,4.67,"0.00063"
"11","GO:0006606","protein import into nucleus",11,2,0.04,"0.00069"
"12","GO:0034504","protein localization to nucleus",11,2,0.04,"0.00069"
"13","GO:0051170","import into nucleus",11,2,0.04,"0.00069"
"14","GO:0072594","establishment of protein localization to...",51,3,0.18,"0.00082"
"15","GO:0006074","(1->3)-beta-D-glucan metabolic process",18,2,0.06,"0.00188"
"16","GO:0006075","(1->3)-beta-D-glucan biosynthetic proces...",18,2,0.06,"0.00188"
"17","GO:0006887","exocytosis",70,3,0.25,"0.00205"
"18","GO:0032940","secretion by cell",72,3,0.26,"0.00222"
"19","GO:0033365","protein localization to organelle",73,3,0.26,"0.00231"
"20","GO:0046903","secretion",78,3,0.28,"0.00279"
"21","GO:0009314","response to radiation",22,2,0.08,"0.00281"
"22","GO:0009416","response to light stimulus",22,2,0.08,"0.00281"
"23","GO:0017038","protein import",24,2,0.09,"0.00334"
"24","GO:0051641","cellular localization",431,6,1.55,"0.00449"
"25","GO:0006886","intracellular protein transport",311,5,1.12,"0.00521"
"26","GO:0006913","nucleocytoplasmic transport",31,2,0.11,"0.00554"
"27","GO:0051169","nuclear transport",31,2,0.11,"0.00554"
"28","GO:0034613","cellular protein localization",334,5,1.2,"0.00700"
"29","GO:0070727","cellular macromolecule localization",334,5,1.2,"0.00700"
"30","GO:0016192","vesicle-mediated transport",378,5,1.36,"0.01157"
"31","GO:0046907","intracellular transport",381,5,1.37,"0.01194"
"32","GO:0051649","establishment of localization in cell",383,5,1.38,"0.01219"
"33","GO:0006623","protein targeting to vacuole",4,1,0.01,"0.01431"
"34","GO:0007030","Golgi organization",4,1,0.01,"0.01431"
"35","GO:0042732","D-xylose metabolic process",4,1,0.01,"0.01431"
"36","GO:0045116","protein neddylation",4,1,0.01,"0.01431"
"37","GO:0072665","protein localization to vacuole",4,1,0.01,"0.01431"
"38","GO:0072666","establishment of protein localization to...",4,1,0.01,"0.01431"
"39","GO:0009628","response to abiotic stimulus",56,2,0.2,"0.01732"
"40","GO:0015031","protein transport",419,5,1.51,"0.01736"
