"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0007165","signal transduction",451,7,1.16,"0.00014"
"2","GO:0023052","signaling",451,7,1.16,"0.00014"
"3","GO:0051716","cellular response to stimulus",716,8,1.83,"0.00042"
"4","GO:0007154","cell communication",573,7,1.47,"0.00059"
"5","GO:0050896","response to stimulus",1373,10,3.52,"0.00214"
"6","GO:0031119","tRNA pseudouridine synthesis",2,1,0.01,"0.00512"
"7","GO:0006428","isoleucyl-tRNA aminoacylation",3,1,0.01,"0.00767"
"8","GO:0032968","positive regulation of transcription elo...",3,1,0.01,"0.00767"
"9","GO:0034243","regulation of transcription elongation f...",3,1,0.01,"0.00767"
"10","GO:0009698","phenylpropanoid metabolic process",52,2,0.13,"0.00785"
"11","GO:0009808","lignin metabolic process",52,2,0.13,"0.00785"
"12","GO:0046271","phenylpropanoid catabolic process",52,2,0.13,"0.00785"
"13","GO:0046274","lignin catabolic process",52,2,0.13,"0.00785"
"14","GO:0019748","secondary metabolic process",55,2,0.14,"0.00875"
"15","GO:0006808","regulation of nitrogen utilization",4,1,0.01,"0.01021"
"16","GO:0019740","nitrogen utilization",4,1,0.01,"0.01021"
"17","GO:0032784","regulation of DNA-templated transcriptio...",5,1,0.01,"0.01274"
"18","GO:0032786","positive regulation of DNA-templated tra...",5,1,0.01,"0.01274"
"19","GO:0046838","phosphorylated carbohydrate dephosphoryl...",5,1,0.01,"0.01274"
"20","GO:0046855","inositol phosphate dephosphorylation",5,1,0.01,"0.01274"
"21","GO:0071545","inositol phosphate catabolic process",5,1,0.01,"0.01274"
"22","GO:0006368","transcription elongation from RNA polyme...",7,1,0.02,"0.01780"
"23","GO:0006102","isocitrate metabolic process",8,1,0.02,"0.02031"
"24","GO:0006354","DNA-templated transcription, elongation",9,1,0.02,"0.02283"
"25","GO:0009226","nucleotide-sugar biosynthetic process",12,1,0.03,"0.03032"
"26","GO:0046164","alcohol catabolic process",14,1,0.04,"0.03529"
"27","GO:0046174","polyol catabolic process",14,1,0.04,"0.03529"
"28","GO:1901616","organic hydroxy compound catabolic proce...",14,1,0.04,"0.03529"
"29","GO:0007205","protein kinase C-activating G protein-co...",15,1,0.04,"0.03776"
"30","GO:0015936","coenzyme A metabolic process",17,1,0.04,"0.04269"
"31","GO:0048268","clathrin coat assembly",19,1,0.05,"0.04759"
"32","GO:0043647","inositol phosphate metabolic process",21,1,0.05,"0.05247"
"33","GO:0009225","nucleotide-sugar metabolic process",23,1,0.06,"0.05732"
"34","GO:0046834","lipid phosphorylation",23,1,0.06,"0.05732"
"35","GO:0046854","phosphatidylinositol phosphorylation",23,1,0.06,"0.05732"
"36","GO:0009733","response to auxin",157,2,0.4,"0.06124"
"37","GO:0098656","anion transmembrane transport",25,1,0.06,"0.06215"
"38","GO:0065007","biological regulation",2628,11,6.73,"0.06463"
"39","GO:0000723","telomere maintenance",30,1,0.08,"0.07412"
"40","GO:0006367","transcription initiation from RNA polyme...",30,1,0.08,"0.07412"
