"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009628","response to abiotic stimulus",56,5,0.31,"1.3e-05"
"2","GO:0006353","DNA-templated transcription, termination",4,2,0.02,"0.00018"
"3","GO:0019344","cysteine biosynthetic process",22,3,0.12,"0.00022"
"4","GO:0009094","L-phenylalanine biosynthetic process",8,2,0.04,"0.00081"
"5","GO:1902223","erythrose 4-phosphate/phosphoenolpyruvat...",8,2,0.04,"0.00081"
"6","GO:1901607","alpha-amino acid biosynthetic process",203,6,1.11,"0.00086"
"7","GO:0006534","cysteine metabolic process",38,3,0.21,"0.00115"
"8","GO:0009095","aromatic amino acid family biosynthetic ...",11,2,0.06,"0.00157"
"9","GO:0019438","aromatic compound biosynthetic process",2373,24,12.93,"0.00177"
"10","GO:0008652","cellular amino acid biosynthetic process",244,6,1.33,"0.00219"
"11","GO:0009070","serine family amino acid biosynthetic pr...",49,3,0.27,"0.00241"
"12","GO:1901362","organic cyclic compound biosynthetic pro...",2466,24,13.44,"0.00296"
"13","GO:0000097","sulfur amino acid biosynthetic process",54,3,0.29,"0.00319"
"14","GO:0006558","L-phenylalanine metabolic process",19,2,0.1,"0.00473"
"15","GO:0009266","response to temperature stimulus",19,2,0.1,"0.00473"
"16","GO:0009408","response to heat",19,2,0.1,"0.00473"
"17","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvat...",19,2,0.1,"0.00473"
"18","GO:1901605","alpha-amino acid metabolic process",289,6,1.58,"0.00502"
"19","GO:0006535","cysteine biosynthetic process from serin...",21,2,0.11,"0.00577"
"20","GO:0009073","aromatic amino acid family biosynthetic ...",67,3,0.37,"0.00585"
"21","GO:0009314","response to radiation",22,2,0.12,"0.00633"
"22","GO:0009416","response to light stimulus",22,2,0.12,"0.00633"
"23","GO:0000096","sulfur amino acid metabolic process",73,3,0.4,"0.00742"
"24","GO:0009069","serine family amino acid metabolic proce...",77,3,0.42,"0.00859"
"25","GO:0018130","heterocycle biosynthetic process",2398,22,13.07,"0.00913"
"26","GO:0006351","transcription, DNA-templated",1823,18,9.94,"0.00922"
"27","GO:0097659","nucleic acid-templated transcription",1823,18,9.94,"0.00922"
"28","GO:0032774","RNA biosynthetic process",1827,18,9.96,"0.00942"
"29","GO:0006520","cellular amino acid metabolic process",548,8,2.99,"0.01015"
"30","GO:0003341","cilium movement",2,1,0.01,"0.01087"
"31","GO:0003352","regulation of cilium movement",2,1,0.01,"0.01087"
"32","GO:0032879","regulation of localization",2,1,0.01,"0.01087"
"33","GO:0032886","regulation of microtubule-based process",2,1,0.01,"0.01087"
"34","GO:0051270","regulation of cellular component movemen...",2,1,0.01,"0.01087"
"35","GO:0060632","regulation of microtubule-based movement",2,1,0.01,"0.01087"
"36","GO:0034654","nucleobase-containing compound biosynthe...",2195,20,11.96,"0.01403"
"37","GO:0044272","sulfur compound biosynthetic process",103,3,0.56,"0.01876"
"38","GO:0009072","aromatic amino acid family metabolic pro...",104,3,0.57,"0.01924"
"39","GO:0009058","biosynthetic process",4652,35,25.36,"0.01996"
"40","GO:0044249","cellular biosynthetic process",4379,33,23.87,"0.02395"
