"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016070","RNA metabolic process",5068,379,253.71,"1.5e-16"
"2","GO:0006464","cellular protein modification process",5778,415,289.25,"2.6e-15"
"3","GO:0036211","protein modification process",5778,415,289.25,"2.6e-15"
"4","GO:0043412","macromolecule modification",6140,429,307.37,"6.1e-14"
"5","GO:0016071","mRNA metabolic process",542,71,27.13,"1.6e-13"
"6","GO:0065007","biological regulation",7018,474,351.32,"4.7e-13"
"7","GO:0050789","regulation of biological process",6129,421,306.82,"1.5e-12"
"8","GO:0018130","heterocycle biosynthetic process",4527,326,226.62,"4.4e-12"
"9","GO:0050794","regulation of cellular process",5500,380,275.33,"1.3e-11"
"10","GO:0010468","regulation of gene expression",3306,250,165.5,"2.1e-11"
"11","GO:0034654","nucleobase-containing compound biosynthe...",4220,304,211.25,"2.7e-11"
"12","GO:1901362","organic cyclic compound biosynthetic pro...",4672,329,233.88,"5.0e-11"
"13","GO:0019438","aromatic compound biosynthetic process",4509,319,225.72,"6.3e-11"
"14","GO:0060255","regulation of macromolecule metabolic pr...",3847,280,192.58,"6.6e-11"
"15","GO:0019222","regulation of metabolic process",4004,289,200.44,"7.5e-11"
"16","GO:0019219","regulation of nucleobase-containing comp...",3043,231,152.33,"9.4e-11"
"17","GO:0032774","RNA biosynthetic process",3368,250,168.6,"1.3e-10"
"18","GO:0006397","mRNA processing",437,56,21.88,"1.4e-10"
"19","GO:0006351","transcription, DNA-templated",3199,239,160.14,"1.9e-10"
"20","GO:0080090","regulation of primary metabolic process",3633,264,181.87,"3.0e-10"
"21","GO:0097659","nucleic acid-templated transcription",3270,242,163.7,"3.5e-10"
"22","GO:0051171","regulation of nitrogen compound metaboli...",3572,260,178.82,"3.6e-10"
"23","GO:0010467","gene expression",6173,409,309.02,"4.6e-10"
"24","GO:0031326","regulation of cellular biosynthetic proc...",3117,232,156.04,"5.2e-10"
"25","GO:0031323","regulation of cellular metabolic process",3670,264,183.72,"8.1e-10"
"26","GO:0009889","regulation of biosynthetic process",3134,232,156.89,"8.5e-10"
"27","GO:2000112","regulation of cellular macromolecule bio...",3018,224,151.08,"1.4e-09"
"28","GO:0051252","regulation of RNA metabolic process",2961,220,148.23,"1.8e-09"
"29","GO:0044267","cellular protein metabolic process",7729,491,386.92,"2.0e-09"
"30","GO:0010556","regulation of macromolecule biosynthetic...",3063,225,153.33,"3.1e-09"
"31","GO:0006355","regulation of transcription, DNA-templat...",2885,214,144.42,"3.5e-09"
"32","GO:1903506","regulation of nucleic acid-templated tra...",2930,215,146.68,"7.8e-09"
"33","GO:2001141","regulation of RNA biosynthetic process",2930,215,146.68,"7.8e-09"
"34","GO:0070647","protein modification by small protein co...",963,89,48.21,"2.3e-08"
"35","GO:0006914","autophagy",85,19,4.26,"3.2e-08"
"36","GO:0061919","process utilizing autophagic mechanism",85,19,4.26,"3.2e-08"
"37","GO:0006796","phosphate-containing compound metabolic ...",5965,384,298.61,"5.3e-08"
"38","GO:0008380","RNA splicing",325,41,16.27,"6.0e-08"
"39","GO:0006793","phosphorus metabolic process",5992,384,299.96,"8.7e-08"
"40","GO:0000398","mRNA splicing, via spliceosome",218,31,10.91,"1.7e-07"
