"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044571","[2Fe-2S] cluster assembly",2,2,0.01,"8.6e-06"
"2","GO:0006457","protein folding",358,8,1.05,"1.1e-05"
"3","GO:1901564","organonitrogen compound metabolic proces...",11095,53,32.6,"3.5e-05"
"4","GO:0006123","mitochondrial electron transport, cytoch...",4,2,0.01,"5.1e-05"
"5","GO:0006412","translation",1578,15,4.64,"6.1e-05"
"6","GO:0043043","peptide biosynthetic process",1585,15,4.66,"6.4e-05"
"7","GO:0006518","peptide metabolic process",1636,15,4.81,"9.1e-05"
"8","GO:0043604","amide biosynthetic process",1687,15,4.96,"0.00013"
"9","GO:0009408","response to heat",169,5,0.5,"0.00015"
"10","GO:0035266","meristem growth",35,3,0.1,"0.00015"
"11","GO:0043603","cellular amide metabolic process",1803,15,5.3,"0.00026"
"12","GO:0010606","positive regulation of cytoplasmic mRNA ...",9,2,0.03,"0.00030"
"13","GO:1902117","positive regulation of organelle assembl...",9,2,0.03,"0.00030"
"14","GO:0019538","protein metabolic process",9267,44,27.23,"0.00031"
"15","GO:0010603","regulation of cytoplasmic mRNA processin...",10,2,0.03,"0.00038"
"16","GO:1902115","regulation of organelle assembly",10,2,0.03,"0.00038"
"17","GO:0070646","protein modification by small protein re...",134,4,0.39,"0.00068"
"18","GO:0010467","gene expression",6173,32,18.14,"0.00069"
"19","GO:1901566","organonitrogen compound biosynthetic pro...",3117,20,9.16,"0.00072"
"20","GO:0080037","negative regulation of cytokinin-activat...",14,2,0.04,"0.00076"
"21","GO:0019646","aerobic electron transport chain",15,2,0.04,"0.00088"
"22","GO:0033962","cytoplasmic mRNA processing body assembl...",16,2,0.05,"0.00100"
"23","GO:0044267","cellular protein metabolic process",7729,37,22.71,"0.00105"
"24","GO:0031086","nuclear-transcribed mRNA catabolic proce...",17,2,0.05,"0.00113"
"25","GO:0031087","deadenylation-independent decapping of n...",17,2,0.05,"0.00113"
"26","GO:0080036","regulation of cytokinin-activated signal...",17,2,0.05,"0.00113"
"27","GO:0046165","alcohol biosynthetic process",71,3,0.21,"0.00122"
"28","GO:0006122","mitochondrial electron transport, ubiqui...",18,2,0.05,"0.00127"
"29","GO:0009266","response to temperature stimulus",286,5,0.84,"0.00160"
"30","GO:0022607","cellular component assembly",924,9,2.72,"0.00165"
"31","GO:0006417","regulation of translation",84,3,0.25,"0.00198"
"32","GO:0034248","regulation of cellular amide metabolic p...",84,3,0.25,"0.00198"
"33","GO:2000012","regulation of auxin polar transport",23,2,0.07,"0.00208"
"34","GO:0009735","response to cytokinin",88,3,0.26,"0.00226"
"35","GO:0034622","cellular protein-containing complex asse...",615,7,1.81,"0.00232"
"36","GO:0048507","meristem development",89,3,0.26,"0.00233"
"37","GO:0017148","negative regulation of translation",25,2,0.07,"0.00246"
"38","GO:0034249","negative regulation of cellular amide me...",25,2,0.07,"0.00246"
"39","GO:0010449","root meristem growth",27,2,0.08,"0.00286"
"40","GO:0017003","protein-heme linkage",1,1,0,"0.00294"
