"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009071","serine family amino acid catabolic proce...",19,10,0.2,"1.3e-15"
"2","GO:0015979","photosynthesis",420,29,4.44,"2.2e-15"
"3","GO:0009069","serine family amino acid metabolic proce...",97,16,1.03,"6.6e-15"
"4","GO:0044281","small molecule metabolic process",2614,74,27.64,"7.4e-15"
"5","GO:0006544","glycine metabolic process",32,11,0.34,"1.7e-14"
"6","GO:0042133","neurotransmitter metabolic process",43,11,0.45,"6.8e-13"
"7","GO:0001505","regulation of neurotransmitter levels",45,11,0.48,"1.2e-12"
"8","GO:0006546","glycine catabolic process",12,7,0.13,"1.1e-11"
"9","GO:0042135","neurotransmitter catabolic process",15,7,0.16,"8.4e-11"
"10","GO:0006520","cellular amino acid metabolic process",787,32,8.32,"1.2e-10"
"11","GO:1901605","alpha-amino acid metabolic process",463,23,4.9,"1.3e-09"
"12","GO:1901606","alpha-amino acid catabolic process",67,10,0.71,"2.3e-09"
"13","GO:0009063","cellular amino acid catabolic process",76,10,0.8,"8.0e-09"
"14","GO:0005975","carbohydrate metabolic process",2036,51,21.53,"1.2e-08"
"15","GO:0019684","photosynthesis, light reaction",218,15,2.31,"1.4e-08"
"16","GO:0019752","carboxylic acid metabolic process",1516,42,16.03,"1.6e-08"
"17","GO:0045454","cell redox homeostasis",291,17,3.08,"1.8e-08"
"18","GO:0043436","oxoacid metabolic process",1560,42,16.49,"3.7e-08"
"19","GO:0006082","organic acid metabolic process",1564,42,16.54,"3.9e-08"
"20","GO:0044282","small molecule catabolic process",148,12,1.56,"6.6e-08"
"21","GO:0006563","L-serine metabolic process",58,8,0.61,"1.8e-07"
"22","GO:0009070","serine family amino acid biosynthetic pr...",58,8,0.61,"1.8e-07"
"23","GO:0006091","generation of precursor metabolites and ...",922,29,9.75,"2.4e-07"
"24","GO:0055114","oxidation-reduction process",4781,87,50.55,"2.5e-07"
"25","GO:0016054","organic acid catabolic process",110,10,1.16,"2.9e-07"
"26","GO:0046395","carboxylic acid catabolic process",110,10,1.16,"2.9e-07"
"27","GO:0065008","regulation of biological quality",1142,32,12.07,"7.1e-07"
"28","GO:0000413","protein peptidyl-prolyl isomerization",126,10,1.33,"1.0e-06"
"29","GO:0006565","L-serine catabolic process",3,3,0.03,"1.2e-06"
"30","GO:0033614","chloroplast proton-transporting ATP synt...",3,3,0.03,"1.2e-06"
"31","GO:1904481","response to tetrahydrofolate",3,3,0.03,"1.2e-06"
"32","GO:1904482","cellular response to tetrahydrofolate",3,3,0.03,"1.2e-06"
"33","GO:1901607","alpha-amino acid biosynthetic process",316,15,3.34,"1.7e-06"
"34","GO:0016024","CDP-diacylglycerol biosynthetic process",10,4,0.11,"2.5e-06"
"35","GO:0046341","CDP-diacylglycerol metabolic process",10,4,0.11,"2.5e-06"
"36","GO:0019725","cellular homeostasis",416,17,4.4,"2.7e-06"
"37","GO:0008652","cellular amino acid biosynthetic process",373,16,3.94,"2.9e-06"
"38","GO:0018208","peptidyl-proline modification",147,10,1.55,"4.1e-06"
"39","GO:0006000","fructose metabolic process",4,3,0.04,"4.7e-06"
"40","GO:0043648","dicarboxylic acid metabolic process",108,8,1.14,"2.0e-05"
