"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0051234","establishment of localization",4656,318,211.34,"2.5e-14"
"2","GO:0006810","transport",4569,313,207.39,"2.8e-14"
"3","GO:0051179","localization",4726,321,214.51,"3.7e-14"
"4","GO:0055085","transmembrane transport",2476,191,112.39,"3.4e-13"
"5","GO:0006468","protein phosphorylation",2846,198,129.18,"9.8e-10"
"6","GO:0016310","phosphorylation",4106,260,186.37,"1.5e-08"
"7","GO:0006464","cellular protein modification process",5778,342,262.26,"7.4e-08"
"8","GO:0036211","protein modification process",5778,342,262.26,"7.4e-08"
"9","GO:0005982","starch metabolic process",58,14,2.63,"2.3e-07"
"10","GO:0043412","macromolecule modification",6140,352,278.7,"1.1e-06"
"11","GO:0006811","ion transport",1388,101,63,"2.3e-06"
"12","GO:0071702","organic substance transport",1849,126,83.93,"3.7e-06"
"13","GO:0031063","regulation of histone deacetylation",4,4,0.18,"4.2e-06"
"14","GO:0090311","regulation of protein deacetylation",4,4,0.18,"4.2e-06"
"15","GO:0032446","protein modification by small protein co...",829,67,37.63,"4.4e-06"
"16","GO:0016567","protein ubiquitination",799,65,36.27,"4.9e-06"
"17","GO:0070647","protein modification by small protein co...",963,74,43.71,"8.4e-06"
"18","GO:0034220","ion transmembrane transport",965,73,43.8,"1.6e-05"
"19","GO:0006796","phosphate-containing compound metabolic ...",5965,334,270.75,"1.7e-05"
"20","GO:0006793","phosphorus metabolic process",5992,335,271.98,"1.9e-05"
"21","GO:0007154","cell communication",1865,122,84.65,"3.4e-05"
"22","GO:0005983","starch catabolic process",11,5,0.5,"7.0e-05"
"23","GO:0009608","response to symbiont",7,4,0.32,"0.00013"
"24","GO:0009610","response to symbiotic fungus",7,4,0.32,"0.00013"
"25","GO:0042126","nitrate metabolic process",44,9,2,"0.00013"
"26","GO:0042128","nitrate assimilation",44,9,2,"0.00013"
"27","GO:2001057","reactive nitrogen species metabolic proc...",44,9,2,"0.00013"
"28","GO:0071941","nitrogen cycle metabolic process",46,9,2.09,"0.00019"
"29","GO:0008643","carbohydrate transport",244,24,11.08,"0.00034"
"30","GO:0006026","aminoglycan catabolic process",33,7,1.5,"0.00059"
"31","GO:0006030","chitin metabolic process",33,7,1.5,"0.00059"
"32","GO:0006032","chitin catabolic process",33,7,1.5,"0.00059"
"33","GO:0046348","amino sugar catabolic process",33,7,1.5,"0.00059"
"34","GO:1901071","glucosamine-containing compound metaboli...",33,7,1.5,"0.00059"
"35","GO:1901072","glucosamine-containing compound cataboli...",33,7,1.5,"0.00059"
"36","GO:0048544","recognition of pollen",167,18,7.58,"0.00062"
"37","GO:0006022","aminoglycan metabolic process",34,7,1.54,"0.00072"
"38","GO:0050896","response to stimulus",4804,262,218.05,"0.00082"
"39","GO:0019252","starch biosynthetic process",35,7,1.59,"0.00086"
"40","GO:1901564","organonitrogen compound metabolic proces...",11095,562,503.6,"0.00094"
