"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044262","cellular carbohydrate metabolic process",648,7,1.63,"0.0013"
"2","GO:0050790","regulation of catalytic activity",728,7,1.83,"0.0025"
"3","GO:0035690","cellular response to drug",30,2,0.08,"0.0026"
"4","GO:0065009","regulation of molecular function",755,7,1.9,"0.0030"
"5","GO:0065007","biological regulation",7018,28,17.68,"0.0068"
"6","GO:0007165","signal transduction",1598,10,4.02,"0.0070"
"7","GO:0007154","cell communication",1865,11,4.7,"0.0073"
"8","GO:0023052","signaling",1621,10,4.08,"0.0077"
"9","GO:0006808","regulation of nitrogen utilization",4,1,0.01,"0.0100"
"10","GO:0019852","L-ascorbic acid metabolic process",4,1,0.01,"0.0100"
"11","GO:0019853","L-ascorbic acid biosynthetic process",4,1,0.01,"0.0100"
"12","GO:0071244","cellular response to carbon dioxide",4,1,0.01,"0.0100"
"13","GO:0080183","response to photooxidative stress",4,1,0.01,"0.0100"
"14","GO:0006428","isoleucyl-tRNA aminoacylation",5,1,0.01,"0.0125"
"15","GO:0046271","phenylpropanoid catabolic process",69,2,0.17,"0.0132"
"16","GO:0046274","lignin catabolic process",69,2,0.17,"0.0132"
"17","GO:0045333","cellular respiration",203,3,0.51,"0.0148"
"18","GO:0019740","nitrogen utilization",6,1,0.02,"0.0150"
"19","GO:0046838","phosphorylated carbohydrate dephosphoryl...",7,1,0.02,"0.0175"
"20","GO:0046855","inositol phosphate dephosphorylation",7,1,0.02,"0.0175"
"21","GO:0071545","inositol phosphate catabolic process",7,1,0.02,"0.0175"
"22","GO:1900368","regulation of RNA interference",7,1,0.02,"0.0175"
"23","GO:0000304","response to singlet oxygen",8,1,0.02,"0.0200"
"24","GO:0002184","cytoplasmic translational termination",8,1,0.02,"0.0200"
"25","GO:0006102","isocitrate metabolic process",8,1,0.02,"0.0200"
"26","GO:0007584","response to nutrient",8,1,0.02,"0.0200"
"27","GO:0031670","cellular response to nutrient",8,1,0.02,"0.0200"
"28","GO:0071452","cellular response to singlet oxygen",8,1,0.02,"0.0200"
"29","GO:0009808","lignin metabolic process",86,2,0.22,"0.0200"
"30","GO:0015980","energy derivation by oxidation of organi...",232,3,0.58,"0.0210"
"31","GO:0044264","cellular polysaccharide metabolic proces...",418,4,1.05,"0.0215"
"32","GO:0043666","regulation of phosphoprotein phosphatase...",90,2,0.23,"0.0218"
"33","GO:0010043","response to zinc ion",9,1,0.02,"0.0224"
"34","GO:0055062","phosphate ion homeostasis",9,1,0.02,"0.0224"
"35","GO:0060147","regulation of posttranscriptional gene s...",9,1,0.02,"0.0224"
"36","GO:0072505","divalent inorganic anion homeostasis",9,1,0.02,"0.0224"
"37","GO:0072506","trivalent inorganic anion homeostasis",9,1,0.02,"0.0224"
"38","GO:0016051","carbohydrate biosynthetic process",426,4,1.07,"0.0229"
"39","GO:0032968","positive regulation of transcription elo...",10,1,0.03,"0.0249"
"40","GO:0035304","regulation of protein dephosphorylation",98,2,0.25,"0.0255"
