"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0042254","ribosome biogenesis",366,21,1.54,"6.9e-18"
"2","GO:0022613","ribonucleoprotein complex biogenesis",518,23,2.17,"4.6e-17"
"3","GO:0034470","ncRNA processing",451,19,1.89,"7.4e-14"
"4","GO:0006364","rRNA processing",237,15,0.99,"1.0e-13"
"5","GO:0016072","rRNA metabolic process",239,15,1,"1.2e-13"
"6","GO:0034660","ncRNA metabolic process",636,21,2.67,"3.7e-13"
"7","GO:0006396","RNA processing",1149,26,4.82,"2.7e-12"
"8","GO:0042273","ribosomal large subunit biogenesis",86,10,0.36,"3.4e-12"
"9","GO:0044085","cellular component biogenesis",1383,27,5.81,"2.9e-11"
"10","GO:0010467","gene expression",6173,59,25.91,"1.9e-10"
"11","GO:0000027","ribosomal large subunit assembly",36,6,0.15,"8.7e-09"
"12","GO:0006412","translation",1578,23,6.62,"2.1e-07"
"13","GO:0043043","peptide biosynthetic process",1585,23,6.65,"2.3e-07"
"14","GO:0042255","ribosome assembly",61,6,0.26,"2.3e-07"
"15","GO:0006518","peptide metabolic process",1636,23,6.87,"3.9e-07"
"16","GO:0043603","cellular amide metabolic process",1803,24,7.57,"5.7e-07"
"17","GO:0034641","cellular nitrogen compound metabolic pro...",11920,80,50.04,"6.0e-07"
"18","GO:0043604","amide biosynthetic process",1687,23,7.08,"6.7e-07"
"19","GO:0071840","cellular component organization or bioge...",3994,38,16.77,"1.1e-06"
"20","GO:1901566","organonitrogen compound biosynthetic pro...",3117,32,13.08,"1.9e-06"
"21","GO:0070925","organelle assembly",142,7,0.6,"2.5e-06"
"22","GO:0022618","ribonucleoprotein complex assembly",217,8,0.91,"4.1e-06"
"23","GO:0071826","ribonucleoprotein complex subunit organi...",218,8,0.92,"4.3e-06"
"24","GO:0006825","copper ion transport",9,3,0.04,"6.0e-06"
"25","GO:1990542","mitochondrial transmembrane transport",69,5,0.29,"1.1e-05"
"26","GO:0030150","protein import into mitochondrial matrix",33,4,0.14,"1.1e-05"
"27","GO:0006626","protein targeting to mitochondrion",70,5,0.29,"1.2e-05"
"28","GO:0070585","protein localization to mitochondrion",70,5,0.29,"1.2e-05"
"29","GO:0072655","establishment of protein localization to...",70,5,0.29,"1.2e-05"
"30","GO:0044743","protein transmembrane import into intrac...",71,5,0.3,"1.3e-05"
"31","GO:0006414","translational elongation",196,7,0.82,"2.1e-05"
"32","GO:0006807","nitrogen compound metabolic process",19831,109,83.25,"2.5e-05"
"33","GO:0065002","intracellular protein transmembrane tran...",85,5,0.36,"3.1e-05"
"34","GO:0006974","cellular response to DNA damage stimulus",686,12,2.88,"3.6e-05"
"35","GO:0006839","mitochondrial transport",88,5,0.37,"3.6e-05"
"36","GO:0071806","protein transmembrane transport",101,5,0.42,"7.0e-05"
"37","GO:0006281","DNA repair",643,11,2.7,"9.3e-05"
"38","GO:0043170","macromolecule metabolic process",18767,102,78.78,"0.00015"
"39","GO:0000413","protein peptidyl-prolyl isomerization",126,5,0.53,"0.00020"
"40","GO:0065003","protein-containing complex assembly",711,11,2.98,"0.00022"
