"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0051641","cellular localization",431,92,18.14,"< 1e-30"
"2","GO:0046907","intracellular transport",381,84,16.03,"< 1e-30"
"3","GO:0051649","establishment of localization in cell",383,84,16.12,"< 1e-30"
"4","GO:0016192","vesicle-mediated transport",378,81,15.91,"< 1e-30"
"5","GO:0015031","protein transport",419,85,17.63,"< 1e-30"
"6","GO:0045184","establishment of protein localization",425,85,17.88,"< 1e-30"
"7","GO:0006886","intracellular protein transport",311,72,13.09,"< 1e-30"
"8","GO:0008104","protein localization",442,85,18.6,"< 1e-30"
"9","GO:0033036","macromolecule localization",568,95,23.9,"< 1e-30"
"10","GO:0034613","cellular protein localization",334,72,14.05,"< 1e-30"
"11","GO:0070727","cellular macromolecule localization",334,72,14.05,"< 1e-30"
"12","GO:0015833","peptide transport",478,86,20.11,"< 1e-30"
"13","GO:0042886","amide transport",478,86,20.11,"< 1e-30"
"14","GO:0071705","nitrogen compound transport",565,91,23.77,"4.3e-29"
"15","GO:0071702","organic substance transport",697,100,29.33,"8.7e-28"
"16","GO:0006810","transport",2804,209,117.99,"5.5e-18"
"17","GO:0051234","establishment of localization",2812,209,118.32,"7.6e-18"
"18","GO:0051179","localization",2838,209,119.42,"2.2e-17"
"19","GO:0034637","cellular carbohydrate biosynthetic proce...",160,26,6.73,"3.1e-09"
"20","GO:0016051","carbohydrate biosynthetic process",183,27,7.7,"1.3e-08"
"21","GO:0000271","polysaccharide biosynthetic process",104,19,4.38,"6.0e-08"
"22","GO:0033692","cellular polysaccharide biosynthetic pro...",104,19,4.38,"6.0e-08"
"23","GO:0048193","Golgi vesicle transport",75,16,3.16,"6.9e-08"
"24","GO:0007265","Ras protein signal transduction",12,7,0.5,"1.5e-07"
"25","GO:0032011","ARF protein signal transduction",12,7,0.5,"1.5e-07"
"26","GO:0032012","regulation of ARF protein signal transdu...",12,7,0.5,"1.5e-07"
"27","GO:0046578","regulation of Ras protein signal transdu...",12,7,0.5,"1.5e-07"
"28","GO:0051056","regulation of small GTPase mediated sign...",12,7,0.5,"1.5e-07"
"29","GO:1902531","regulation of intracellular signal trans...",12,7,0.5,"1.5e-07"
"30","GO:0009698","phenylpropanoid metabolic process",52,13,2.19,"1.6e-07"
"31","GO:0009808","lignin metabolic process",52,13,2.19,"1.6e-07"
"32","GO:0046271","phenylpropanoid catabolic process",52,13,2.19,"1.6e-07"
"33","GO:0046274","lignin catabolic process",52,13,2.19,"1.6e-07"
"34","GO:0007264","small GTPase mediated signal transductio...",44,12,1.85,"1.7e-07"
"35","GO:1901575","organic substance catabolic process",672,58,28.28,"1.7e-07"
"36","GO:0006888","ER to Golgi vesicle-mediated transport",37,11,1.56,"2.1e-07"
"37","GO:0051640","organelle localization",30,10,1.26,"2.3e-07"
"38","GO:0016482","cytosolic transport",18,8,0.76,"2.8e-07"
"39","GO:0042147","retrograde transport, endosome to Golgi",18,8,0.76,"2.8e-07"
"40","GO:0019748","secondary metabolic process",55,13,2.31,"3.3e-07"
