"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0019359","nicotinamide nucleotide biosynthetic pro...",141,2,0.08,"0.0031"
"2","GO:0019363","pyridine nucleotide biosynthetic process",141,2,0.08,"0.0031"
"3","GO:0072525","pyridine-containing compound biosyntheti...",152,2,0.09,"0.0036"
"4","GO:0019362","pyridine nucleotide metabolic process",172,2,0.1,"0.0045"
"5","GO:0046496","nicotinamide nucleotide metabolic proces...",172,2,0.1,"0.0045"
"6","GO:0006733","oxidoreduction coenzyme metabolic proces...",179,2,0.11,"0.0049"
"7","GO:0072524","pyridine-containing compound metabolic p...",183,2,0.11,"0.0051"
"8","GO:0006741","NADP biosynthetic process",9,1,0.01,"0.0054"
"9","GO:0016108","tetraterpenoid metabolic process",10,1,0.01,"0.0060"
"10","GO:0016109","tetraterpenoid biosynthetic process",10,1,0.01,"0.0060"
"11","GO:0016116","carotenoid metabolic process",10,1,0.01,"0.0060"
"12","GO:0016117","carotenoid biosynthetic process",10,1,0.01,"0.0060"
"13","GO:0006488","dolichol-linked oligosaccharide biosynth...",11,1,0.01,"0.0066"
"14","GO:0006490","oligosaccharide-lipid intermediate biosy...",11,1,0.01,"0.0066"
"15","GO:0009108","coenzyme biosynthetic process",239,2,0.14,"0.0086"
"16","GO:0051188","cofactor biosynthetic process",289,2,0.17,"0.0124"
"17","GO:0006732","coenzyme metabolic process",308,2,0.18,"0.0140"
"18","GO:0017038","protein import",24,1,0.01,"0.0143"
"19","GO:0019674","NAD metabolic process",25,1,0.01,"0.0149"
"20","GO:0009165","nucleotide biosynthetic process",326,2,0.2,"0.0156"
"21","GO:1901293","nucleoside phosphate biosynthetic proces...",326,2,0.2,"0.0156"
"22","GO:0006487","protein N-linked glycosylation",34,1,0.02,"0.0202"
"23","GO:0006721","terpenoid metabolic process",36,1,0.02,"0.0214"
"24","GO:0016114","terpenoid biosynthetic process",36,1,0.02,"0.0214"
"25","GO:0006739","NADP metabolic process",38,1,0.02,"0.0226"
"26","GO:0009117","nucleotide metabolic process",426,2,0.26,"0.0258"
"27","GO:0006753","nucleoside phosphate metabolic process",437,2,0.26,"0.0270"
"28","GO:0090407","organophosphate biosynthetic process",439,2,0.26,"0.0272"
"29","GO:1901137","carbohydrate derivative biosynthetic pro...",454,2,0.27,"0.0290"
"30","GO:0006605","protein targeting",52,1,0.03,"0.0307"
"31","GO:0046148","pigment biosynthetic process",60,1,0.04,"0.0354"
"32","GO:0055086","nucleobase-containing small molecule met...",516,2,0.31,"0.0367"
"33","GO:0044255","cellular lipid metabolic process",522,2,0.31,"0.0375"
"34","GO:0042440","pigment metabolic process",66,1,0.04,"0.0389"
"35","GO:0051186","cofactor metabolic process",588,2,0.35,"0.0466"
"36","GO:0008299","isoprenoid biosynthetic process",82,1,0.05,"0.0481"
"37","GO:0006720","isoprenoid metabolic process",86,1,0.05,"0.0504"
"38","GO:1901135","carbohydrate derivative metabolic proces...",650,2,0.39,"0.0558"
"39","GO:0006486","protein glycosylation",105,1,0.06,"0.0612"
"40","GO:0009100","glycoprotein metabolic process",105,1,0.06,"0.0612"
