"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0010099","regulation of photomorphogenesis",26,4,0.05,"1.5e-07"
"2","GO:2000030","regulation of response to red or far red...",28,4,0.05,"2.1e-07"
"3","GO:0009640","photomorphogenesis",35,4,0.06,"5.2e-07"
"4","GO:0009416","response to light stimulus",431,8,0.79,"1.3e-06"
"5","GO:0009314","response to radiation",448,8,0.82,"1.7e-06"
"6","GO:0009639","response to red or far red light",111,5,0.2,"2.0e-06"
"7","GO:1901607","alpha-amino acid biosynthetic process",316,6,0.58,"2.6e-05"
"8","GO:0008652","cellular amino acid biosynthetic process",373,6,0.69,"6.5e-05"
"9","GO:0007602","phototransduction",44,3,0.08,"7.4e-05"
"10","GO:0009585","red, far-red light phototransduction",44,3,0.08,"7.4e-05"
"11","GO:0009583","detection of light stimulus",45,3,0.08,"8.0e-05"
"12","GO:0010017","red or far-red light signaling pathway",49,3,0.09,"0.00010"
"13","GO:0071489","cellular response to red or far red ligh...",49,3,0.09,"0.00010"
"14","GO:0009581","detection of external stimulus",50,3,0.09,"0.00011"
"15","GO:0009582","detection of abiotic stimulus",50,3,0.09,"0.00011"
"16","GO:0019438","aromatic compound biosynthetic process",4509,20,8.28,"0.00012"
"17","GO:0051606","detection of stimulus",52,3,0.1,"0.00012"
"18","GO:0009094","L-phenylalanine biosynthetic process",10,2,0.02,"0.00015"
"19","GO:1902223","erythrose 4-phosphate/phosphoenolpyruvat...",10,2,0.02,"0.00015"
"20","GO:0006563","L-serine metabolic process",58,3,0.11,"0.00017"
"21","GO:0009070","serine family amino acid biosynthetic pr...",58,3,0.11,"0.00017"
"22","GO:0006353","DNA-templated transcription, termination",11,2,0.02,"0.00018"
"23","GO:1901362","organic cyclic compound biosynthetic pro...",4672,20,8.58,"0.00020"
"24","GO:1901605","alpha-amino acid metabolic process",463,6,0.85,"0.00021"
"25","GO:0015994","chlorophyll metabolic process",67,3,0.12,"0.00026"
"26","GO:0071482","cellular response to light stimulus",73,3,0.13,"0.00034"
"27","GO:0009095","aromatic amino acid family biosynthetic ...",15,2,0.03,"0.00034"
"28","GO:0006743","ubiquinone metabolic process",16,2,0.03,"0.00039"
"29","GO:0006744","ubiquinone biosynthetic process",16,2,0.03,"0.00039"
"30","GO:0010218","response to far red light",16,2,0.03,"0.00039"
"31","GO:0070536","protein K63-linked deubiquitination",16,2,0.03,"0.00039"
"32","GO:0071478","cellular response to radiation",79,3,0.15,"0.00042"
"33","GO:0009073","aromatic amino acid family biosynthetic ...",84,3,0.15,"0.00051"
"34","GO:0044249","cellular biosynthetic process",7955,27,14.61,"0.00053"
"35","GO:0048580","regulation of post-embryonic development",204,4,0.37,"0.00055"
"36","GO:0006351","transcription, DNA-templated",3199,15,5.88,"0.00060"
"37","GO:0015996","chlorophyll catabolic process",20,2,0.04,"0.00062"
"38","GO:0046149","pigment catabolic process",20,2,0.04,"0.00062"
"39","GO:0008152","metabolic process",28157,63,51.71,"0.00072"
"40","GO:0097659","nucleic acid-templated transcription",3270,15,6.01,"0.00075"
