"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0045036","protein targeting to chloroplast",30,5,0.33,"1.7e-05"
"2","GO:0072596","establishment of protein localization to...",30,5,0.33,"1.7e-05"
"3","GO:0072598","protein localization to chloroplast",33,5,0.36,"2.7e-05"
"4","GO:0009098","leucine biosynthetic process",12,3,0.13,"0.00026"
"5","GO:0018344","protein geranylgeranylation",15,3,0.16,"0.00052"
"6","GO:0009744","response to sucrose",40,4,0.43,"0.00091"
"7","GO:0006551","leucine metabolic process",19,3,0.21,"0.00108"
"8","GO:0006425","glutaminyl-tRNA aminoacylation",5,2,0.05,"0.00115"
"9","GO:0018342","protein prenylation",20,3,0.22,"0.00126"
"10","GO:0097354","prenylation",20,3,0.22,"0.00126"
"11","GO:0034285","response to disaccharide",44,4,0.48,"0.00131"
"12","GO:0009746","response to hexose",45,4,0.49,"0.00143"
"13","GO:0009749","response to glucose",45,4,0.49,"0.00143"
"14","GO:0034284","response to monosaccharide",45,4,0.49,"0.00143"
"15","GO:0009743","response to carbohydrate",76,5,0.82,"0.00143"
"16","GO:0001510","RNA methylation",121,6,1.31,"0.00211"
"17","GO:0009734","auxin-activated signaling pathway",261,9,2.83,"0.00233"
"18","GO:0016556","mRNA modification",25,3,0.27,"0.00243"
"19","GO:0009451","RNA modification",320,10,3.47,"0.00279"
"20","GO:0031167","rRNA methylation",27,3,0.29,"0.00305"
"21","GO:0071365","cellular response to auxin stimulus",279,9,3.02,"0.00363"
"22","GO:0010190","cytochrome b6f complex assembly",9,2,0.1,"0.00401"
"23","GO:0046168","glycerol-3-phosphate catabolic process",9,2,0.1,"0.00401"
"24","GO:0010033","response to organic substance",1234,24,13.37,"0.00459"
"25","GO:0045944","positive regulation of transcription by ...",189,7,2.05,"0.00474"
"26","GO:0006424","glutamyl-tRNA aminoacylation",10,2,0.11,"0.00498"
"27","GO:0080009","mRNA methylation",10,2,0.11,"0.00498"
"28","GO:0007165","signal transduction",1598,29,17.32,"0.00508"
"29","GO:0046434","organophosphate catabolic process",192,7,2.08,"0.00515"
"30","GO:0000154","rRNA modification",34,3,0.37,"0.00589"
"31","GO:0023052","signaling",1621,29,17.57,"0.00615"
"32","GO:0044242","cellular lipid catabolic process",68,4,0.74,"0.00641"
"33","GO:0006072","glycerol-3-phosphate metabolic process",12,2,0.13,"0.00719"
"34","GO:0052646","alditol phosphate metabolic process",12,2,0.13,"0.00719"
"35","GO:0006605","protein targeting",208,7,2.25,"0.00787"
"36","GO:1902241","copal-8-ol diphosphate(3-) metabolic pro...",13,2,0.14,"0.00844"
"37","GO:0044283","small molecule biosynthetic process",1101,21,11.93,"0.00951"
"38","GO:0042364","water-soluble vitamin biosynthetic proce...",77,4,0.83,"0.00988"
"39","GO:0006399","tRNA metabolic process",390,10,4.23,"0.01072"
"40","GO:0070475","rRNA base methylation",15,2,0.16,"0.01120"
