"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009765","photosynthesis, light harvesting",97,9,1.1,"1.7e-06"
"2","GO:2000028","regulation of photoperiodism, flowering",57,6,0.65,"4.6e-05"
"3","GO:0048583","regulation of response to stimulus",546,18,6.2,"6.5e-05"
"4","GO:1901700","response to oxygen-containing compound",903,23,10.26,"0.00032"
"5","GO:0048573","photoperiodism, flowering",81,6,0.92,"0.00033"
"6","GO:0009739","response to gibberellin",55,5,0.62,"0.00040"
"7","GO:0055085","transmembrane transport",2476,47,28.13,"0.00042"
"8","GO:0018298","protein-chromophore linkage",156,8,1.77,"0.00044"
"9","GO:0050896","response to stimulus",4804,79,54.58,"0.00045"
"10","GO:0009648","photoperiodism",87,6,0.99,"0.00048"
"11","GO:0019684","photosynthesis, light reaction",218,9,2.48,"0.00094"
"12","GO:0009744","response to sucrose",40,4,0.45,"0.00109"
"13","GO:0015979","photosynthesis",420,13,4.77,"0.00116"
"14","GO:1905582","response to mannose",19,3,0.22,"0.00123"
"15","GO:0042221","response to chemical",2060,39,23.4,"0.00136"
"16","GO:0034285","response to disaccharide",44,4,0.5,"0.00156"
"17","GO:0009746","response to hexose",45,4,0.51,"0.00169"
"18","GO:0009749","response to glucose",45,4,0.51,"0.00169"
"19","GO:0034284","response to monosaccharide",45,4,0.51,"0.00169"
"20","GO:0042542","response to hydrogen peroxide",45,4,0.51,"0.00169"
"21","GO:0045739","positive regulation of DNA repair",6,2,0.07,"0.00187"
"22","GO:2001022","positive regulation of response to DNA d...",6,2,0.07,"0.00187"
"23","GO:0009628","response to abiotic stimulus",1163,25,13.21,"0.00196"
"24","GO:0006486","protein glycosylation",244,9,2.77,"0.00204"
"25","GO:0043413","macromolecule glycosylation",244,9,2.77,"0.00204"
"26","GO:0010035","response to inorganic substance",450,13,5.11,"0.00213"
"27","GO:0009101","glycoprotein biosynthetic process",246,9,2.79,"0.00215"
"28","GO:0010228","vegetative to reproductive phase transit...",116,6,1.32,"0.00216"
"29","GO:0033993","response to lipid",401,12,4.56,"0.00234"
"30","GO:0009052","pentose-phosphate shunt, non-oxidative b...",7,2,0.08,"0.00260"
"31","GO:2000241","regulation of reproductive process",163,7,1.85,"0.00272"
"32","GO:0009100","glycoprotein metabolic process",256,9,2.91,"0.00281"
"33","GO:0001101","response to acid chemical",642,16,7.29,"0.00308"
"34","GO:0046677","response to antibiotic",125,6,1.42,"0.00313"
"35","GO:0009408","response to heat",169,7,1.92,"0.00333"
"36","GO:0042908","xenobiotic transport",129,6,1.47,"0.00366"
"37","GO:0015858","nucleoside transport",58,4,0.66,"0.00430"
"38","GO:1901642","nucleoside transmembrane transport",58,4,0.66,"0.00430"
"39","GO:0070085","glycosylation",276,9,3.14,"0.00459"
"40","GO:0098655","cation transmembrane transport",745,17,8.46,"0.00557"
