"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0007049","cell cycle",563,118,14.37,"< 1e-30"
"2","GO:0006260","DNA replication",307,90,7.84,"< 1e-30"
"3","GO:0022402","cell cycle process",419,98,10.7,"< 1e-30"
"4","GO:0006996","organelle organization",2183,208,55.73,"< 1e-30"
"5","GO:0051276","chromosome organization",931,131,23.77,"< 1e-30"
"6","GO:0007017","microtubule-based process",557,103,14.22,"< 1e-30"
"7","GO:0000278","mitotic cell cycle",242,70,6.18,"< 1e-30"
"8","GO:0000280","nuclear division",201,63,5.13,"< 1e-30"
"9","GO:0007018","microtubule-based movement",169,58,4.31,"< 1e-30"
"10","GO:0006928","movement of cell or subcellular componen...",177,58,4.52,"< 1e-30"
"11","GO:0048285","organelle fission",238,63,6.08,"< 1e-30"
"12","GO:1903047","mitotic cell cycle process",211,60,5.39,"< 1e-30"
"13","GO:0006261","DNA-dependent DNA replication",137,50,3.5,"< 1e-30"
"14","GO:0016043","cellular component organization",3671,236,93.72,"< 1e-30"
"15","GO:0007059","chromosome segregation",169,51,4.31,"< 1e-30"
"16","GO:0071840","cellular component organization or bioge...",3994,242,101.96,"< 1e-30"
"17","GO:0051726","regulation of cell cycle",202,53,5.16,"< 1e-30"
"18","GO:0051301","cell division",257,54,6.56,"< 1e-30"
"19","GO:0006270","DNA replication initiation",45,27,1.15,"< 1e-30"
"20","GO:0098813","nuclear chromosome segregation",151,42,3.85,"< 1e-30"
"21","GO:0071103","DNA conformation change",367,59,9.37,"1.2e-29"
"22","GO:0010564","regulation of cell cycle process",98,34,2.5,"2.1e-29"
"23","GO:0140014","mitotic nuclear division",98,34,2.5,"2.1e-29"
"24","GO:0000819","sister chromatid segregation",107,35,2.73,"3.3e-29"
"25","GO:0000075","cell cycle checkpoint",43,24,1.1,"2.2e-27"
"26","GO:0000070","mitotic sister chromatid segregation",81,29,2.07,"9.7e-26"
"27","GO:0007346","regulation of mitotic cell cycle",74,28,1.89,"1.1e-25"
"28","GO:0045786","negative regulation of cell cycle",63,26,1.61,"4.0e-25"
"29","GO:0051783","regulation of nuclear division",41,21,1.05,"4.7e-23"
"30","GO:0033043","regulation of organelle organization",238,41,6.08,"3.8e-22"
"31","GO:0006974","cellular response to DNA damage stimulus",686,65,17.51,"1.5e-19"
"32","GO:0044770","cell cycle phase transition",43,19,1.1,"2.0e-19"
"33","GO:0044772","mitotic cell cycle phase transition",43,19,1.1,"2.0e-19"
"34","GO:0051128","regulation of cellular component organiz...",318,43,8.12,"5.5e-19"
"35","GO:2001251","negative regulation of chromosome organi...",33,17,0.84,"5.8e-19"
"36","GO:1901987","regulation of cell cycle phase transitio...",28,16,0.71,"6.6e-19"
"37","GO:1901990","regulation of mitotic cell cycle phase t...",28,16,0.71,"6.6e-19"
"38","GO:0006323","DNA packaging",94,25,2.4,"8.5e-19"
"39","GO:0000226","microtubule cytoskeleton organization",327,42,8.35,"9.7e-18"
"40","GO:0140013","meiotic nuclear division",105,25,2.68,"1.6e-17"
