"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0051641","cellular localization",431,114,34.3,"< 1e-30"
"2","GO:0046907","intracellular transport",381,104,30.32,"3.7e-30"
"3","GO:0051649","establishment of localization in cell",383,104,30.48,"6.0e-30"
"4","GO:0006886","intracellular protein transport",311,90,24.75,"2.9e-28"
"5","GO:0034613","cellular protein localization",334,90,26.58,"8.9e-26"
"6","GO:0070727","cellular macromolecule localization",334,90,26.58,"8.9e-26"
"7","GO:0015031","protein transport",419,101,33.34,"1.1e-24"
"8","GO:0045184","establishment of protein localization",425,101,33.82,"3.7e-24"
"9","GO:0016192","vesicle-mediated transport",378,94,30.08,"4.5e-24"
"10","GO:0008104","protein localization",442,101,35.17,"8.9e-23"
"11","GO:0006928","movement of cell or subcellular componen...",140,52,11.14,"2.7e-22"
"12","GO:0007018","microtubule-based movement",140,52,11.14,"2.7e-22"
"13","GO:0015833","peptide transport",478,103,38.04,"3.7e-21"
"14","GO:0042886","amide transport",478,103,38.04,"3.7e-21"
"15","GO:0033036","macromolecule localization",568,112,45.2,"9.9e-20"
"16","GO:0007017","microtubule-based process",219,61,17.43,"1.3e-18"
"17","GO:0071705","nitrogen compound transport",565,105,44.96,"1.2e-16"
"18","GO:0071702","organic substance transport",697,116,55.47,"1.2e-14"
"19","GO:0016579","protein deubiquitination",73,27,5.81,"3.4e-12"
"20","GO:0043412","macromolecule modification",2890,325,229.98,"6.0e-12"
"21","GO:0006464","cellular protein modification process",2750,311,218.84,"1.0e-11"
"22","GO:0036211","protein modification process",2750,311,218.84,"1.0e-11"
"23","GO:0070646","protein modification by small protein re...",77,27,6.13,"1.5e-11"
"24","GO:0051716","cellular response to stimulus",716,109,56.98,"2.5e-11"
"25","GO:0070647","protein modification by small protein co...",199,45,15.84,"1.1e-10"
"26","GO:0006810","transport",2804,309,223.13,"2.6e-10"
"27","GO:0006259","DNA metabolic process",522,84,41.54,"3.5e-10"
"28","GO:0051234","establishment of localization",2812,309,223.77,"3.6e-10"
"29","GO:0051179","localization",2838,310,225.84,"6.4e-10"
"30","GO:0007265","Ras protein signal transduction",12,9,0.95,"2.2e-08"
"31","GO:0032011","ARF protein signal transduction",12,9,0.95,"2.2e-08"
"32","GO:0032012","regulation of ARF protein signal transdu...",12,9,0.95,"2.2e-08"
"33","GO:0046578","regulation of Ras protein signal transdu...",12,9,0.95,"2.2e-08"
"34","GO:0051056","regulation of small GTPase mediated sign...",12,9,0.95,"2.2e-08"
"35","GO:1902531","regulation of intracellular signal trans...",12,9,0.95,"2.2e-08"
"36","GO:0006996","organelle organization",378,62,30.08,"3.5e-08"
"37","GO:0006281","DNA repair",246,46,19.58,"4.0e-08"
"38","GO:0006974","cellular response to DNA damage stimulus",252,46,20.05,"8.6e-08"
"39","GO:0043038","amino acid activation",138,31,10.98,"9.8e-08"
"40","GO:0043039","tRNA aminoacylation",138,31,10.98,"9.8e-08"
