"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0070481","nuclear-transcribed mRNA catabolic proce...",2,2,0.01,"4.3e-05"
"2","GO:0070966","nuclear-transcribed mRNA catabolic proce...",2,2,0.01,"4.3e-05"
"3","GO:0071025","RNA surveillance",2,2,0.01,"4.3e-05"
"4","GO:0015908","fatty acid transport",6,2,0.04,"0.00064"
"5","GO:0015909","long-chain fatty acid transport",6,2,0.04,"0.00064"
"6","GO:0032309","icosanoid secretion",6,2,0.04,"0.00064"
"7","GO:0046717","acid secretion",6,2,0.04,"0.00064"
"8","GO:0050482","arachidonic acid secretion",6,2,0.04,"0.00064"
"9","GO:0071715","icosanoid transport",6,2,0.04,"0.00064"
"10","GO:1901571","fatty acid derivative transport",6,2,0.04,"0.00064"
"11","GO:1903963","arachidonate transport",6,2,0.04,"0.00064"
"12","GO:0015718","monocarboxylic acid transport",16,2,0.11,"0.00487"
"13","GO:0006768","biotin metabolic process",2,1,0.01,"0.01315"
"14","GO:0009102","biotin biosynthetic process",2,1,0.01,"0.01315"
"15","GO:0018343","protein farnesylation",2,1,0.01,"0.01315"
"16","GO:0000956","nuclear-transcribed mRNA catabolic proce...",29,2,0.19,"0.01559"
"17","GO:0006402","mRNA catabolic process",31,2,0.2,"0.01771"
"18","GO:0048285","organelle fission",34,2,0.22,"0.02109"
"19","GO:0045132","meiotic chromosome segregation",4,1,0.03,"0.02612"
"20","GO:0046417","chorismate metabolic process",4,1,0.03,"0.02612"
"21","GO:0006401","RNA catabolic process",42,2,0.28,"0.03128"
"22","GO:0009072","aromatic amino acid family metabolic pro...",104,3,0.69,"0.03149"
"23","GO:0042126","nitrate metabolic process",5,1,0.03,"0.03255"
"24","GO:0042128","nitrate assimilation",5,1,0.03,"0.03255"
"25","GO:0043953","protein transport by the Tat complex",5,1,0.03,"0.03255"
"26","GO:2001057","reactive nitrogen species metabolic proc...",5,1,0.03,"0.03255"
"27","GO:0016071","mRNA metabolic process",184,4,1.21,"0.03364"
"28","GO:0019637","organophosphate metabolic process",689,9,4.54,"0.03867"
"29","GO:0006996","organelle organization",378,6,2.49,"0.03929"
"30","GO:0006790","sulfur compound metabolic process",195,4,1.29,"0.04027"
"31","GO:0006081","cellular aldehyde metabolic process",50,2,0.33,"0.04303"
"32","GO:0071941","nitrogen cycle metabolic process",7,1,0.05,"0.04527"
"33","GO:0140013","meiotic nuclear division",7,1,0.05,"0.04527"
"34","GO:1903046","meiotic cell cycle process",7,1,0.05,"0.04527"
"35","GO:0006644","phospholipid metabolic process",206,4,1.36,"0.04759"
"36","GO:0015849","organic acid transport",53,2,0.35,"0.04779"
"37","GO:0046942","carboxylic acid transport",53,2,0.35,"0.04779"
"38","GO:0006325","chromatin organization",123,3,0.81,"0.04789"
"39","GO:0008152","metabolic process",13764,99,90.77,"0.04830"
"40","GO:0042364","water-soluble vitamin biosynthetic proce...",54,2,0.36,"0.04942"
