"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006074","(1->3)-beta-D-glucan metabolic process",18,3,0.03,"3.5e-06"
"2","GO:0006075","(1->3)-beta-D-glucan biosynthetic proces...",18,3,0.03,"3.5e-06"
"3","GO:0051273","beta-glucan metabolic process",82,4,0.14,"1.1e-05"
"4","GO:0051274","beta-glucan biosynthetic process",82,4,0.14,"1.1e-05"
"5","GO:0009250","glucan biosynthetic process",96,4,0.16,"2.0e-05"
"6","GO:0000271","polysaccharide biosynthetic process",104,4,0.18,"2.7e-05"
"7","GO:0033692","cellular polysaccharide biosynthetic pro...",104,4,0.18,"2.7e-05"
"8","GO:0034637","cellular carbohydrate biosynthetic proce...",160,4,0.27,"0.00015"
"9","GO:0006073","cellular glucan metabolic process",166,4,0.28,"0.00017"
"10","GO:0044042","glucan metabolic process",166,4,0.28,"0.00017"
"11","GO:0044264","cellular polysaccharide metabolic proces...",174,4,0.29,"0.00020"
"12","GO:0016051","carbohydrate biosynthetic process",183,4,0.31,"0.00024"
"13","GO:0005976","polysaccharide metabolic process",200,4,0.34,"0.00034"
"14","GO:0015031","protein transport",419,5,0.71,"0.00063"
"15","GO:0045184","establishment of protein localization",425,5,0.72,"0.00067"
"16","GO:0051641","cellular localization",431,5,0.73,"0.00072"
"17","GO:0008104","protein localization",442,5,0.75,"0.00080"
"18","GO:0015833","peptide transport",478,5,0.81,"0.00114"
"19","GO:0042886","amide transport",478,5,0.81,"0.00114"
"20","GO:0044262","cellular carbohydrate metabolic process",281,4,0.47,"0.00122"
"21","GO:0006886","intracellular protein transport",311,4,0.53,"0.00178"
"22","GO:0034613","cellular protein localization",334,4,0.56,"0.00230"
"23","GO:0070727","cellular macromolecule localization",334,4,0.56,"0.00230"
"24","GO:0071705","nitrogen compound transport",565,5,0.95,"0.00238"
"25","GO:0033036","macromolecule localization",568,5,0.96,"0.00244"
"26","GO:0016192","vesicle-mediated transport",378,4,0.64,"0.00359"
"27","GO:0046907","intracellular transport",381,4,0.64,"0.00370"
"28","GO:0051649","establishment of localization in cell",383,4,0.65,"0.00377"
"29","GO:0006810","transport",2804,11,4.74,"0.00454"
"30","GO:0051234","establishment of localization",2812,11,4.75,"0.00464"
"31","GO:0051179","localization",2838,11,4.8,"0.00499"
"32","GO:0071702","organic substance transport",697,5,1.18,"0.00584"
"33","GO:0006429","leucyl-tRNA aminoacylation",4,1,0.01,"0.00674"
"34","GO:0006537","glutamate biosynthetic process",7,1,0.01,"0.01177"
"35","GO:0043650","dicarboxylic acid biosynthetic process",9,1,0.02,"0.01511"
"36","GO:0006536","glutamate metabolic process",15,1,0.03,"0.02506"
"37","GO:0006904","vesicle docking involved in exocytosis",21,1,0.04,"0.03491"
"38","GO:0140029","exocytic process",21,1,0.04,"0.03491"
"39","GO:0009082","branched-chain amino acid biosynthetic p...",25,1,0.04,"0.04142"
"40","GO:0022406","membrane docking",25,1,0.04,"0.04142"
