"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0007202","activation of phospholipase C activity",2,2,0.01,"2.6e-05"
"2","GO:0010244","response to low fluence blue light stimu...",2,2,0.01,"2.6e-05"
"3","GO:0010517","regulation of phospholipase activity",2,2,0.01,"2.6e-05"
"4","GO:0010518","positive regulation of phospholipase act...",2,2,0.01,"2.6e-05"
"5","GO:0010863","positive regulation of phospholipase C a...",2,2,0.01,"2.6e-05"
"6","GO:0010919","regulation of inositol phosphate biosynt...",2,2,0.01,"2.6e-05"
"7","GO:0032960","regulation of inositol trisphosphate bio...",2,2,0.01,"2.6e-05"
"8","GO:0060191","regulation of lipase activity",2,2,0.01,"2.6e-05"
"9","GO:0060193","positive regulation of lipase activity",2,2,0.01,"2.6e-05"
"10","GO:1900274","regulation of phospholipase C activity",2,2,0.01,"2.6e-05"
"11","GO:0010231","maintenance of seed dormancy",13,3,0.07,"3.5e-05"
"12","GO:0097437","maintenance of dormancy",13,3,0.07,"3.5e-05"
"13","GO:0010675","regulation of cellular carbohydrate meta...",17,3,0.09,"8.2e-05"
"14","GO:0007166","cell surface receptor signaling pathway",97,5,0.49,"0.00014"
"15","GO:0009645","response to low light intensity stimulus",4,2,0.02,"0.00015"
"16","GO:0032959","inositol trisphosphate biosynthetic proc...",4,2,0.02,"0.00015"
"17","GO:0043255","regulation of carbohydrate biosynthetic ...",22,3,0.11,"0.00018"
"18","GO:0010162","seed dormancy process",23,3,0.12,"0.00021"
"19","GO:0022611","dormancy process",23,3,0.12,"0.00021"
"20","GO:1901881","positive regulation of protein depolymer...",5,2,0.03,"0.00025"
"21","GO:0050794","regulation of cellular process",5500,46,27.85,"0.00034"
"22","GO:0009939","positive regulation of gibberellic acid ...",6,2,0.03,"0.00038"
"23","GO:0065007","biological regulation",7018,55,35.54,"0.00040"
"24","GO:0006571","tyrosine biosynthetic process",7,2,0.04,"0.00053"
"25","GO:0006109","regulation of carbohydrate metabolic pro...",32,3,0.16,"0.00057"
"26","GO:0050789","regulation of biological process",6129,49,31.04,"0.00059"
"27","GO:0010431","seed maturation",35,3,0.18,"0.00074"
"28","GO:0009735","response to cytokinin",88,4,0.45,"0.00107"
"29","GO:0009094","L-phenylalanine biosynthetic process",10,2,0.05,"0.00112"
"30","GO:0009937","regulation of gibberellic acid mediated ...",10,2,0.05,"0.00112"
"31","GO:0032958","inositol phosphate biosynthetic process",10,2,0.05,"0.00112"
"32","GO:1902223","erythrose 4-phosphate/phosphoenolpyruvat...",10,2,0.05,"0.00112"
"33","GO:0071241","cellular response to inorganic substance",42,3,0.21,"0.00127"
"34","GO:0010118","stomatal movement",99,4,0.5,"0.00165"
"35","GO:0031323","regulation of cellular metabolic process",3670,32,18.58,"0.00167"
"36","GO:0071248","cellular response to metal ion",13,2,0.07,"0.00192"
"37","GO:0043622","cortical microtubule organization",53,3,0.27,"0.00249"
"38","GO:0006570","tyrosine metabolic process",15,2,0.08,"0.00256"
"39","GO:0009095","aromatic amino acid family biosynthetic ...",15,2,0.08,"0.00256"
"40","GO:0031221","arabinan metabolic process",15,2,0.08,"0.00256"
