"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009071","serine family amino acid catabolic proce...",19,6,0.09,"3.3e-10"
"2","GO:0009069","serine family amino acid metabolic proce...",97,9,0.48,"1.3e-09"
"3","GO:0005975","carbohydrate metabolic process",2036,32,9.99,"5.3e-09"
"4","GO:0006544","glycine metabolic process",32,6,0.16,"1.0e-08"
"5","GO:0042133","neurotransmitter metabolic process",43,6,0.21,"6.7e-08"
"6","GO:0001505","regulation of neurotransmitter levels",45,6,0.22,"8.9e-08"
"7","GO:0006565","L-serine catabolic process",3,3,0.01,"1.2e-07"
"8","GO:1904481","response to tetrahydrofolate",3,3,0.01,"1.2e-07"
"9","GO:1904482","cellular response to tetrahydrofolate",3,3,0.01,"1.2e-07"
"10","GO:0055114","oxidation-reduction process",4781,50,23.46,"1.2e-07"
"11","GO:0006563","L-serine metabolic process",58,6,0.28,"4.2e-07"
"12","GO:0009070","serine family amino acid biosynthetic pr...",58,6,0.28,"4.2e-07"
"13","GO:1901606","alpha-amino acid catabolic process",67,6,0.33,"1.0e-06"
"14","GO:0045454","cell redox homeostasis",291,10,1.43,"2.0e-06"
"15","GO:0009063","cellular amino acid catabolic process",76,6,0.37,"2.1e-06"
"16","GO:1901605","alpha-amino acid metabolic process",463,12,2.27,"3.5e-06"
"17","GO:0044281","small molecule metabolic process",2614,31,12.83,"4.3e-06"
"18","GO:0046655","folic acid metabolic process",8,3,0.04,"6.4e-06"
"19","GO:0006091","generation of precursor metabolites and ...",922,16,4.52,"1.4e-05"
"20","GO:0043648","dicarboxylic acid metabolic process",108,6,0.53,"1.6e-05"
"21","GO:0016054","organic acid catabolic process",110,6,0.54,"1.8e-05"
"22","GO:0046395","carboxylic acid catabolic process",110,6,0.54,"1.8e-05"
"23","GO:0019752","carboxylic acid metabolic process",1516,21,7.44,"2.0e-05"
"24","GO:0016311","dephosphorylation",1288,19,6.32,"2.1e-05"
"25","GO:0010236","plastoquinone biosynthetic process",2,2,0.01,"2.4e-05"
"26","GO:0006546","glycine catabolic process",12,3,0.06,"2.5e-05"
"27","GO:0043436","oxoacid metabolic process",1560,21,7.65,"3.0e-05"
"28","GO:0006082","organic acid metabolic process",1564,21,7.67,"3.1e-05"
"29","GO:0071417","cellular response to organonitrogen comp...",13,3,0.06,"3.2e-05"
"30","GO:0019725","cellular homeostasis",416,10,2.04,"4.4e-05"
"31","GO:0006564","L-serine biosynthetic process",15,3,0.07,"5.1e-05"
"32","GO:0042135","neurotransmitter catabolic process",15,3,0.07,"5.1e-05"
"33","GO:0065008","regulation of biological quality",1142,17,5.6,"5.3e-05"
"34","GO:0044282","small molecule catabolic process",148,6,0.73,"9.5e-05"
"35","GO:0008652","cellular amino acid biosynthetic process",373,9,1.83,"0.00010"
"36","GO:0006545","glycine biosynthetic process",20,3,0.1,"0.00012"
"37","GO:0019264","glycine biosynthetic process from serine",20,3,0.1,"0.00012"
"38","GO:0006788","heme oxidation",4,2,0.02,"0.00014"
"39","GO:0006520","cellular amino acid metabolic process",787,13,3.86,"0.00015"
"40","GO:1901607","alpha-amino acid biosynthetic process",316,8,1.55,"0.00018"
