"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006468","protein phosphorylation",2846,326,163.08,"< 1e-30"
"2","GO:0016310","phosphorylation",4106,409,235.28,"3.1e-30"
"3","GO:0006796","phosphate-containing compound metabolic ...",5965,528,341.81,"9.7e-27"
"4","GO:0006793","phosphorus metabolic process",5992,529,343.35,"1.6e-26"
"5","GO:0006464","cellular protein modification process",5778,507,331.09,"1.1e-24"
"6","GO:0036211","protein modification process",5778,507,331.09,"1.1e-24"
"7","GO:0043412","macromolecule modification",6140,515,351.83,"8.1e-21"
"8","GO:0044267","cellular protein metabolic process",7729,588,442.89,"8.6e-15"
"9","GO:1901564","organonitrogen compound metabolic proces...",11095,795,635.76,"2.2e-14"
"10","GO:0006952","defense response",550,74,31.52,"9.0e-12"
"11","GO:0019538","protein metabolic process",9267,656,531.02,"2.0e-10"
"12","GO:0007154","cell communication",1865,170,106.87,"1.3e-09"
"13","GO:0002376","immune system process",140,29,8.02,"1.4e-09"
"14","GO:0045087","innate immune response",132,28,7.56,"1.5e-09"
"15","GO:0006955","immune response",134,28,7.68,"2.2e-09"
"16","GO:0051704","multi-organism process",702,80,40.23,"4.3e-09"
"17","GO:0050789","regulation of biological process",6129,447,351.2,"1.4e-08"
"18","GO:0009607","response to biotic stimulus",348,48,19.94,"1.8e-08"
"19","GO:0050794","regulation of cellular process",5500,405,315.16,"2.9e-08"
"20","GO:0065007","biological regulation",7018,499,402.14,"4.6e-08"
"21","GO:0042742","defense response to bacterium",89,20,5.1,"1.2e-07"
"22","GO:0009814","defense response, incompatible interacti...",52,15,2.98,"1.3e-07"
"23","GO:0098542","defense response to other organism",215,33,12.32,"2.4e-07"
"24","GO:0048544","recognition of pollen",167,28,9.57,"3.1e-07"
"25","GO:0032509","endosome transport via multivesicular bo...",19,9,1.09,"3.6e-07"
"26","GO:0043207","response to external biotic stimulus",284,39,16.27,"4.1e-07"
"27","GO:0051707","response to other organism",284,39,16.27,"4.1e-07"
"28","GO:0015914","phospholipid transport",64,16,3.67,"4.5e-07"
"29","GO:0071985","multivesicular body sorting pathway",25,10,1.43,"5.5e-07"
"30","GO:0051179","localization",4726,346,270.81,"6.6e-07"
"31","GO:0033036","macromolecule localization",1430,127,81.94,"6.6e-07"
"32","GO:0008037","cell recognition",174,28,9.97,"7.3e-07"
"33","GO:0051234","establishment of localization",4656,341,266.8,"7.8e-07"
"34","GO:1900426","positive regulation of defense response ...",26,10,1.49,"8.5e-07"
"35","GO:0008219","cell death",109,21,6.25,"8.8e-07"
"36","GO:0009875","pollen-pistil interaction",176,28,10.09,"9.2e-07"
"37","GO:0002831","regulation of response to biotic stimulu...",78,17,4.47,"1.6e-06"
"38","GO:0006810","transport",4569,333,261.81,"1.7e-06"
"39","GO:0006820","anion transport",372,45,21.32,"2.0e-06"
"40","GO:0070647","protein modification by small protein co...",963,91,55.18,"2.2e-06"
