"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0042254","ribosome biogenesis",366,34,1.09,"< 1e-30"
"2","GO:0022613","ribonucleoprotein complex biogenesis",518,36,1.55,"< 1e-30"
"3","GO:0044085","cellular component biogenesis",1383,43,4.14,"< 1e-30"
"4","GO:0006364","rRNA processing",237,25,0.71,"< 1e-30"
"5","GO:0016072","rRNA metabolic process",239,25,0.71,"< 1e-30"
"6","GO:0034470","ncRNA processing",451,27,1.35,"1.9e-27"
"7","GO:0034660","ncRNA metabolic process",636,29,1.9,"4.1e-26"
"8","GO:0071840","cellular component organization or bioge...",3994,56,11.95,"3.0e-25"
"9","GO:0006396","RNA processing",1149,32,3.44,"2.7e-22"
"10","GO:0010467","gene expression",6173,52,18.46,"1.6e-13"
"11","GO:0016070","RNA metabolic process",5068,46,15.16,"6.5e-13"
"12","GO:0042273","ribosomal large subunit biogenesis",86,8,0.26,"2.2e-10"
"13","GO:0006325","chromatin organization",487,14,1.46,"2.5e-10"
"14","GO:0006334","nucleosome assembly",71,7,0.21,"2.0e-09"
"15","GO:0031497","chromatin assembly",77,7,0.23,"3.6e-09"
"16","GO:0034728","nucleosome organization",78,7,0.23,"3.9e-09"
"17","GO:0006333","chromatin assembly or disassembly",85,7,0.25,"7.2e-09"
"18","GO:0006323","DNA packaging",94,7,0.28,"1.5e-08"
"19","GO:0051276","chromosome organization",931,15,2.78,"1.3e-07"
"20","GO:0065004","protein-DNA complex assembly",137,7,0.41,"2.0e-07"
"21","GO:0071824","protein-DNA complex subunit organization",146,7,0.44,"3.1e-07"
"22","GO:0006996","organelle organization",2183,22,6.53,"4.7e-07"
"23","GO:0000491","small nucleolar ribonucleoprotein comple...",7,3,0.02,"9.0e-07"
"24","GO:0043933","protein-containing complex subunit organ...",836,13,2.5,"1.4e-06"
"25","GO:0034622","cellular protein-containing complex asse...",615,11,1.84,"2.5e-06"
"26","GO:0000466","maturation of 5.8S rRNA from tricistroni...",13,3,0.04,"7.3e-06"
"27","GO:0006403","RNA localization",89,5,0.27,"7.4e-06"
"28","GO:0050657","nucleic acid transport",89,5,0.27,"7.4e-06"
"29","GO:0050658","RNA transport",89,5,0.27,"7.4e-06"
"30","GO:0051236","establishment of RNA localization",89,5,0.27,"7.4e-06"
"31","GO:0065003","protein-containing complex assembly",711,11,2.13,"1.0e-05"
"32","GO:0006913","nucleocytoplasmic transport",248,7,0.74,"1.0e-05"
"33","GO:0051169","nuclear transport",248,7,0.74,"1.0e-05"
"34","GO:0071103","DNA conformation change",367,8,1.1,"1.6e-05"
"35","GO:0071166","ribonucleoprotein complex localization",54,4,0.16,"2.1e-05"
"36","GO:0071426","ribonucleoprotein complex export from nu...",54,4,0.16,"2.1e-05"
"37","GO:0042274","ribosomal small subunit biogenesis",55,4,0.16,"2.3e-05"
"38","GO:0016043","cellular component organization",3671,26,10.98,"2.5e-05"
"39","GO:0090304","nucleic acid metabolic process",9322,48,27.88,"2.6e-05"
"40","GO:0006611","protein export from nucleus",57,4,0.17,"2.7e-05"
