"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009408","response to heat",169,8,0.12,"2.6e-13"
"2","GO:0006457","protein folding",358,9,0.25,"2.1e-12"
"3","GO:0009266","response to temperature stimulus",286,8,0.2,"1.8e-11"
"4","GO:0009628","response to abiotic stimulus",1163,8,0.82,"9.7e-07"
"5","GO:0034605","cellular response to heat",30,3,0.02,"1.3e-06"
"6","GO:0009644","response to high light intensity",31,3,0.02,"1.4e-06"
"7","GO:0042542","response to hydrogen peroxide",45,3,0.03,"4.4e-06"
"8","GO:0009642","response to light intensity",65,3,0.05,"1.3e-05"
"9","GO:0051259","protein complex oligomerization",69,3,0.05,"1.6e-05"
"10","GO:0006950","response to stress",2442,9,1.73,"2.9e-05"
"11","GO:0006986","response to unfolded protein",15,2,0.01,"5.0e-05"
"12","GO:0034620","cellular response to unfolded protein",15,2,0.01,"5.0e-05"
"13","GO:0000302","response to reactive oxygen species",125,3,0.09,"9.5e-05"
"14","GO:0046677","response to antibiotic",125,3,0.09,"9.5e-05"
"15","GO:0051084","'de novo' posttranslational protein fold...",22,2,0.02,"0.00011"
"16","GO:0051085","chaperone cofactor-dependent protein ref...",22,2,0.02,"0.00011"
"17","GO:0006458","'de novo' protein folding",26,2,0.02,"0.00016"
"18","GO:0035966","response to topologically incorrect prot...",29,2,0.02,"0.00019"
"19","GO:0035967","cellular response to topologically incor...",29,2,0.02,"0.00019"
"20","GO:0006979","response to oxidative stress",488,4,0.35,"0.00037"
"21","GO:0061077","chaperone-mediated protein folding",44,2,0.03,"0.00045"
"22","GO:0042493","response to drug",216,3,0.15,"0.00047"
"23","GO:0042026","protein refolding",49,2,0.03,"0.00056"
"24","GO:0009651","response to salt stress",276,3,0.2,"0.00097"
"25","GO:0050896","response to stimulus",4804,10,3.4,"0.00110"
"26","GO:0006970","response to osmotic stress",311,3,0.22,"0.00136"
"27","GO:0065003","protein-containing complex assembly",711,4,0.5,"0.00150"
"28","GO:0001731","formation of translation preinitiation c...",3,1,0,"0.00212"
"29","GO:0071786","endoplasmic reticulum tubular network or...",3,1,0,"0.00212"
"30","GO:0043933","protein-containing complex subunit organ...",836,4,0.59,"0.00270"
"31","GO:0042221","response to chemical",2060,6,1.46,"0.00274"
"32","GO:0009416","response to light stimulus",431,3,0.31,"0.00343"
"33","GO:0009314","response to radiation",448,3,0.32,"0.00383"
"34","GO:0022607","cellular component assembly",924,4,0.65,"0.00386"
"35","GO:0010035","response to inorganic substance",450,3,0.32,"0.00387"
"36","GO:0009636","response to toxic substance",489,3,0.35,"0.00488"
"37","GO:0019079","viral genome replication",7,1,0,"0.00495"
"38","GO:0046786","viral replication complex formation and ...",7,1,0,"0.00495"
"39","GO:0019058","viral life cycle",10,1,0.01,"0.00706"
"40","GO:0009061","anaerobic respiration",11,1,0.01,"0.00777"
