"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0050794","regulation of cellular process",5500,113,64.5,"9.3e-10"
"2","GO:0050789","regulation of biological process",6129,119,71.88,"8.3e-09"
"3","GO:0065007","biological regulation",7018,128,82.31,"7.7e-08"
"4","GO:0023052","signaling",1621,43,19.01,"6.7e-07"
"5","GO:0016567","protein ubiquitination",799,27,9.37,"1.2e-06"
"6","GO:0070647","protein modification by small protein co...",963,30,11.29,"1.6e-06"
"7","GO:0051252","regulation of RNA metabolic process",2961,64,34.73,"1.6e-06"
"8","GO:0010468","regulation of gene expression",3306,69,38.77,"2.1e-06"
"9","GO:0031326","regulation of cellular biosynthetic proc...",3117,66,36.56,"2.2e-06"
"10","GO:0032446","protein modification by small protein co...",829,27,9.72,"2.3e-06"
"11","GO:1903506","regulation of nucleic acid-templated tra...",2930,63,34.36,"2.3e-06"
"12","GO:2001141","regulation of RNA biosynthetic process",2930,63,34.36,"2.3e-06"
"13","GO:0010556","regulation of macromolecule biosynthetic...",3063,65,35.92,"2.5e-06"
"14","GO:0009889","regulation of biosynthetic process",3134,66,36.76,"2.6e-06"
"15","GO:0007165","signal transduction",1598,41,18.74,"2.8e-06"
"16","GO:0031323","regulation of cellular metabolic process",3670,74,43.04,"2.9e-06"
"17","GO:0006355","regulation of transcription, DNA-templat...",2885,62,33.84,"2.9e-06"
"18","GO:2000112","regulation of cellular macromolecule bio...",3018,64,35.4,"3.0e-06"
"19","GO:0019219","regulation of nucleobase-containing comp...",3043,64,35.69,"4.0e-06"
"20","GO:0007154","cell communication",1865,45,21.87,"4.5e-06"
"21","GO:0080090","regulation of primary metabolic process",3633,72,42.61,"7.3e-06"
"22","GO:0006464","cellular protein modification process",5778,102,67.76,"1.1e-05"
"23","GO:0036211","protein modification process",5778,102,67.76,"1.1e-05"
"24","GO:0019222","regulation of metabolic process",4004,76,46.96,"1.8e-05"
"25","GO:0051171","regulation of nitrogen compound metaboli...",3572,69,41.89,"2.7e-05"
"26","GO:0060255","regulation of macromolecule metabolic pr...",3847,73,45.12,"2.7e-05"
"27","GO:0006351","transcription, DNA-templated",3199,63,37.52,"3.6e-05"
"28","GO:0032774","RNA biosynthetic process",3368,65,39.5,"4.9e-05"
"29","GO:0097659","nucleic acid-templated transcription",3270,63,38.35,"6.8e-05"
"30","GO:1901701","cellular response to oxygen-containing c...",393,15,4.61,"7.5e-05"
"31","GO:0043412","macromolecule modification",6140,103,72.01,"8.1e-05"
"32","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",89,7,1.04,"8.8e-05"
"33","GO:0016192","vesicle-mediated transport",661,20,7.75,"0.00013"
"34","GO:0010541","acropetal auxin transport",2,2,0.02,"0.00014"
"35","GO:0071310","cellular response to organic substance",666,20,7.81,"0.00014"
"36","GO:0006511","ubiquitin-dependent protein catabolic pr...",421,15,4.94,"0.00016"
"37","GO:0071216","cellular response to biotic stimulus",24,4,0.28,"0.00016"
"38","GO:0019941","modification-dependent protein catabolic...",429,15,5.03,"0.00019"
"39","GO:0043632","modification-dependent macromolecule cat...",437,15,5.13,"0.00024"
"40","GO:0071219","cellular response to molecule of bacteri...",11,3,0.13,"0.00025"
