"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0003341","cilium movement",2,1,0.01,"0.0052"
"2","GO:0003352","regulation of cilium movement",2,1,0.01,"0.0052"
"3","GO:0051270","regulation of cellular component movemen...",2,1,0.01,"0.0052"
"4","GO:0060632","regulation of microtubule-based movement",2,1,0.01,"0.0052"
"5","GO:0055114","oxidation-reduction process",4781,22,12.54,"0.0057"
"6","GO:0048581","negative regulation of post-embryonic de...",43,2,0.11,"0.0057"
"7","GO:0006121","mitochondrial electron transport, succin...",3,1,0.01,"0.0079"
"8","GO:0018293","protein-FAD linkage",3,1,0.01,"0.0079"
"9","GO:0006970","response to osmotic stress",311,4,0.82,"0.0092"
"10","GO:0051241","negative regulation of multicellular org...",55,2,0.14,"0.0092"
"11","GO:0034552","respiratory chain complex II assembly",4,1,0.01,"0.0105"
"12","GO:0034553","mitochondrial respiratory chain complex ...",4,1,0.01,"0.0105"
"13","GO:0035352","NAD transmembrane transport",4,1,0.01,"0.0105"
"14","GO:0043132","NAD transport",4,1,0.01,"0.0105"
"15","GO:1990641","response to iron ion starvation",4,1,0.01,"0.0105"
"16","GO:0019419","sulfate reduction",5,1,0.01,"0.0131"
"17","GO:0051093","negative regulation of developmental pro...",66,2,0.17,"0.0131"
"18","GO:0009934","regulation of meristem structural organi...",6,1,0.02,"0.0156"
"19","GO:0060178","regulation of exocyst localization",6,1,0.02,"0.0156"
"20","GO:0009414","response to water deprivation",208,3,0.55,"0.0176"
"21","GO:0042335","cuticle development",7,1,0.02,"0.0182"
"22","GO:1902584","positive regulation of response to water...",7,1,0.02,"0.0182"
"23","GO:0009415","response to water",213,3,0.56,"0.0187"
"24","GO:0043161","proteasome-mediated ubiquitin-dependent ...",214,3,0.56,"0.0189"
"25","GO:0051179","localization",4726,20,12.4,"0.0202"
"26","GO:0019520","aldonic acid metabolic process",8,1,0.02,"0.0208"
"27","GO:0019521","D-gluconate metabolic process",8,1,0.02,"0.0208"
"28","GO:0080177","plastoglobule organization",8,1,0.02,"0.0208"
"29","GO:0010498","proteasomal protein catabolic process",226,3,0.59,"0.0218"
"30","GO:0009845","seed germination",87,2,0.23,"0.0221"
"31","GO:0032544","plastid translation",9,1,0.02,"0.0234"
"32","GO:0009611","response to wounding",94,2,0.25,"0.0255"
"33","GO:1901679","nucleotide transmembrane transport",10,1,0.03,"0.0259"
"34","GO:0001101","response to acid chemical",642,5,1.68,"0.0272"
"35","GO:0010187","negative regulation of seed germination",11,1,0.03,"0.0285"
"36","GO:0051601","exocyst localization",11,1,0.03,"0.0285"
"37","GO:0055085","transmembrane transport",2476,12,6.5,"0.0287"
"38","GO:0090351","seedling development",104,2,0.27,"0.0307"
"39","GO:0001173","DNA-templated transcriptional start site...",12,1,0.03,"0.0310"
"40","GO:1901031","regulation of response to reactive oxyge...",12,1,0.03,"0.0310"
