"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006982","response to lipid hydroperoxide",2,2,0,"3.9e-06"
"2","GO:0010335","response to non-ionic osmotic stress",2,2,0,"3.9e-06"
"3","GO:0031099","regeneration",2,2,0,"3.9e-06"
"4","GO:0033194","response to hydroperoxide",2,2,0,"3.9e-06"
"5","GO:0042060","wound healing",2,2,0,"3.9e-06"
"6","GO:0042246","tissue regeneration",2,2,0,"3.9e-06"
"7","GO:0006732","coenzyme metabolic process",483,8,0.96,"5.6e-06"
"8","GO:0009108","coenzyme biosynthetic process",376,7,0.75,"1.0e-05"
"9","GO:0051188","cofactor biosynthetic process",468,7,0.93,"4.2e-05"
"10","GO:0044283","small molecule biosynthetic process",1101,10,2.2,"6.6e-05"
"11","GO:0042816","vitamin B6 metabolic process",13,2,0.03,"0.00030"
"12","GO:0042819","vitamin B6 biosynthetic process",13,2,0.03,"0.00030"
"13","GO:0042822","pyridoxal phosphate metabolic process",13,2,0.03,"0.00030"
"14","GO:0042823","pyridoxal phosphate biosynthetic process",13,2,0.03,"0.00030"
"15","GO:0046184","aldehyde biosynthetic process",13,2,0.03,"0.00030"
"16","GO:0055114","oxidation-reduction process",4781,21,9.53,"0.00032"
"17","GO:0051186","cofactor metabolic process",885,8,1.76,"0.00038"
"18","GO:0006743","ubiquinone metabolic process",16,2,0.03,"0.00046"
"19","GO:0006744","ubiquinone biosynthetic process",16,2,0.03,"0.00046"
"20","GO:0042364","water-soluble vitamin biosynthetic proce...",77,3,0.15,"0.00050"
"21","GO:0044281","small molecule metabolic process",2614,14,5.21,"0.00060"
"22","GO:0006767","water-soluble vitamin metabolic process",85,3,0.17,"0.00067"
"23","GO:0042538","hyperosmotic salinity response",20,2,0.04,"0.00073"
"24","GO:0009110","vitamin biosynthetic process",95,3,0.19,"0.00092"
"25","GO:1901615","organic hydroxy compound metabolic proce...",228,4,0.45,"0.00114"
"26","GO:0006766","vitamin metabolic process",103,3,0.21,"0.00117"
"27","GO:0006575","cellular modified amino acid metabolic p...",110,3,0.22,"0.00141"
"28","GO:0006972","hyperosmotic response",33,2,0.07,"0.00199"
"29","GO:0042181","ketone biosynthetic process",34,2,0.07,"0.00211"
"30","GO:1901661","quinone metabolic process",34,2,0.07,"0.00211"
"31","GO:1901663","quinone biosynthetic process",34,2,0.07,"0.00211"
"32","GO:0019752","carboxylic acid metabolic process",1516,9,3.02,"0.00316"
"33","GO:0046653","tetrahydrofolate metabolic process",43,2,0.09,"0.00336"
"34","GO:1901617","organic hydroxy compound biosynthetic pr...",151,3,0.3,"0.00347"
"35","GO:0043436","oxoacid metabolic process",1560,9,3.11,"0.00382"
"36","GO:0006082","organic acid metabolic process",1564,9,3.12,"0.00388"
"37","GO:0000719","photoreactive repair",2,1,0,"0.00398"
"38","GO:0006014","D-ribose metabolic process",2,1,0,"0.00398"
"39","GO:0019303","D-ribose catabolic process",2,1,0,"0.00398"
"40","GO:0019323","pentose catabolic process",2,1,0,"0.00398"
