"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016070","RNA metabolic process",5068,343,193.74,"1.9e-27"
"2","GO:0006396","RNA processing",1149,122,43.92,"2.1e-24"
"3","GO:0010467","gene expression",6173,377,235.98,"5.1e-22"
"4","GO:0016071","mRNA metabolic process",542,64,20.72,"1.7e-15"
"5","GO:0006397","mRNA processing",437,56,16.71,"3.0e-15"
"6","GO:0043414","macromolecule methylation",381,45,14.56,"2.6e-11"
"7","GO:0006479","protein methylation",207,28,7.91,"7.4e-09"
"8","GO:0008213","protein alkylation",207,28,7.91,"7.4e-09"
"9","GO:0034660","ncRNA metabolic process",636,54,24.31,"5.1e-08"
"10","GO:0032259","methylation",1054,77,40.29,"5.5e-08"
"11","GO:0010468","regulation of gene expression",3306,186,126.38,"5.7e-08"
"12","GO:0006351","transcription, DNA-templated",3199,181,122.29,"6.0e-08"
"13","GO:0006406","mRNA export from nucleus",36,11,1.38,"6.1e-08"
"14","GO:0071427","mRNA-containing ribonucleoprotein comple...",36,11,1.38,"6.1e-08"
"15","GO:0031123","RNA 3'-end processing",56,13,2.14,"1.4e-07"
"16","GO:0032774","RNA biosynthetic process",3368,186,128.75,"2.0e-07"
"17","GO:0097659","nucleic acid-templated transcription",3270,181,125,"2.6e-07"
"18","GO:0010629","negative regulation of gene expression",435,40,16.63,"3.6e-07"
"19","GO:0016973","poly(A)+ mRNA export from nucleus",20,8,0.76,"3.7e-07"
"20","GO:0034654","nucleobase-containing compound biosynthe...",4220,222,161.32,"4.8e-07"
"21","GO:0031124","mRNA 3'-end processing",36,10,1.38,"6.6e-07"
"22","GO:0009892","negative regulation of metabolic process",658,52,25.15,"8.2e-07"
"23","GO:0019222","regulation of metabolic process",4004,211,153.06,"8.6e-07"
"24","GO:0006139","nucleobase-containing compound metabolic...",10147,469,387.89,"8.6e-07"
"25","GO:2000024","regulation of leaf development",37,10,1.41,"8.8e-07"
"26","GO:0060255","regulation of macromolecule metabolic pr...",3847,204,147.06,"8.8e-07"
"27","GO:0010605","negative regulation of macromolecule met...",612,49,23.4,"1.2e-06"
"28","GO:0006405","RNA export from nucleus",59,12,2.26,"2.0e-06"
"29","GO:0046483","heterocycle metabolic process",10552,482,403.38,"2.2e-06"
"30","GO:0034470","ncRNA processing",451,39,17.24,"2.3e-06"
"31","GO:0018130","heterocycle biosynthetic process",4527,231,173.06,"2.5e-06"
"32","GO:0018022","peptidyl-lysine methylation",157,20,6,"2.6e-06"
"33","GO:0008380","RNA splicing",325,31,12.42,"3.4e-06"
"34","GO:0051252","regulation of RNA metabolic process",2961,161,113.19,"3.6e-06"
"35","GO:0071166","ribonucleoprotein complex localization",54,11,2.06,"5.2e-06"
"36","GO:0071426","ribonucleoprotein complex export from nu...",54,11,2.06,"5.2e-06"
"37","GO:0006886","intracellular protein transport",722,53,27.6,"5.6e-06"
"38","GO:0006725","cellular aromatic compound metabolic pro...",10679,483,408.23,"6.8e-06"
"39","GO:2000112","regulation of cellular macromolecule bio...",3018,162,115.37,"6.9e-06"
"40","GO:0006355","regulation of transcription, DNA-templat...",2885,156,110.29,"7.0e-06"
