"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044281","small molecule metabolic process",2614,115,50.27,"7.0e-17"
"2","GO:0019752","carboxylic acid metabolic process",1516,79,29.16,"1.4e-15"
"3","GO:0043436","oxoacid metabolic process",1560,79,30,"6.4e-15"
"4","GO:0006082","organic acid metabolic process",1564,79,30.08,"7.4e-15"
"5","GO:0009423","chorismate biosynthetic process",13,7,0.25,"1.5e-09"
"6","GO:0051186","cofactor metabolic process",885,46,17.02,"1.6e-09"
"7","GO:1901566","organonitrogen compound biosynthetic pro...",3117,108,59.95,"1.7e-09"
"8","GO:0055086","nucleobase-containing small molecule met...",840,44,16.15,"3.0e-09"
"9","GO:0006520","cellular amino acid metabolic process",787,42,15.14,"4.0e-09"
"10","GO:0090407","organophosphate biosynthetic process",761,40,14.64,"1.4e-08"
"11","GO:0046417","chorismate metabolic process",17,7,0.33,"1.6e-08"
"12","GO:0009117","nucleotide metabolic process",725,38,13.94,"3.5e-08"
"13","GO:0006753","nucleoside phosphate metabolic process",736,38,14.15,"5.2e-08"
"14","GO:0044283","small molecule biosynthetic process",1101,49,21.17,"6.7e-08"
"15","GO:0009165","nucleotide biosynthetic process",536,31,10.31,"7.6e-08"
"16","GO:1901293","nucleoside phosphate biosynthetic proces...",545,31,10.48,"1.1e-07"
"17","GO:0019632","shikimate metabolic process",8,5,0.15,"1.4e-07"
"18","GO:0009699","phenylpropanoid biosynthetic process",25,7,0.48,"3.4e-07"
"19","GO:0043650","dicarboxylic acid biosynthetic process",37,8,0.71,"4.2e-07"
"20","GO:0034660","ncRNA metabolic process",636,32,12.23,"1.0e-06"
"21","GO:0043648","dicarboxylic acid metabolic process",108,12,2.08,"1.2e-06"
"22","GO:0016053","organic acid biosynthetic process",838,38,16.12,"1.3e-06"
"23","GO:0046394","carboxylic acid biosynthetic process",838,38,16.12,"1.3e-06"
"24","GO:0019693","ribose phosphate metabolic process",587,30,11.29,"1.6e-06"
"25","GO:0019637","organophosphate metabolic process",1195,48,22.98,"1.7e-06"
"26","GO:0051188","cofactor biosynthetic process",468,26,9,"1.8e-06"
"27","GO:0072522","purine-containing compound biosynthetic ...",416,24,8,"2.3e-06"
"28","GO:0032787","monocarboxylic acid metabolic process",599,30,11.52,"2.4e-06"
"29","GO:0009809","lignin biosynthetic process",13,5,0.25,"2.9e-06"
"30","GO:0006732","coenzyme metabolic process",483,26,9.29,"3.1e-06"
"31","GO:0009116","nucleoside metabolic process",142,13,2.73,"4.0e-06"
"32","GO:0009072","aromatic amino acid family metabolic pro...",121,12,2.33,"4.1e-06"
"33","GO:0009260","ribonucleotide biosynthetic process",410,23,7.89,"5.9e-06"
"34","GO:0046390","ribose phosphate biosynthetic process",412,23,7.92,"6.4e-06"
"35","GO:1901576","organic substance biosynthetic process",8134,206,156.43,"7.5e-06"
"36","GO:0044249","cellular biosynthetic process",7955,202,152.99,"8.1e-06"
"37","GO:1901657","glycosyl compound metabolic process",153,13,2.94,"9.0e-06"
"38","GO:0009058","biosynthetic process",8350,210,160.59,"9.3e-06"
"39","GO:0072521","purine-containing compound metabolic pro...",566,27,10.89,"1.8e-05"
"40","GO:0009123","nucleoside monophosphate metabolic proce...",475,24,9.14,"2.1e-05"
