"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016070","RNA metabolic process",5068,205,128.85,"5.5e-12"
"2","GO:0032774","RNA biosynthetic process",3368,136,85.63,"4.7e-08"
"3","GO:0006351","transcription, DNA-templated",3199,130,81.33,"6.9e-08"
"4","GO:0097659","nucleic acid-templated transcription",3270,131,83.14,"1.4e-07"
"5","GO:0010468","regulation of gene expression",3306,131,84.05,"2.5e-07"
"6","GO:0006355","regulation of transcription, DNA-templat...",2885,117,73.35,"3.8e-07"
"7","GO:2000112","regulation of cellular macromolecule bio...",3018,121,76.73,"4.2e-07"
"8","GO:1903506","regulation of nucleic acid-templated tra...",2930,117,74.49,"8.1e-07"
"9","GO:2001141","regulation of RNA biosynthetic process",2930,117,74.49,"8.1e-07"
"10","GO:0010556","regulation of macromolecule biosynthetic...",3063,121,77.87,"8.8e-07"
"11","GO:0060255","regulation of macromolecule metabolic pr...",3847,145,97.81,"9.3e-07"
"12","GO:0019219","regulation of nucleobase-containing comp...",3043,120,77.36,"1.1e-06"
"13","GO:0051252","regulation of RNA metabolic process",2961,117,75.28,"1.4e-06"
"14","GO:0009889","regulation of biosynthetic process",3134,122,79.68,"1.6e-06"
"15","GO:1901362","organic cyclic compound biosynthetic pro...",4672,168,118.78,"2.0e-06"
"16","GO:0031326","regulation of cellular biosynthetic proc...",3117,121,79.25,"2.1e-06"
"17","GO:0051171","regulation of nitrogen compound metaboli...",3572,134,90.81,"3.3e-06"
"18","GO:0010467","gene expression",6173,210,156.94,"3.8e-06"
"19","GO:0018130","heterocycle biosynthetic process",4527,162,115.09,"4.2e-06"
"20","GO:0080090","regulation of primary metabolic process",3633,135,92.36,"4.9e-06"
"21","GO:0019222","regulation of metabolic process",4004,146,101.8,"5.2e-06"
"22","GO:0019438","aromatic compound biosynthetic process",4509,159,114.64,"1.2e-05"
"23","GO:0031323","regulation of cellular metabolic process",3670,134,93.31,"1.3e-05"
"24","GO:0034654","nucleobase-containing compound biosynthe...",4220,149,107.29,"2.2e-05"
"25","GO:0050789","regulation of biological process",6129,204,155.82,"2.2e-05"
"26","GO:0009451","RNA modification",320,22,8.14,"2.9e-05"
"27","GO:0090305","nucleic acid phosphodiester bond hydroly...",547,31,13.91,"3.5e-05"
"28","GO:0050794","regulation of cellular process",5500,183,139.83,"6.7e-05"
"29","GO:0006325","chromatin organization",487,27,12.38,"0.00016"
"30","GO:0016114","terpenoid biosynthetic process",135,12,3.43,"0.00018"
"31","GO:0065007","biological regulation",7018,221,178.42,"0.00028"
"32","GO:0006996","organelle organization",2183,82,55.5,"0.00029"
"33","GO:0033554","cellular response to stress",969,43,24.64,"0.00035"
"34","GO:0006721","terpenoid metabolic process",147,12,3.74,"0.00040"
"35","GO:0009657","plastid organization",223,15,5.67,"0.00064"
"36","GO:0016119","carotene metabolic process",2,2,0.05,"0.00065"
"37","GO:0016121","carotene catabolic process",2,2,0.05,"0.00065"
"38","GO:0043328","protein transport to vacuole involved in...",2,2,0.05,"0.00065"
"39","GO:0046247","terpene catabolic process",2,2,0.05,"0.00065"
"40","GO:1901334","lactone metabolic process",2,2,0.05,"0.00065"
