"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0018126","protein hydroxylation",18,6,0.43,"2.7e-06"
"2","GO:0019511","peptidyl-proline hydroxylation",18,6,0.43,"2.7e-06"
"3","GO:0018871","1-aminocyclopropane-1-carboxylate metabo...",21,6,0.5,"7.4e-06"
"4","GO:0042218","1-aminocyclopropane-1-carboxylate biosyn...",21,6,0.5,"7.4e-06"
"5","GO:0006072","glycerol-3-phosphate metabolic process",12,4,0.29,"0.00014"
"6","GO:0015689","molybdate ion transport",12,4,0.29,"0.00014"
"7","GO:0052646","alditol phosphate metabolic process",12,4,0.29,"0.00014"
"8","GO:0070070","proton-transporting V-type ATPase comple...",6,3,0.14,"0.00026"
"9","GO:0070072","vacuolar proton-transporting V-type ATPa...",6,3,0.14,"0.00026"
"10","GO:0010411","xyloglucan metabolic process",76,8,1.82,"0.00047"
"11","GO:0050801","ion homeostasis",138,11,3.31,"0.00051"
"12","GO:0009750","response to fructose",2,2,0.05,"0.00057"
"13","GO:0006873","cellular ion homeostasis",98,9,2.35,"0.00059"
"14","GO:0009612","response to mechanical stimulus",17,4,0.41,"0.00061"
"15","GO:0010337","regulation of salicylic acid metabolic p...",18,4,0.43,"0.00077"
"16","GO:0006793","phosphorus metabolic process",5992,179,143.54,"0.00086"
"17","GO:0018208","peptidyl-proline modification",147,11,3.52,"0.00087"
"18","GO:0006796","phosphate-containing compound metabolic ...",5965,178,142.89,"0.00094"
"19","GO:0046168","glycerol-3-phosphate catabolic process",9,3,0.22,"0.00103"
"20","GO:1901136","carbohydrate derivative catabolic proces...",72,7,1.72,"0.00169"
"21","GO:0071786","endoplasmic reticulum tubular network or...",3,2,0.07,"0.00169"
"22","GO:0048878","chemical homeostasis",212,13,5.08,"0.00193"
"23","GO:0018193","peptidyl-amino acid modification",649,28,15.55,"0.00227"
"24","GO:0055082","cellular chemical homeostasis",121,9,2.9,"0.00260"
"25","GO:0019725","cellular homeostasis",416,20,9.97,"0.00279"
"26","GO:0006811","ion transport",1388,50,33.25,"0.00303"
"27","GO:0009696","salicylic acid metabolic process",26,4,0.62,"0.00321"
"28","GO:0070071","proton-transporting two-sector ATPase co...",13,3,0.31,"0.00327"
"29","GO:0009645","response to low light intensity stimulus",4,2,0.1,"0.00333"
"30","GO:0010106","cellular response to iron ion starvation",4,2,0.1,"0.00333"
"31","GO:0048829","root cap development",4,2,0.1,"0.00333"
"32","GO:0006468","protein phosphorylation",2846,90,68.17,"0.00438"
"33","GO:0016999","antibiotic metabolic process",375,18,8.98,"0.00448"
"34","GO:0009642","response to light intensity",65,6,1.56,"0.00462"
"35","GO:0009627","systemic acquired resistance",30,4,0.72,"0.00546"
"36","GO:0006562","proline catabolic process",5,2,0.12,"0.00546"
"37","GO:0005975","carbohydrate metabolic process",2036,67,48.77,"0.00566"
"38","GO:0006810","transport",4569,135,109.45,"0.00587"
"39","GO:0044267","cellular protein metabolic process",7729,216,185.14,"0.00639"
"40","GO:0098771","inorganic ion homeostasis",115,8,2.75,"0.00657"
