"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0044281","small molecule metabolic process",2614,199,103.63,"3.2e-19"
"2","GO:1901135","carbohydrate derivative metabolic proces...",1146,109,45.43,"3.6e-17"
"3","GO:0017144","drug metabolic process",1283,115,50.86,"3.6e-16"
"4","GO:0019693","ribose phosphate metabolic process",587,68,23.27,"3.4e-15"
"5","GO:0009259","ribonucleotide metabolic process",541,63,21.45,"2.8e-14"
"6","GO:0009150","purine ribonucleotide metabolic process",513,60,20.34,"9.5e-14"
"7","GO:0006753","nucleoside phosphate metabolic process",736,75,29.18,"1.1e-13"
"8","GO:0006163","purine nucleotide metabolic process",518,60,20.54,"1.5e-13"
"9","GO:0009117","nucleotide metabolic process",725,74,28.74,"1.5e-13"
"10","GO:0009205","purine ribonucleoside triphosphate metab...",360,47,14.27,"9.1e-13"
"11","GO:0009144","purine nucleoside triphosphate metabolic...",361,47,14.31,"1.0e-12"
"12","GO:0009199","ribonucleoside triphosphate metabolic pr...",377,48,14.95,"1.3e-12"
"13","GO:0055086","nucleobase-containing small molecule met...",840,79,33.3,"1.6e-12"
"14","GO:0072521","purine-containing compound metabolic pro...",566,61,22.44,"2.1e-12"
"15","GO:0009260","ribonucleotide biosynthetic process",410,50,16.25,"2.3e-12"
"16","GO:0009141","nucleoside triphosphate metabolic proces...",397,49,15.74,"2.5e-12"
"17","GO:0046390","ribose phosphate biosynthetic process",412,50,16.33,"2.8e-12"
"18","GO:0055114","oxidation-reduction process",4781,280,189.54,"7.2e-12"
"19","GO:0009152","purine ribonucleotide biosynthetic proce...",382,47,15.14,"7.7e-12"
"20","GO:0051186","cofactor metabolic process",885,80,35.09,"8.5e-12"
"21","GO:0006164","purine nucleotide biosynthetic process",386,47,15.3,"1.1e-11"
"22","GO:0043436","oxoacid metabolic process",1560,118,61.84,"1.6e-11"
"23","GO:0006082","organic acid metabolic process",1564,118,62,"1.9e-11"
"24","GO:0019752","carboxylic acid metabolic process",1516,115,60.1,"2.4e-11"
"25","GO:0006732","coenzyme metabolic process",483,53,19.15,"3.0e-11"
"26","GO:0046034","ATP metabolic process",332,42,13.16,"4.1e-11"
"27","GO:1901137","carbohydrate derivative biosynthetic pro...",810,73,32.11,"8.1e-11"
"28","GO:0009161","ribonucleoside monophosphate metabolic p...",411,47,16.29,"9.8e-11"
"29","GO:1901293","nucleoside phosphate biosynthetic proces...",545,56,21.61,"1.1e-10"
"30","GO:0072522","purine-containing compound biosynthetic ...",416,47,16.49,"1.5e-10"
"31","GO:0009165","nucleotide biosynthetic process",536,55,21.25,"1.7e-10"
"32","GO:0019637","organophosphate metabolic process",1195,94,47.37,"2.7e-10"
"33","GO:0009145","purine nucleoside triphosphate biosynthe...",272,36,10.78,"2.8e-10"
"34","GO:0009206","purine ribonucleoside triphosphate biosy...",272,36,10.78,"2.8e-10"
"35","GO:0009201","ribonucleoside triphosphate biosynthetic...",289,37,11.46,"4.1e-10"
"36","GO:0009126","purine nucleoside monophosphate metaboli...",386,44,15.3,"4.3e-10"
"37","GO:0009167","purine ribonucleoside monophosphate meta...",386,44,15.3,"4.3e-10"
"38","GO:0090407","organophosphate biosynthetic process",761,68,30.17,"5.2e-10"
"39","GO:0009142","nucleoside triphosphate biosynthetic pro...",292,37,11.58,"5.5e-10"
"40","GO:0009123","nucleoside monophosphate metabolic proce...",475,49,18.83,"1.4e-09"
