"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0007017","microtubule-based process",219,119,29.94,"< 1e-30"
"2","GO:0006928","movement of cell or subcellular componen...",140,81,19.14,"< 1e-30"
"3","GO:0007018","microtubule-based movement",140,81,19.14,"< 1e-30"
"4","GO:0006260","DNA replication",116,66,15.86,"7.6e-28"
"5","GO:0006261","DNA-dependent DNA replication",39,29,5.33,"1.2e-17"
"6","GO:0006259","DNA metabolic process",522,136,71.36,"1.9e-14"
"7","GO:0006464","cellular protein modification process",2750,506,375.92,"2.4e-14"
"8","GO:0036211","protein modification process",2750,506,375.92,"2.4e-14"
"9","GO:0043412","macromolecule modification",2890,523,395.06,"1.6e-13"
"10","GO:0006468","protein phosphorylation",2146,404,293.35,"7.0e-13"
"11","GO:0009987","cellular process",11364,1710,1553.44,"1.5e-12"
"12","GO:0016310","phosphorylation",2358,429,322.33,"2.2e-11"
"13","GO:0006270","DNA replication initiation",22,17,3.01,"2.6e-11"
"14","GO:0007049","cell cycle",77,34,10.53,"6.6e-11"
"15","GO:0006796","phosphate-containing compound metabolic ...",2965,516,405.31,"1.9e-10"
"16","GO:0006793","phosphorus metabolic process",2971,516,406.13,"2.6e-10"
"17","GO:0006996","organelle organization",378,97,51.67,"2.7e-10"
"18","GO:0006974","cellular response to DNA damage stimulus",252,71,34.45,"9.7e-10"
"19","GO:0044238","primary metabolic process",10615,1582,1451.05,"5.7e-09"
"20","GO:0033554","cellular response to stress",262,71,35.81,"6.0e-09"
"21","GO:0000226","microtubule cytoskeleton organization",25,16,3.42,"8.5e-09"
"22","GO:0006281","DNA repair",246,67,33.63,"1.3e-08"
"23","GO:0071704","organic substance metabolic process",11072,1639,1513.52,"1.6e-08"
"24","GO:0051276","chromosome organization",209,59,28.57,"2.3e-08"
"25","GO:0006323","DNA packaging",58,25,7.93,"4.0e-08"
"26","GO:0022402","cell cycle process",48,22,6.56,"6.7e-08"
"27","GO:0071824","protein-DNA complex subunit organization",74,28,10.12,"1.8e-07"
"28","GO:0071103","DNA conformation change",83,30,11.35,"2.1e-07"
"29","GO:0065004","protein-DNA complex assembly",72,27,9.84,"3.6e-07"
"30","GO:0006333","chromatin assembly or disassembly",59,23,8.07,"1.2e-06"
"31","GO:0044260","cellular macromolecule metabolic process",6499,994,888.4,"1.4e-06"
"32","GO:0034728","nucleosome organization",56,22,7.66,"1.7e-06"
"33","GO:0006325","chromatin organization",123,37,16.81,"1.7e-06"
"34","GO:0006334","nucleosome assembly",54,21,7.38,"3.6e-06"
"35","GO:0031497","chromatin assembly",54,21,7.38,"3.6e-06"
"36","GO:0007010","cytoskeleton organization",89,29,12.17,"3.9e-06"
"37","GO:0007051","spindle organization",13,9,1.78,"7.0e-06"
"38","GO:0051225","spindle assembly",13,9,1.78,"7.0e-06"
"39","GO:0070085","glycosylation",114,33,15.58,"1.5e-05"
"40","GO:0000280","nuclear division",20,11,2.73,"1.6e-05"
