"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0035556","intracellular signal transduction",179,4,0.09,"1.1e-06"
"2","GO:0015858","nucleoside transport",12,2,0.01,"1.4e-05"
"3","GO:1901642","nucleoside transmembrane transport",12,2,0.01,"1.4e-05"
"4","GO:0000160","phosphorelay signal transduction system",104,3,0.05,"1.4e-05"
"5","GO:0007165","signal transduction",451,4,0.22,"4.1e-05"
"6","GO:0023052","signaling",451,4,0.22,"4.1e-05"
"7","GO:1901264","carbohydrate derivative transport",28,2,0.01,"8.0e-05"
"8","GO:0007154","cell communication",573,4,0.28,"0.00010"
"9","GO:0015931","nucleobase-containing compound transport",40,2,0.02,"0.00017"
"10","GO:0051716","cellular response to stimulus",716,4,0.35,"0.00025"
"11","GO:0050896","response to stimulus",1373,4,0.67,"0.00290"
"12","GO:0006426","glycyl-tRNA aminoacylation",9,1,0,"0.00441"
"13","GO:0050794","regulation of cellular process",2378,4,1.17,"0.02066"
"14","GO:0007264","small GTPase mediated signal transductio...",44,1,0.02,"0.02138"
"15","GO:0050789","regulation of biological process",2453,4,1.2,"0.02298"
"16","GO:0065007","biological regulation",2628,4,1.29,"0.02904"
"17","GO:0071705","nitrogen compound transport",565,2,0.28,"0.02952"
"18","GO:0071702","organic substance transport",697,2,0.34,"0.04345"
"19","GO:0055085","transmembrane transport",1722,3,0.84,"0.04504"
"20","GO:0006486","protein glycosylation",105,1,0.05,"0.05035"
"21","GO:0009100","glycoprotein metabolic process",105,1,0.05,"0.05035"
"22","GO:0009101","glycoprotein biosynthetic process",105,1,0.05,"0.05035"
"23","GO:0043413","macromolecule glycosylation",105,1,0.05,"0.05035"
"24","GO:0070085","glycosylation",114,1,0.06,"0.05456"
"25","GO:0006418","tRNA aminoacylation for protein translat...",132,1,0.06,"0.06293"
"26","GO:0043038","amino acid activation",138,1,0.07,"0.06571"
"27","GO:0043039","tRNA aminoacylation",138,1,0.07,"0.06571"
"28","GO:0006399","tRNA metabolic process",269,1,0.13,"0.12450"
"29","GO:0006810","transport",2804,3,1.38,"0.14692"
"30","GO:0051234","establishment of localization",2812,3,1.38,"0.14787"
"31","GO:0051179","localization",2838,3,1.39,"0.15097"
"32","GO:0034660","ncRNA metabolic process",366,1,0.18,"0.16589"
"33","GO:1901137","carbohydrate derivative biosynthetic pro...",454,1,0.22,"0.20193"
"34","GO:0006520","cellular amino acid metabolic process",548,1,0.27,"0.23889"
"35","GO:1901566","organonitrogen compound biosynthetic pro...",1926,2,0.94,"0.24237"
"36","GO:1901135","carbohydrate derivative metabolic proces...",650,1,0.32,"0.27726"
"37","GO:0019752","carboxylic acid metabolic process",981,1,0.48,"0.39023"
"38","GO:0043436","oxoacid metabolic process",986,1,0.48,"0.39181"
"39","GO:0006082","organic acid metabolic process",988,1,0.48,"0.39244"
"40","GO:0006412","translation",997,1,0.49,"0.39527"
