"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:1905582","response to mannose",19,4,0.18,"2.8e-05"
"2","GO:0042254","ribosome biogenesis",366,12,3.49,"0.00023"
"3","GO:0034097","response to cytokine",4,2,0.04,"0.00054"
"4","GO:0009744","response to sucrose",40,4,0.38,"0.00056"
"5","GO:0034285","response to disaccharide",44,4,0.42,"0.00081"
"6","GO:0009746","response to hexose",45,4,0.43,"0.00089"
"7","GO:0009749","response to glucose",45,4,0.43,"0.00089"
"8","GO:0034284","response to monosaccharide",45,4,0.43,"0.00089"
"9","GO:0042594","response to starvation",81,5,0.77,"0.00108"
"10","GO:0048573","photoperiodism, flowering",81,5,0.77,"0.00108"
"11","GO:0042273","ribosomal large subunit biogenesis",86,5,0.82,"0.00141"
"12","GO:0009648","photoperiodism",87,5,0.83,"0.00149"
"13","GO:0022613","ribonucleoprotein complex biogenesis",518,13,4.93,"0.00156"
"14","GO:0006629","lipid metabolic process",1460,26,13.91,"0.00184"
"15","GO:0019374","galactolipid metabolic process",7,2,0.07,"0.00184"
"16","GO:0019375","galactolipid biosynthetic process",7,2,0.07,"0.00184"
"17","GO:0031667","response to nutrient levels",98,5,0.93,"0.00251"
"18","GO:0000160","phosphorelay signal transduction system",196,7,1.87,"0.00286"
"19","GO:0050896","response to stimulus",4804,64,45.75,"0.00341"
"20","GO:0006438","valyl-tRNA aminoacylation",11,2,0.1,"0.00470"
"21","GO:0010228","vegetative to reproductive phase transit...",116,5,1.1,"0.00516"
"22","GO:0009743","response to carbohydrate",76,4,0.72,"0.00606"
"23","GO:0000723","telomere maintenance",178,6,1.7,"0.00740"
"24","GO:0032200","telomere organization",178,6,1.7,"0.00740"
"25","GO:0060249","anatomical structure homeostasis",178,6,1.7,"0.00740"
"26","GO:0000055","ribosomal large subunit export from nucl...",14,2,0.13,"0.00763"
"27","GO:0007017","microtubule-based process",557,12,5.3,"0.00768"
"28","GO:0009991","response to extracellular stimulus",132,5,1.26,"0.00881"
"29","GO:0000054","ribosomal subunit export from nucleus",16,2,0.15,"0.00994"
"30","GO:0033750","ribosome localization",16,2,0.15,"0.00994"
"31","GO:0071428","rRNA-containing ribonucleoprotein comple...",16,2,0.15,"0.00994"
"32","GO:0035556","intracellular signal transduction",582,12,5.54,"0.01063"
"33","GO:0007010","cytoskeleton organization",522,11,4.97,"0.01218"
"34","GO:0000226","microtubule cytoskeleton organization",327,8,3.11,"0.01370"
"35","GO:0015931","nucleobase-containing compound transport",204,6,1.94,"0.01385"
"36","GO:0071166","ribonucleoprotein complex localization",54,3,0.51,"0.01485"
"37","GO:0071426","ribonucleoprotein complex export from nu...",54,3,0.51,"0.01485"
"38","GO:0006488","dolichol-linked oligosaccharide biosynth...",20,2,0.19,"0.01535"
"39","GO:0006611","protein export from nucleus",57,3,0.54,"0.01716"
"40","GO:2000028","regulation of photoperiodism, flowering",57,3,0.54,"0.01716"
