"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0007017","microtubule-based process",557,208,69.34,"< 1e-30"
"2","GO:0007018","microtubule-based movement",169,90,21.04,"< 1e-30"
"3","GO:0006928","movement of cell or subcellular componen...",177,92,22.04,"< 1e-30"
"4","GO:0016043","cellular component organization",3671,703,457.02,"< 1e-30"
"5","GO:0006996","organelle organization",2183,469,271.77,"< 1e-30"
"6","GO:0071840","cellular component organization or bioge...",3994,739,497.23,"< 1e-30"
"7","GO:0007049","cell cycle",563,174,70.09,"< 1e-30"
"8","GO:0006260","DNA replication",307,116,38.22,"7.5e-30"
"9","GO:0007010","cytoskeleton organization",522,153,64.99,"5.5e-25"
"10","GO:0022402","cell cycle process",419,132,52.16,"6.5e-25"
"11","GO:0006261","DNA-dependent DNA replication",137,62,17.06,"2.2e-21"
"12","GO:0000278","mitotic cell cycle",242,87,30.13,"4.5e-21"
"13","GO:0000280","nuclear division",201,77,25.02,"9.9e-21"
"14","GO:0051726","regulation of cell cycle",202,77,25.15,"1.4e-20"
"15","GO:0051276","chromosome organization",931,217,115.9,"1.5e-20"
"16","GO:0016310","phosphorylation",4106,700,511.18,"6.9e-20"
"17","GO:1903047","mitotic cell cycle process",211,74,26.27,"1.9e-17"
"18","GO:0006270","DNA replication initiation",45,30,5.6,"3.4e-17"
"19","GO:0048285","organelle fission",238,79,29.63,"6.0e-17"
"20","GO:0033043","regulation of organelle organization",238,78,29.63,"2.1e-16"
"21","GO:0000226","microtubule cytoskeleton organization",327,96,40.71,"2.9e-16"
"22","GO:0006468","protein phosphorylation",2846,496,354.31,"8.1e-16"
"23","GO:0051128","regulation of cellular component organiz...",318,91,39.59,"9.4e-15"
"24","GO:0007059","chromosome segregation",169,60,21.04,"1.0e-14"
"25","GO:0000271","polysaccharide biosynthetic process",295,85,36.73,"4.6e-14"
"26","GO:0005976","polysaccharide metabolic process",761,168,94.74,"5.7e-14"
"27","GO:0005975","carbohydrate metabolic process",2036,364,253.47,"2.5e-13"
"28","GO:0000075","cell cycle checkpoint",43,25,5.35,"1.4e-12"
"29","GO:0010564","regulation of cell cycle process",98,40,12.2,"1.6e-12"
"30","GO:0140014","mitotic nuclear division",98,40,12.2,"1.6e-12"
"31","GO:0045489","pectin biosynthetic process",102,40,12.7,"7.3e-12"
"32","GO:0030243","cellulose metabolic process",190,59,23.65,"1.1e-11"
"33","GO:0006323","DNA packaging",94,37,11.7,"3.9e-11"
"34","GO:0000819","sister chromatid segregation",107,40,13.32,"4.3e-11"
"35","GO:0098813","nuclear chromosome segregation",151,49,18.8,"1.1e-10"
"36","GO:0071554","cell wall organization or biogenesis",965,189,120.14,"1.2e-10"
"37","GO:0051301","cell division",257,70,32,"1.2e-10"
"38","GO:0000070","mitotic sister chromatid segregation",81,33,10.08,"1.5e-10"
"39","GO:0006793","phosphorus metabolic process",5992,896,745.97,"2.2e-10"
"40","GO:0007346","regulation of mitotic cell cycle",74,31,9.21,"2.3e-10"
