"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005985","sucrose metabolic process",51,5,0.08,"2.1e-08"
"2","GO:0005984","disaccharide metabolic process",121,5,0.2,"1.7e-06"
"3","GO:0009311","oligosaccharide metabolic process",139,5,0.23,"3.3e-06"
"4","GO:0044262","cellular carbohydrate metabolic process",648,8,1.05,"1.0e-05"
"5","GO:0005975","carbohydrate metabolic process",2036,13,3.31,"2.0e-05"
"6","GO:0006421","asparaginyl-tRNA aminoacylation",14,2,0.02,"0.00023"
"7","GO:0042546","cell wall biogenesis",217,3,0.35,"0.00538"
"8","GO:0010411","xyloglucan metabolic process",76,2,0.12,"0.00687"
"9","GO:0005976","polysaccharide metabolic process",761,5,1.24,"0.00794"
"10","GO:0006677","glycosylceramide metabolic process",9,1,0.01,"0.01455"
"11","GO:0006678","glucosylceramide metabolic process",9,1,0.01,"0.01455"
"12","GO:0006680","glucosylceramide catabolic process",9,1,0.01,"0.01455"
"13","GO:0006687","glycosphingolipid metabolic process",9,1,0.01,"0.01455"
"14","GO:0019377","glycolipid catabolic process",9,1,0.01,"0.01455"
"15","GO:0046477","glycosylceramide catabolic process",9,1,0.01,"0.01455"
"16","GO:0046479","glycosphingolipid catabolic process",9,1,0.01,"0.01455"
"17","GO:0046621","negative regulation of organ growth",11,1,0.02,"0.01775"
"18","GO:0030149","sphingolipid catabolic process",12,1,0.02,"0.01935"
"19","GO:0046514","ceramide catabolic process",12,1,0.02,"0.01935"
"20","GO:0071554","cell wall organization or biogenesis",965,5,1.57,"0.02033"
"21","GO:0006073","cellular glucan metabolic process",367,3,0.6,"0.02204"
"22","GO:0044042","glucan metabolic process",367,3,0.6,"0.02204"
"23","GO:0046466","membrane lipid catabolic process",14,1,0.02,"0.02254"
"24","GO:0010410","hemicellulose metabolic process",153,2,0.25,"0.02587"
"25","GO:0006418","tRNA aminoacylation for protein translat...",158,2,0.26,"0.02745"
"26","GO:0006672","ceramide metabolic process",18,1,0.03,"0.02889"
"27","GO:0009834","plant-type secondary cell wall biogenesi...",18,1,0.03,"0.02889"
"28","GO:0046620","regulation of organ growth",18,1,0.03,"0.02889"
"29","GO:0043038","amino acid activation",167,2,0.27,"0.03040"
"30","GO:0043039","tRNA aminoacylation",167,2,0.27,"0.03040"
"31","GO:0005978","glycogen biosynthetic process",19,1,0.03,"0.03047"
"32","GO:0043068","positive regulation of programmed cell d...",19,1,0.03,"0.03047"
"33","GO:0044264","cellular polysaccharide metabolic proces...",418,3,0.68,"0.03077"
"34","GO:0048640","negative regulation of developmental gro...",20,1,0.03,"0.03204"
"35","GO:0010383","cell wall polysaccharide metabolic proce...",179,2,0.29,"0.03451"
"36","GO:0010088","phloem development",22,1,0.04,"0.03519"
"37","GO:0043248","proteasome assembly",22,1,0.04,"0.03519"
"38","GO:0045490","pectin catabolic process",185,2,0.3,"0.03664"
"39","GO:0010942","positive regulation of cell death",23,1,0.04,"0.03676"
"40","GO:0071555","cell wall organization",778,4,1.27,"0.03790"
