"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016070","RNA metabolic process",5068,108,65.02,"5.7e-08"
"2","GO:0008033","tRNA processing",212,15,2.72,"1.2e-07"
"3","GO:0010467","gene expression",6173,124,79.2,"1.2e-07"
"4","GO:0006399","tRNA metabolic process",390,20,5,"2.1e-07"
"5","GO:0006400","tRNA modification",133,11,1.71,"1.3e-06"
"6","GO:0006396","RNA processing",1149,35,14.74,"2.8e-06"
"7","GO:0034660","ncRNA metabolic process",636,24,8.16,"3.3e-06"
"8","GO:0009451","RNA modification",320,16,4.11,"4.7e-06"
"9","GO:0034470","ncRNA processing",451,19,5.79,"7.5e-06"
"10","GO:0080090","regulation of primary metabolic process",3633,75,46.61,"2.7e-05"
"11","GO:0031323","regulation of cellular metabolic process",3670,75,47.09,"3.8e-05"
"12","GO:0060255","regulation of macromolecule metabolic pr...",3847,77,49.36,"5.9e-05"
"13","GO:0035196","production of miRNAs involved in gene si...",18,4,0.23,"7.1e-05"
"14","GO:0019222","regulation of metabolic process",4004,79,51.37,"7.5e-05"
"15","GO:0043412","macromolecule modification",6140,111,78.78,"8.4e-05"
"16","GO:0051171","regulation of nitrogen compound metaboli...",3572,72,45.83,"8.6e-05"
"17","GO:0019219","regulation of nucleobase-containing comp...",3043,63,39.04,"0.00012"
"18","GO:0050789","regulation of biological process",6129,110,78.63,"0.00012"
"19","GO:0035195","gene silencing by miRNA",21,4,0.27,"0.00013"
"20","GO:0050794","regulation of cellular process",5500,100,70.56,"0.00017"
"21","GO:0051252","regulation of RNA metabolic process",2961,61,37.99,"0.00018"
"22","GO:0010468","regulation of gene expression",3306,66,42.42,"0.00023"
"23","GO:0031326","regulation of cellular biosynthetic proc...",3117,63,39.99,"0.00023"
"24","GO:0009889","regulation of biosynthetic process",3134,63,40.21,"0.00027"
"25","GO:0031050","dsRNA processing",46,5,0.59,"0.00030"
"26","GO:0070918","production of small RNA involved in gene...",46,5,0.59,"0.00030"
"27","GO:0010921","regulation of phosphatase activity",100,7,1.28,"0.00031"
"28","GO:0035194","posttranscriptional gene silencing by RN...",48,5,0.62,"0.00037"
"29","GO:1903506","regulation of nucleic acid-templated tra...",2930,59,37.59,"0.00041"
"30","GO:2001141","regulation of RNA biosynthetic process",2930,59,37.59,"0.00041"
"31","GO:0065007","biological regulation",7018,120,90.04,"0.00041"
"32","GO:0010556","regulation of macromolecule biosynthetic...",3063,61,39.3,"0.00043"
"33","GO:0002943","tRNA dihydrouridine synthesis",13,3,0.17,"0.00055"
"34","GO:0010239","chloroplast mRNA processing",13,3,0.17,"0.00055"
"35","GO:0035303","regulation of dephosphorylation",110,7,1.41,"0.00056"
"36","GO:0006544","glycine metabolic process",32,4,0.41,"0.00072"
"37","GO:0001101","response to acid chemical",642,19,8.24,"0.00074"
"38","GO:0097659","nucleic acid-templated transcription",3270,63,41.95,"0.00080"
"39","GO:0006355","regulation of transcription, DNA-templat...",2885,57,37.01,"0.00080"
"40","GO:0016441","posttranscriptional gene silencing",57,5,0.73,"0.00082"
