"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006625","protein targeting to peroxisome",2,1,0,"0.0029"
"2","GO:0043574","peroxisomal transport",2,1,0,"0.0029"
"3","GO:0072662","protein localization to peroxisome",2,1,0,"0.0029"
"4","GO:0072663","establishment of protein localization to...",2,1,0,"0.0029"
"5","GO:0009073","aromatic amino acid family biosynthetic ...",67,2,0.1,"0.0043"
"6","GO:0006576","cellular biogenic amine metabolic proces...",70,2,0.1,"0.0047"
"7","GO:0044106","cellular amine metabolic process",70,2,0.1,"0.0047"
"8","GO:0009308","amine metabolic process",102,2,0.15,"0.0098"
"9","GO:0009072","aromatic amino acid family metabolic pro...",104,2,0.15,"0.0102"
"10","GO:0009052","pentose-phosphate shunt, non-oxidative b...",7,1,0.01,"0.0103"
"11","GO:0009094","L-phenylalanine biosynthetic process",8,1,0.01,"0.0117"
"12","GO:1902223","erythrose 4-phosphate/phosphoenolpyruvat...",8,1,0.01,"0.0117"
"13","GO:0032259","methylation",125,2,0.18,"0.0145"
"14","GO:0097428","protein maturation by iron-sulfur cluste...",10,1,0.01,"0.0146"
"15","GO:0007050","cell cycle arrest",11,1,0.02,"0.0161"
"16","GO:0009095","aromatic amino acid family biosynthetic ...",11,1,0.02,"0.0161"
"17","GO:0008152","metabolic process",13764,25,20.26,"0.0208"
"18","GO:0000162","tryptophan biosynthetic process",16,1,0.02,"0.0233"
"19","GO:0042435","indole-containing compound biosynthetic ...",16,1,0.02,"0.0233"
"20","GO:0046219","indolalkylamine biosynthetic process",16,1,0.02,"0.0233"
"21","GO:0007031","peroxisome organization",17,1,0.03,"0.0247"
"22","GO:0045786","negative regulation of cell cycle",18,1,0.03,"0.0262"
"23","GO:0006558","L-phenylalanine metabolic process",19,1,0.03,"0.0276"
"24","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvat...",19,1,0.03,"0.0276"
"25","GO:1901607","alpha-amino acid biosynthetic process",203,2,0.3,"0.0357"
"26","GO:0006629","lipid metabolic process",895,4,1.32,"0.0404"
"27","GO:0016053","organic acid biosynthetic process",525,3,0.77,"0.0410"
"28","GO:0046394","carboxylic acid biosynthetic process",525,3,0.77,"0.0410"
"29","GO:0006098","pentose-phosphate shunt",29,1,0.04,"0.0418"
"30","GO:0051156","glucose 6-phosphate metabolic process",29,1,0.04,"0.0418"
"31","GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",31,1,0.05,"0.0447"
"32","GO:0006595","polyamine metabolic process",32,1,0.05,"0.0461"
"33","GO:0008652","cellular amino acid biosynthetic process",244,2,0.36,"0.0497"
"34","GO:0006568","tryptophan metabolic process",35,1,0.05,"0.0503"
"35","GO:0006586","indolalkylamine metabolic process",35,1,0.05,"0.0503"
"36","GO:0042430","indole-containing compound metabolic pro...",35,1,0.05,"0.0503"
"37","GO:0019438","aromatic compound biosynthetic process",2373,7,3.49,"0.0513"
"38","GO:0048523","negative regulation of cellular process",36,1,0.05,"0.0517"
"39","GO:0051726","regulation of cell cycle",37,1,0.05,"0.0531"
"40","GO:0006739","NADP metabolic process",38,1,0.06,"0.0545"
