"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0065007","biological regulation",2628,16,8.16,"0.0052"
"2","GO:0006952","defense response",114,3,0.35,"0.0054"
"3","GO:0050789","regulation of biological process",2453,15,7.62,"0.0067"
"4","GO:0006366","transcription by RNA polymerase II",149,3,0.46,"0.0112"
"5","GO:0050794","regulation of cellular process",2378,14,7.39,"0.0124"
"6","GO:0010468","regulation of gene expression",1665,11,5.17,"0.0124"
"7","GO:0060255","regulation of macromolecule metabolic pr...",1717,11,5.33,"0.0154"
"8","GO:0019222","regulation of metabolic process",1728,11,5.37,"0.0161"
"9","GO:0006400","tRNA modification",65,2,0.2,"0.0174"
"10","GO:0006560","proline metabolic process",6,1,0.02,"0.0185"
"11","GO:0006561","proline biosynthetic process",6,1,0.02,"0.0185"
"12","GO:0006351","transcription, DNA-templated",1823,11,5.66,"0.0231"
"13","GO:0097659","nucleic acid-templated transcription",1823,11,5.66,"0.0231"
"14","GO:0016070","RNA metabolic process",2570,14,7.98,"0.0232"
"15","GO:0045944","positive regulation of transcription by ...",76,2,0.24,"0.0233"
"16","GO:0032774","RNA biosynthetic process",1827,11,5.68,"0.0234"
"17","GO:0006355","regulation of transcription, DNA-templat...",1590,10,4.94,"0.0234"
"18","GO:1903506","regulation of nucleic acid-templated tra...",1590,10,4.94,"0.0234"
"19","GO:2001141","regulation of RNA biosynthetic process",1590,10,4.94,"0.0234"
"20","GO:0051252","regulation of RNA metabolic process",1595,10,4.96,"0.0239"
"21","GO:0019464","glycine decarboxylation via glycine clea...",8,1,0.02,"0.0246"
"22","GO:0070475","rRNA base methylation",8,1,0.02,"0.0246"
"23","GO:0019219","regulation of nucleobase-containing comp...",1608,10,5,"0.0251"
"24","GO:0009889","regulation of biosynthetic process",1611,10,5.01,"0.0254"
"25","GO:0010556","regulation of macromolecule biosynthetic...",1611,10,5.01,"0.0254"
"26","GO:0031326","regulation of cellular biosynthetic proc...",1611,10,5.01,"0.0254"
"27","GO:2000112","regulation of cellular macromolecule bio...",1611,10,5.01,"0.0254"
"28","GO:0031167","rRNA methylation",9,1,0.03,"0.0276"
"29","GO:0051171","regulation of nitrogen compound metaboli...",1661,10,5.16,"0.0306"
"30","GO:0080090","regulation of primary metabolic process",1661,10,5.16,"0.0306"
"31","GO:0030488","tRNA methylation",10,1,0.03,"0.0306"
"32","GO:0031323","regulation of cellular metabolic process",1663,10,5.17,"0.0308"
"33","GO:0034470","ncRNA processing",224,3,0.7,"0.0324"
"34","GO:0006364","rRNA processing",91,2,0.28,"0.0326"
"35","GO:0045454","cell redox homeostasis",233,3,0.72,"0.0358"
"36","GO:0006546","glycine catabolic process",12,1,0.04,"0.0367"
"37","GO:0009071","serine family amino acid catabolic proce...",12,1,0.04,"0.0367"
"38","GO:0016072","rRNA metabolic process",99,2,0.31,"0.0380"
"39","GO:0045893","positive regulation of transcription, DN...",99,2,0.31,"0.0380"
"40","GO:0045935","positive regulation of nucleobase-contai...",99,2,0.31,"0.0380"
