"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006790","sulfur compound metabolic process",195,26,9.66,"4.2e-06"
"2","GO:0016192","vesicle-mediated transport",378,40,18.73,"5.3e-06"
"3","GO:0006457","protein folding",210,27,10.4,"5.5e-06"
"4","GO:0006555","methionine metabolic process",37,10,1.83,"8.7e-06"
"5","GO:0009698","phenylpropanoid metabolic process",52,11,2.58,"3.9e-05"
"6","GO:0009808","lignin metabolic process",52,11,2.58,"3.9e-05"
"7","GO:0046271","phenylpropanoid catabolic process",52,11,2.58,"3.9e-05"
"8","GO:0046274","lignin catabolic process",52,11,2.58,"3.9e-05"
"9","GO:0019748","secondary metabolic process",55,11,2.72,"6.7e-05"
"10","GO:0051641","cellular localization",431,40,21.35,"0.00011"
"11","GO:0019566","arabinose metabolic process",7,4,0.35,"0.00019"
"12","GO:0046373","L-arabinose metabolic process",7,4,0.35,"0.00019"
"13","GO:0006556","S-adenosylmethionine biosynthetic proces...",13,5,0.64,"0.00027"
"14","GO:0046500","S-adenosylmethionine metabolic process",13,5,0.64,"0.00027"
"15","GO:0009066","aspartate family amino acid metabolic pr...",64,11,3.17,"0.00028"
"16","GO:0046907","intracellular transport",381,35,18.88,"0.00034"
"17","GO:0051649","establishment of localization in cell",383,35,18.98,"0.00038"
"18","GO:1901135","carbohydrate derivative metabolic proces...",650,52,32.2,"0.00046"
"19","GO:1901605","alpha-amino acid metabolic process",289,28,14.32,"0.00056"
"20","GO:0007017","microtubule-based process",219,23,10.85,"0.00057"
"21","GO:0006928","movement of cell or subcellular componen...",140,17,6.94,"0.00057"
"22","GO:0007018","microtubule-based movement",140,17,6.94,"0.00057"
"23","GO:0034613","cellular protein localization",334,31,16.55,"0.00061"
"24","GO:0070727","cellular macromolecule localization",334,31,16.55,"0.00061"
"25","GO:0006897","endocytosis",9,4,0.45,"0.00062"
"26","GO:0098657","import into cell",9,4,0.45,"0.00062"
"27","GO:0006520","cellular amino acid metabolic process",548,45,27.15,"0.00064"
"28","GO:0006497","protein lipidation",40,8,1.98,"0.00066"
"29","GO:0042157","lipoprotein metabolic process",40,8,1.98,"0.00066"
"30","GO:0042158","lipoprotein biosynthetic process",40,8,1.98,"0.00066"
"31","GO:0009225","nucleotide-sugar metabolic process",23,6,1.14,"0.00071"
"32","GO:0044281","small molecule metabolic process",1596,107,79.07,"0.00073"
"33","GO:0006886","intracellular protein transport",311,29,15.41,"0.00084"
"34","GO:0000096","sulfur amino acid metabolic process",73,11,3.62,"0.00089"
"35","GO:0009119","ribonucleoside metabolic process",43,8,2.13,"0.00109"
"36","GO:0018196","peptidyl-asparagine modification",5,3,0.25,"0.00112"
"37","GO:0018279","protein N-linked glycosylation via aspar...",5,3,0.25,"0.00112"
"38","GO:0042278","purine nucleoside metabolic process",34,7,1.68,"0.00119"
"39","GO:0046128","purine ribonucleoside metabolic process",34,7,1.68,"0.00119"
"40","GO:1902600","proton transmembrane transport",192,20,9.51,"0.00139"
