"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006396","RNA processing",530,14,1.39,"4.7e-11"
"2","GO:0016070","RNA metabolic process",2570,26,6.72,"6.7e-11"
"3","GO:0090304","nucleic acid metabolic process",3078,28,8.05,"8.9e-11"
"4","GO:0034660","ncRNA metabolic process",366,12,0.96,"1.2e-10"
"5","GO:0006139","nucleobase-containing compound metabolic...",3641,28,9.53,"4.9e-09"
"6","GO:0046483","heterocycle metabolic process",3889,28,10.17,"2.3e-08"
"7","GO:0006725","cellular aromatic compound metabolic pro...",3944,28,10.32,"3.1e-08"
"8","GO:1901360","organic cyclic compound metabolic proces...",4015,28,10.5,"4.7e-08"
"9","GO:0034470","ncRNA processing",224,8,0.59,"1.1e-07"
"10","GO:0016072","rRNA metabolic process",99,6,0.26,"2.2e-07"
"11","GO:0010467","gene expression",3456,24,9.04,"1.1e-06"
"12","GO:0042254","ribosome biogenesis",140,6,0.37,"1.7e-06"
"13","GO:0034641","cellular nitrogen compound metabolic pro...",4809,28,12.58,"2.5e-06"
"14","GO:0006364","rRNA processing",91,5,0.24,"3.9e-06"
"15","GO:0022613","ribonucleoprotein complex biogenesis",171,6,0.45,"5.3e-06"
"16","GO:0006399","tRNA metabolic process",269,6,0.7,"6.9e-05"
"17","GO:0006433","prolyl-tRNA aminoacylation",9,2,0.02,"0.00024"
"18","GO:0071840","cellular component organization or bioge...",1032,10,2.7,"0.00028"
"19","GO:0044085","cellular component biogenesis",501,7,1.31,"0.00030"
"20","GO:0006418","tRNA aminoacylation for protein translat...",132,4,0.35,"0.00039"
"21","GO:0043038","amino acid activation",138,4,0.36,"0.00046"
"22","GO:0043039","tRNA aminoacylation",138,4,0.36,"0.00046"
"23","GO:0030042","actin filament depolymerization",25,2,0.07,"0.00193"
"24","GO:0051261","protein depolymerization",25,2,0.07,"0.00193"
"25","GO:0043170","macromolecule metabolic process",7921,31,20.72,"0.00225"
"26","GO:0001510","RNA methylation",29,2,0.08,"0.00260"
"27","GO:0046907","intracellular transport",381,5,1,"0.00309"
"28","GO:0051649","establishment of localization in cell",383,5,1,"0.00317"
"29","GO:0008154","actin polymerization or depolymerization",35,2,0.09,"0.00377"
"30","GO:0009451","RNA modification",131,3,0.34,"0.00487"
"31","GO:0051641","cellular localization",431,5,1.13,"0.00522"
"32","GO:0007015","actin filament organization",46,2,0.12,"0.00645"
"33","GO:0030029","actin filament-based process",46,2,0.12,"0.00645"
"34","GO:0030036","actin cytoskeleton organization",46,2,0.12,"0.00645"
"35","GO:0097435","supramolecular fiber organization",50,2,0.13,"0.00758"
"36","GO:0000462","maturation of SSU-rRNA from tricistronic...",3,1,0.01,"0.00783"
"37","GO:0006428","isoleucyl-tRNA aminoacylation",3,1,0.01,"0.00783"
"38","GO:0030490","maturation of SSU-rRNA",3,1,0.01,"0.00783"
"39","GO:0006397","mRNA processing",156,3,0.41,"0.00788"
"40","GO:0006886","intracellular protein transport",311,4,0.81,"0.00877"
