"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0010467","gene expression",6173,171,126.98,"2.0e-05"
"2","GO:0016071","mRNA metabolic process",542,26,11.15,"7.2e-05"
"3","GO:0009069","serine family amino acid metabolic proce...",97,9,2,"0.00018"
"4","GO:0071806","protein transmembrane transport",101,9,2.08,"0.00024"
"5","GO:0001732","formation of cytoplasmic translation ini...",61,7,1.25,"0.00025"
"6","GO:0002183","cytoplasmic translational initiation",64,7,1.32,"0.00034"
"7","GO:0065002","intracellular protein transmembrane tran...",85,8,1.75,"0.00037"
"8","GO:0097435","supramolecular fiber organization",209,13,4.3,"0.00043"
"9","GO:0008154","actin polymerization or depolymerization",67,7,1.38,"0.00045"
"10","GO:0019722","calcium-mediated signaling",32,5,0.66,"0.00046"
"11","GO:0019932","second-messenger-mediated signaling",32,5,0.66,"0.00046"
"12","GO:0016070","RNA metabolic process",5068,137,104.25,"0.00047"
"13","GO:0071705","nitrogen compound transport",1367,47,28.12,"0.00048"
"14","GO:0006396","RNA processing",1149,41,23.63,"0.00053"
"15","GO:0007015","actin filament organization",114,9,2.34,"0.00060"
"16","GO:0015833","peptide transport",1134,40,23.33,"0.00077"
"17","GO:0006413","translational initiation",342,17,7.03,"0.00082"
"18","GO:0006397","mRNA processing",437,20,8.99,"0.00084"
"19","GO:0042886","amide transport",1145,40,23.55,"0.00092"
"20","GO:0043484","regulation of RNA splicing",10,3,0.21,"0.00093"
"21","GO:0080009","mRNA methylation",10,3,0.21,"0.00093"
"22","GO:0015031","protein transport",1076,38,22.13,"0.00101"
"23","GO:0006520","cellular amino acid metabolic process",787,30,16.19,"0.00105"
"24","GO:0007031","peroxisome organization",58,6,1.19,"0.00121"
"25","GO:0034475","U4 snRNA 3'-end processing",3,2,0.06,"0.00125"
"26","GO:0071028","nuclear mRNA surveillance",3,2,0.06,"0.00125"
"27","GO:0071051","polyadenylation-dependent snoRNA 3'-end ...",3,2,0.06,"0.00125"
"28","GO:0006605","protein targeting",208,12,4.28,"0.00135"
"29","GO:0043933","protein-containing complex subunit organ...",836,31,17.2,"0.00135"
"30","GO:0043603","cellular amide metabolic process",1803,56,37.09,"0.00158"
"31","GO:0045184","establishment of protein localization",1109,38,22.81,"0.00171"
"32","GO:0030036","actin cytoskeleton organization",133,9,2.74,"0.00178"
"33","GO:0070647","protein modification by small protein co...",963,34,19.81,"0.00182"
"34","GO:0045010","actin nucleation",27,4,0.56,"0.00214"
"35","GO:0006518","peptide metabolic process",1636,51,33.65,"0.00234"
"36","GO:0006886","intracellular protein transport",722,27,14.85,"0.00238"
"37","GO:0030029","actin filament-based process",139,9,2.86,"0.00241"
"38","GO:0006403","RNA localization",89,7,1.83,"0.00243"
"39","GO:0050657","nucleic acid transport",89,7,1.83,"0.00243"
"40","GO:0050658","RNA transport",89,7,1.83,"0.00243"
