"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006089","lactate metabolic process",4,2,0.03,"0.00030"
"2","GO:0009438","methylglyoxal metabolic process",4,2,0.03,"0.00030"
"3","GO:0009445","putrescine metabolic process",4,2,0.03,"0.00030"
"4","GO:0009446","putrescine biosynthetic process",4,2,0.03,"0.00030"
"5","GO:0019243","methylglyoxal catabolic process to D-lac...",4,2,0.03,"0.00030"
"6","GO:0042182","ketone catabolic process",4,2,0.03,"0.00030"
"7","GO:0051596","methylglyoxal catabolic process",4,2,0.03,"0.00030"
"8","GO:0061727","methylglyoxal catabolic process to lacta...",4,2,0.03,"0.00030"
"9","GO:0032774","RNA biosynthetic process",3368,41,23.95,"0.00049"
"10","GO:0080090","regulation of primary metabolic process",3633,43,25.83,"0.00063"
"11","GO:0031326","regulation of cellular biosynthetic proc...",3117,38,22.16,"0.00079"
"12","GO:0009889","regulation of biosynthetic process",3134,38,22.28,"0.00087"
"13","GO:0097659","nucleic acid-templated transcription",3270,39,23.25,"0.00101"
"14","GO:0018130","heterocycle biosynthetic process",4527,50,32.19,"0.00104"
"15","GO:0010556","regulation of macromolecule biosynthetic...",3063,37,21.78,"0.00109"
"16","GO:1901362","organic cyclic compound biosynthetic pro...",4672,51,33.22,"0.00119"
"17","GO:0050794","regulation of cellular process",5500,58,39.11,"0.00119"
"18","GO:0006357","regulation of transcription by RNA polym...",362,9,2.57,"0.00123"
"19","GO:0031323","regulation of cellular metabolic process",3670,42,26.09,"0.00142"
"20","GO:0051171","regulation of nitrogen compound metaboli...",3572,41,25.4,"0.00154"
"21","GO:2000112","regulation of cellular macromolecule bio...",3018,36,21.46,"0.00159"
"22","GO:0019438","aromatic compound biosynthetic process",4509,49,32.06,"0.00166"
"23","GO:0006561","proline biosynthetic process",9,2,0.06,"0.00175"
"24","GO:0046185","aldehyde catabolic process",9,2,0.06,"0.00175"
"25","GO:0055129","L-proline biosynthetic process",9,2,0.06,"0.00175"
"26","GO:1903506","regulation of nucleic acid-templated tra...",2930,35,20.83,"0.00181"
"27","GO:2001141","regulation of RNA biosynthetic process",2930,35,20.83,"0.00181"
"28","GO:0051252","regulation of RNA metabolic process",2961,35,21.05,"0.00215"
"29","GO:0050789","regulation of biological process",6129,62,43.58,"0.00217"
"30","GO:0034654","nucleobase-containing compound biosynthe...",4220,46,30.01,"0.00220"
"31","GO:0006351","transcription, DNA-templated",3199,37,22.75,"0.00233"
"32","GO:0009991","response to extracellular stimulus",132,5,0.94,"0.00260"
"33","GO:0006355","regulation of transcription, DNA-templat...",2885,34,20.51,"0.00261"
"34","GO:0042594","response to starvation",81,4,0.58,"0.00271"
"35","GO:0019219","regulation of nucleobase-containing comp...",3043,35,21.64,"0.00335"
"36","GO:0060255","regulation of macromolecule metabolic pr...",3847,42,27.35,"0.00339"
"37","GO:0065007","biological regulation",7018,68,49.9,"0.00373"
"38","GO:0006366","transcription by RNA polymerase II",432,9,3.07,"0.00402"
"39","GO:0019222","regulation of metabolic process",4004,43,28.47,"0.00407"
"40","GO:0006560","proline metabolic process",14,2,0.1,"0.00433"
