"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0009058","biosynthetic process",8350,103,70.76,"2.0e-05"
"2","GO:0018130","heterocycle biosynthetic process",4527,64,38.36,"2.7e-05"
"3","GO:1901362","organic cyclic compound biosynthetic pro...",4672,64,39.59,"6.9e-05"
"4","GO:0019438","aromatic compound biosynthetic process",4509,62,38.21,"8.2e-05"
"5","GO:0006914","autophagy",85,6,0.72,"8.8e-05"
"6","GO:0061919","process utilizing autophagic mechanism",85,6,0.72,"8.8e-05"
"7","GO:0044249","cellular biosynthetic process",7955,96,67.42,"0.00010"
"8","GO:0007129","synapsis",30,4,0.25,"0.00012"
"9","GO:0045143","homologous chromosome segregation",30,4,0.25,"0.00012"
"10","GO:1901576","organic substance biosynthetic process",8134,97,68.93,"0.00015"
"11","GO:0006784","heme a biosynthetic process",3,2,0.03,"0.00021"
"12","GO:0046160","heme a metabolic process",3,2,0.03,"0.00021"
"13","GO:0051026","chiasma assembly",17,3,0.14,"0.00038"
"14","GO:0070192","chromosome organization involved in meio...",44,4,0.37,"0.00053"
"15","GO:0006658","phosphatidylserine metabolic process",5,2,0.04,"0.00070"
"16","GO:0006659","phosphatidylserine biosynthetic process",5,2,0.04,"0.00070"
"17","GO:0044281","small molecule metabolic process",2614,38,22.15,"0.00085"
"18","GO:0090407","organophosphate biosynthetic process",761,16,6.45,"0.00088"
"19","GO:0055086","nucleobase-containing small molecule met...",840,17,7.12,"0.00093"
"20","GO:0000105","histidine biosynthetic process",25,3,0.21,"0.00121"
"21","GO:0006547","histidine metabolic process",25,3,0.21,"0.00121"
"22","GO:0052803","imidazole-containing compound metabolic ...",25,3,0.21,"0.00121"
"23","GO:0044283","small molecule biosynthetic process",1101,20,9.33,"0.00127"
"24","GO:0045132","meiotic chromosome segregation",56,4,0.47,"0.00131"
"25","GO:0034654","nucleobase-containing compound biosynthe...",4220,54,35.76,"0.00139"
"26","GO:0019637","organophosphate metabolic process",1195,21,10.13,"0.00145"
"27","GO:0006420","arginyl-tRNA aminoacylation",7,2,0.06,"0.00146"
"28","GO:0044208","'de novo' AMP biosynthetic process",7,2,0.06,"0.00146"
"29","GO:0006753","nucleoside phosphate metabolic process",736,15,6.24,"0.00171"
"30","GO:0009451","RNA modification",320,9,2.71,"0.00176"
"31","GO:0044271","cellular nitrogen compound biosynthetic ...",6040,71,51.19,"0.00224"
"32","GO:1901293","nucleoside phosphate biosynthetic proces...",545,12,4.62,"0.00260"
"33","GO:0007127","meiosis I",69,4,0.58,"0.00284"
"34","GO:0042168","heme metabolic process",34,3,0.29,"0.00297"
"35","GO:0072522","purine-containing compound biosynthetic ...",416,10,3.53,"0.00313"
"36","GO:0006334","nucleosome assembly",71,4,0.6,"0.00315"
"37","GO:0010498","proteasomal protein catabolic process",226,7,1.92,"0.00331"
"38","GO:0006167","AMP biosynthetic process",11,2,0.09,"0.00374"
"39","GO:0061982","meiosis I cell cycle process",76,4,0.64,"0.00402"
"40","GO:0031497","chromatin assembly",77,4,0.65,"0.00422"
