"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0005982","starch metabolic process",58,10,1.57,"3.3e-06"
"2","GO:0043562","cellular response to nitrogen levels",12,5,0.32,"9.7e-06"
"3","GO:0055085","transmembrane transport",2476,101,67.04,"2.8e-05"
"4","GO:0031667","response to nutrient levels",98,11,2.65,"7.1e-05"
"5","GO:0044262","cellular carbohydrate metabolic process",648,35,17.55,"0.00011"
"6","GO:0006810","transport",4569,163,123.71,"0.00014"
"7","GO:0006073","cellular glucan metabolic process",367,23,9.94,"0.00020"
"8","GO:0044042","glucan metabolic process",367,23,9.94,"0.00020"
"9","GO:0051234","establishment of localization",4656,163,126.07,"0.00034"
"10","GO:0051179","localization",4726,165,127.96,"0.00036"
"11","GO:0009313","oligosaccharide catabolic process",6,3,0.16,"0.00037"
"12","GO:0046352","disaccharide catabolic process",6,3,0.16,"0.00037"
"13","GO:0044264","cellular polysaccharide metabolic proces...",418,24,11.32,"0.00052"
"14","GO:0009631","cold acclimation",15,4,0.41,"0.00057"
"15","GO:0031669","cellular response to nutrient levels",55,7,1.49,"0.00068"
"16","GO:0000255","allantoin metabolic process",2,2,0.05,"0.00073"
"17","GO:0000256","allantoin catabolic process",2,2,0.05,"0.00073"
"18","GO:0005987","sucrose catabolic process",2,2,0.05,"0.00073"
"19","GO:0006145","purine nucleobase catabolic process",2,2,0.05,"0.00073"
"20","GO:0010135","ureide metabolic process",2,2,0.05,"0.00073"
"21","GO:0010136","ureide catabolic process",2,2,0.05,"0.00073"
"22","GO:0009991","response to extracellular stimulus",132,11,3.57,"0.00096"
"23","GO:0005977","glycogen metabolic process",29,5,0.79,"0.00100"
"24","GO:0006112","energy reserve metabolic process",29,5,0.79,"0.00100"
"25","GO:0008272","sulfate transport",46,6,1.25,"0.00144"
"26","GO:1902358","sulfate transmembrane transport",46,6,1.25,"0.00144"
"27","GO:0009605","response to external stimulus",557,28,15.08,"0.00146"
"28","GO:0006474","N-terminal protein amino acid acetylatio...",9,3,0.24,"0.00147"
"29","GO:1901615","organic hydroxy compound metabolic proce...",228,15,6.17,"0.00150"
"30","GO:0005978","glycogen biosynthetic process",19,4,0.51,"0.00150"
"31","GO:0042594","response to starvation",81,8,2.19,"0.00158"
"32","GO:0005984","disaccharide metabolic process",121,10,3.28,"0.00171"
"33","GO:0016226","iron-sulfur cluster assembly",34,5,0.92,"0.00209"
"34","GO:0031163","metallo-sulfur cluster assembly",34,5,0.92,"0.00209"
"35","GO:0006995","cellular response to nitrogen starvation",3,2,0.08,"0.00216"
"36","GO:0019919","peptidyl-arginine methylation, to asymme...",3,2,0.08,"0.00216"
"37","GO:0035247","peptidyl-arginine omega-N-methylation",3,2,0.08,"0.00216"
"38","GO:0060776","simple leaf morphogenesis",3,2,0.08,"0.00216"
"39","GO:0019252","starch biosynthetic process",35,5,0.95,"0.00238"
"40","GO:0005985","sucrose metabolic process",51,6,1.38,"0.00248"
