"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0016070","RNA metabolic process",5068,55,21.67,"1.9e-11"
"2","GO:0016071","mRNA metabolic process",542,16,2.32,"1.8e-09"
"3","GO:0051276","chromosome organization",931,20,3.98,"3.7e-09"
"4","GO:0090304","nucleic acid metabolic process",9322,74,39.87,"4.3e-09"
"5","GO:0006397","mRNA processing",437,14,1.87,"7.1e-09"
"6","GO:0010467","gene expression",6173,56,26.4,"1.1e-08"
"7","GO:0006996","organelle organization",2183,30,9.34,"1.3e-08"
"8","GO:0006396","RNA processing",1149,21,4.91,"2.4e-08"
"9","GO:0006139","nucleobase-containing compound metabolic...",10147,76,43.4,"3.3e-08"
"10","GO:0046483","heterocycle metabolic process",10552,76,45.13,"1.9e-07"
"11","GO:0006725","cellular aromatic compound metabolic pro...",10679,76,45.67,"3.2e-07"
"12","GO:1901360","organic cyclic compound metabolic proces...",10778,76,46.09,"4.8e-07"
"13","GO:0045292","mRNA cis splicing, via spliceosome",21,4,0.09,"1.8e-06"
"14","GO:0034641","cellular nitrogen compound metabolic pro...",11920,79,50.98,"3.3e-06"
"15","GO:0000398","mRNA splicing, via spliceosome",218,8,0.93,"4.9e-06"
"16","GO:0007062","sister chromatid cohesion",63,5,0.27,"7.7e-06"
"17","GO:0006325","chromatin organization",487,11,2.08,"8.9e-06"
"18","GO:0000375","RNA splicing, via transesterification re...",240,8,1.03,"9.9e-06"
"19","GO:0000377","RNA splicing, via transesterification re...",240,8,1.03,"9.9e-06"
"20","GO:0071840","cellular component organization or bioge...",3994,36,17.08,"1.2e-05"
"21","GO:0008380","RNA splicing",325,9,1.39,"1.2e-05"
"22","GO:0010605","negative regulation of macromolecule met...",612,12,2.62,"1.4e-05"
"23","GO:0034654","nucleobase-containing compound biosynthe...",4220,37,18.05,"1.6e-05"
"24","GO:0010199","organ boundary specification between lat...",2,2,0.01,"1.8e-05"
"25","GO:0048859","formation of anatomical boundary",2,2,0.01,"1.8e-05"
"26","GO:0090691","formation of plant organ boundary",2,2,0.01,"1.8e-05"
"27","GO:0009892","negative regulation of metabolic process",658,12,2.81,"2.9e-05"
"28","GO:0016043","cellular component organization",3671,33,15.7,"3.1e-05"
"29","GO:0009987","cellular process",26204,135,112.07,"3.3e-05"
"30","GO:0043170","macromolecule metabolic process",18767,106,80.26,"3.3e-05"
"31","GO:0032774","RNA biosynthetic process",3368,31,14.4,"3.7e-05"
"32","GO:0090421","embryonic meristem initiation",16,3,0.07,"4.1e-05"
"33","GO:0010154","fruit development",301,8,1.29,"5.0e-05"
"34","GO:0097659","nucleic acid-templated transcription",3270,30,13.98,"5.3e-05"
"35","GO:0032786","positive regulation of DNA-templated tra...",18,3,0.08,"6.0e-05"
"36","GO:0000956","nuclear-transcribed mRNA catabolic proce...",98,5,0.42,"6.6e-05"
"37","GO:0019438","aromatic compound biosynthetic process",4509,37,19.28,"6.8e-05"
"38","GO:0009790","embryo development",233,7,1,"6.9e-05"
"39","GO:0010014","meristem initiation",19,3,0.08,"7.1e-05"
"40","GO:0018130","heterocycle biosynthetic process",4527,37,19.36,"7.3e-05"
