"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0015979","photosynthesis",420,186,56.03,"< 1e-30"
"2","GO:0009657","plastid organization",223,101,29.75,"< 1e-30"
"3","GO:0033014","tetrapyrrole biosynthetic process",95,56,12.67,"2.5e-25"
"4","GO:0033013","tetrapyrrole metabolic process",121,64,16.14,"4.1e-25"
"5","GO:0009765","photosynthesis, light harvesting",97,56,12.94,"1.1e-24"
"6","GO:0009658","chloroplast organization",184,80,24.55,"9.4e-24"
"7","GO:0019684","photosynthesis, light reaction",218,85,29.08,"2.4e-21"
"8","GO:0051188","cofactor biosynthetic process",468,137,62.44,"9.5e-20"
"9","GO:1901566","organonitrogen compound biosynthetic pro...",3117,587,415.86,"1.5e-19"
"10","GO:0006778","porphyrin-containing compound metabolic ...",107,53,14.28,"2.4e-19"
"11","GO:0044281","small molecule metabolic process",2614,506,348.75,"3.1e-19"
"12","GO:0006779","porphyrin-containing compound biosynthet...",79,44,10.54,"7.0e-19"
"13","GO:0019752","carboxylic acid metabolic process",1516,318,202.26,"3.7e-17"
"14","GO:0006520","cellular amino acid metabolic process",787,191,105,"4.8e-17"
"15","GO:0006082","organic acid metabolic process",1564,324,208.66,"1.2e-16"
"16","GO:0043436","oxoacid metabolic process",1560,323,208.13,"1.4e-16"
"17","GO:0051186","cofactor metabolic process",885,206,118.07,"3.4e-16"
"18","GO:0006399","tRNA metabolic process",390,109,52.03,"1.7e-14"
"19","GO:0031425","chloroplast RNA processing",22,19,2.94,"2.4e-14"
"20","GO:0046148","pigment biosynthetic process",137,53,18.28,"1.0e-13"
"21","GO:0042440","pigment metabolic process",169,60,22.55,"2.3e-13"
"22","GO:0006801","superoxide metabolic process",31,22,4.14,"3.2e-13"
"23","GO:0043038","amino acid activation",167,59,22.28,"4.5e-13"
"24","GO:0043039","tRNA aminoacylation",167,59,22.28,"4.5e-13"
"25","GO:0000303","response to superoxide",29,21,3.87,"6.0e-13"
"26","GO:0000305","response to oxygen radical",29,21,3.87,"6.0e-13"
"27","GO:0019430","removal of superoxide radicals",29,21,3.87,"6.0e-13"
"28","GO:0071450","cellular response to oxygen radical",29,21,3.87,"6.0e-13"
"29","GO:0071451","cellular response to superoxide",29,21,3.87,"6.0e-13"
"30","GO:0034660","ncRNA metabolic process",636,150,84.85,"1.2e-12"
"31","GO:0009451","RNA modification",320,89,42.69,"5.5e-12"
"32","GO:0010206","photosystem II repair",19,16,2.53,"6.4e-12"
"33","GO:0006091","generation of precursor metabolites and ...",922,195,123.01,"2.5e-11"
"34","GO:0006732","coenzyme metabolic process",483,118,64.44,"2.9e-11"
"35","GO:0030091","protein repair",28,19,3.74,"4.8e-11"
"36","GO:0034614","cellular response to reactive oxygen spe...",43,24,5.74,"5.8e-11"
"37","GO:0015994","chlorophyll metabolic process",67,31,8.94,"6.0e-11"
"38","GO:0044283","small molecule biosynthetic process",1101,222,146.89,"1.2e-10"
"39","GO:0000413","protein peptidyl-prolyl isomerization",126,45,16.81,"1.7e-10"
"40","GO:0006418","tRNA aminoacylation for protein translat...",158,52,21.08,"2.1e-10"
