"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1","GO:0006996","organelle organization",2183,108,68.39,"1.9e-06"
"2","GO:0051276","chromosome organization",931,55,29.17,"6.6e-06"
"3","GO:0006721","terpenoid metabolic process",147,15,4.61,"6.3e-05"
"4","GO:0006325","chromatin organization",487,32,15.26,"8.0e-05"
"5","GO:0016114","terpenoid biosynthetic process",135,14,4.23,"9.2e-05"
"6","GO:0032259","methylation",1054,56,33.02,"0.00010"
"7","GO:0016570","histone modification",288,22,9.02,"0.00013"
"8","GO:0016569","covalent chromatin modification",294,22,9.21,"0.00017"
"9","GO:0018205","peptidyl-lysine modification",279,21,8.74,"0.00022"
"10","GO:0016070","RNA metabolic process",5068,200,158.77,"0.00031"
"11","GO:0006913","nucleocytoplasmic transport",248,19,7.77,"0.00034"
"12","GO:0051169","nuclear transport",248,19,7.77,"0.00034"
"13","GO:0043414","macromolecule methylation",381,25,11.94,"0.00047"
"14","GO:0006303","double-strand break repair via nonhomolo...",13,4,0.41,"0.00055"
"15","GO:0009658","chloroplast organization",184,15,5.76,"0.00073"
"16","GO:0017038","protein import",224,17,7.02,"0.00076"
"17","GO:0051028","mRNA transport",63,8,1.97,"0.00076"
"18","GO:0005987","sucrose catabolic process",2,2,0.06,"0.00098"
"19","GO:0016119","carotene metabolic process",2,2,0.06,"0.00098"
"20","GO:0016121","carotene catabolic process",2,2,0.06,"0.00098"
"21","GO:0046247","terpene catabolic process",2,2,0.06,"0.00098"
"22","GO:0080027","response to herbivore",2,2,0.06,"0.00098"
"23","GO:1901334","lactone metabolic process",2,2,0.06,"0.00098"
"24","GO:1901336","lactone biosynthetic process",2,2,0.06,"0.00098"
"25","GO:1901600","strigolactone metabolic process",2,2,0.06,"0.00098"
"26","GO:1901601","strigolactone biosynthetic process",2,2,0.06,"0.00098"
"27","GO:0000726","non-recombinational repair",15,4,0.47,"0.00099"
"28","GO:0006714","sesquiterpenoid metabolic process",16,4,0.5,"0.00129"
"29","GO:0016106","sesquiterpenoid biosynthetic process",16,4,0.5,"0.00129"
"30","GO:0006720","isoprenoid metabolic process",218,16,6.83,"0.00151"
"31","GO:0006302","double-strand break repair",87,9,2.73,"0.00162"
"32","GO:0043412","macromolecule modification",6140,230,192.35,"0.00180"
"33","GO:0008299","isoprenoid biosynthetic process",202,15,6.33,"0.00186"
"34","GO:0009657","plastid organization",223,16,6.99,"0.00190"
"35","GO:0005982","starch metabolic process",58,7,1.82,"0.00217"
"36","GO:0006508","proteolysis",2119,90,66.38,"0.00221"
"37","GO:0042138","meiotic DNA double-strand break formatio...",9,3,0.28,"0.00224"
"38","GO:0009682","induced systemic resistance",3,2,0.09,"0.00288"
"39","GO:0009451","RNA modification",320,20,10.02,"0.00291"
"40","GO:0030433","ubiquitin-dependent ERAD pathway",32,5,1,"0.00298"
